20
879290 4557 14025 939182 554455 841016 803285 708543 837914 857086 986008 35476 303410 872871 78379 718434 827120 769020 572514 1026483 
115740 36800 926922 847227 691109 501182 61075 703089 883845 160544 743141 610637 79290 62547 171121 995243 773678 621131 151319 732631 
144231 325888 855496 648120 503804 482352 438269 450800 683926 354463 25678 1001572 866943 960334 1023041 639713 571199 670801 324878 269395 
328269 358516 222524 169607 396893 748288 734612 834442 131404 451301 680408 772604 764287 532299 208372 495292 597315 75262 123463 494881 
358007 740326 457271 527019 583160 772588 376671 934942 605368 856770 216553 586658 38235 993249 424536 439171 95403 830218 366489 116332 
53638 816304 908582 461659 1039942 232047 515929 120992 178722 621453 741858 826338 112980 81492 57050 795958 252269 912010 562197 427078 
22910 654197 536819 150705 610298 174838 391551 398097 135754 391158 799931 308616 913715 460558 813224 548592 524264 71881 604825 85475 
835665 873080 907184 569236 463860 779066 1029215 496441 442957 320045 1003665 703116 180816 77673 557435 490300 111907 242256 247973 776243 
763325 804369 97372 95938 1021304 738564 333285 528096 675088 45381 687538 194697 714622 731074 268533 599934 130032 440896 339788 737786 
897146 770069 270001 1020594 100134 575927 177121 920208 590097 627784 379667 105467 922920 929467 423228 899485 1006976 312048 621358 220572 
973113 206738 759807 815885 727140 14401 647612 796495 874269 557262 601694 71811 5876 700447 964603 858 414955 39175 386567 693820 
468836 321809 998353 118438 756424 286296 199735 653080 1001872 886351 1045241 850157 828256 30809 302814 407714 808488 29998 310055 1047828 
30831 468645 670061 170268 328061 269437 183340 319686 251825 267536 640436 474707 978427 485432 381868 370892 301138 18049 65053 750465 
449060 487427 236554 850847 922355 219078 121089 692063 449333 120 19087 629427 268275 706766 645735 661742 774105 398143 46496 924777 
602268 292653 872376 855428 596385 608678 499752 42227 415095 503554 428954 14681 748430 385457 340123 878643 388844 196486 253213 764696 
570063 1044169 506009 1008866 968347 916795 789169 443195 546966 209165 442171 317244 39446 674476 738650 489563 718173 95812 945641 439540 
1005025 404231 646732 407886 540134 472205 1026297 626365 230485 957328 585682 589497 435398 960064 564634 769086 287504 27959 199018 1036031 
432251 768283 94397 815517 425002 204215 577854 898404 626850 79017 72277 147073 896898 103372 668472 935505 970692 873616 599809 107744 
86139 730504 524128 408335 375401 157419 646815 773378 629436 846294 737450 1008272 594249 681263 511725 918900 242712 130262 861986 392998 
1013955 404266 259591 689183 293095 653601 124774 711171 1041593 181302 919338 312776 906397 745332 803564 565088 634534 938720 820242 147577 
