40
9763781140055623305 15051604386447078154 15923045191427245404 13258054252297246581 16629082853476240653 11550164956921619115 1912730675729413629 14012208474975314134 1200397331211447698 11602711224997086299 13360330885650818931 3310309933229937719 8667807342128026464 795542942940031309 5365457838846102409 3346836623229987843 3524568544399141873 4848835637451490810 14814803061903891318 4910774162252040584 3742044088362686928 18421917591274390366 3828985041172424991 12360230590560719419 15570660955097163109 252470699376896515 9546658967442092069 14772528738052029928 15230411939680370588 2379457844281489469 14159592289078901568 2256471023565655785 6015450991384308623 8812458089245390880 1988946871183608898 1325468900895357267 17830660725581562583 6691357418179435489 15662666855842920860 7129440227463007332 
14115951544433187162 18247359988937800031 813519140543375960 12144548371493031575 5662521241453872902 722240328712287609 11234061986832197854 15256128700189593927 4522592466581229716 18339694991273884297 9486416062244449187 17920200541723596944 5758070794093318131 8990639314368535669 9432702143372972082 16325205969650063757 14112438546052398587 11890267871246703352 374117152568288451 17203745066940544465 1565591722211816394 11396293156159558490 92300859355881126 6627126322120649044 11810330061706828333 4749764091559202907 232820568912902279 4446804747053617334 3091199936734896732 4262600681573901383 1292980872553425433 6300446201443833739 15132514884293898244 7424459367564444719 911034798076239147 4891637361050151390 3570083476590915118 606670681119527552 2960161707910398590 12037610499327986750 
8914670649252309189 3640212739908004865 14878278284923132380 11009436155924978782 13629503172689561455 1861450811689250101 14886451869444302066 1317582110410197172 16642770460429764408 14190861699734024008 6519375774935148228 16617166777454194644 1104915320377469714 17214848812897549236 9429348441426037764 14173547063779826423 14954737132031107491 9996474010218977218 994988102817972986 12626368428228412323 6480435056206087264 6404410278050087452 1787308746711152504 14688698422808016759 4702165452578045781 6329715645268887581 2703772285625697507 4577664929787955370 9416207554091278188 12820683279237402208 5860596860162484077 2309244806422962705 12322106646923981221 9984852612720256952 10196422456410083289 5730122900899810543 6055091446499052736 1459555712341265476 17907831325231575217 17929380390408576833 
15774277952885628022 9311806181694117619 91873026210132286 17849883139611572074 5089218337869535588 4956810887763841276 17927591897324842871 514518217645574319 6185370422334122729 5901236299831721045 3044024485469453256 12827767839764519526 8647680829577811324 9513669975900387072 12452084373531628330 9580726453323350266 1038255307231855164 23754010174914259 8005129191901161064 15675377011622626881 5380645946419160833 2795422900739445716 16340005490151372879 7403815264573199172 14985097952118298619 16344469198866406578 3923706682257407637 13153677124420171439 5186609179118806001 2183499633578595981 8609532242825757808 15489986637750773621 6109641547178085162 4757109340659749874 7446912009257649995 7386645569659161008 10814412298067538309 8994635036126287546 7083969162880078350 10079163876181778679 
13650349602674999523 5678126613323045516 12135775652273322755 4082490284881177026 13715489534737588449 6221046193346852267 6956947498046061146 7375761082738272072 6889509221995574530 16567530884248648898 7950462804832237149 10243568632316804899 13271750720130804973 12327052363631968214 11080325262561133515 7070663297139705276 6037959600124737606 15156311366310361438 18032904465652335855 5455333010242626641 10740470967630858335 5804394750096602160 6667687550617234835 2346065090002107985 14638715294331701496 8360616281545342237 3672843665998042648 12816940576789938350 6756608287055085984 16474128952755436023 322869032279567314 17403616294403550025 1745202854705522756 13181322675442559283 4897181991464126549 14687426945954060645 8462052613549125480 411835089303433147 5174600238122364345 2886625376404385697 
9482171318091047566 440145453982978569 10110063739388624423 5977364428242205725 10780643822824699460 17660266303740004595 4129485889481053840 4176131653638270304 14458315303955544718 8270723153654306228 18024582774456226407 3661780504225701728 7607384852930427868 14751757678217350805 9282844162980684458 6061646740418380988 10818267657157321577 4700146988213675113 9092192851415239063 6323095524885107705 5403848349320616000 12850399177279902410 3628536274856025882 2345000769789783314 575864186471010654 2296863892855429553 12523060031621956677 11025353260326382825 5148225834985374218 10537830128068575320 9389750371791258215 14196520082143413343 6276148823513770205 17577307020737757074 14558428967945029487 2291351686486899933 9723688425691899446 14931648126891591374 8083067576328500568 16277971625367647347 
12611179883135679482 2208695875106571605 11475471368730624622 2786365789308493191 14825161803875974639 7828922624334963389 7344824679976538991 14805430198033294948 16984272863462516769 2714138973646766665 884718570564580986 8343814684881693737 12866197790007201524 8497916712683539551 5844463551105648436 5697890219939744079 3735958728007676839 17661579249446802078 3442236317786014811 13967711417946586848 9453315958432369671 1488166161869446871 16270310227343692497 17989854513251920338 13986953897037221631 18126999820873264041 2798503114938068664 3973370217123795710 11088001414249582043 5093866056618149724 5470511272508721243 8051291097531239483 17382702896192219526 5813310322851666670 6751090332840410796 6033388769971693243 13369430540378239956 3833490246042670856 6392840018423003014 10310392868986478912 
13508241155710107472 8059505207778453265 7752804469942244973 2875476426623422951 9795725974280421800 10911531794219858777 6794387365967888528 4845794511321540621 4296241121759645203 4573706249589464506 12044237335760324459 12995529643489241702 11028397830604161544 428218060100528766 3131479294483780049 13059376762038915806 3519329959322392002 11129686736143609531 8638437604738984216 16970540005207483964 8825037436306366442 11811313386138811857 8255145517737883945 8954021511483561085 13600549031208917407 6983692525906170969 7718093556765927759 6282678821027941793 16786573975817785212 7925745495903811302 800856355487152833 11124344968807814489 5786476128693402807 6701011912897061823 11020606463039335667 8628030873282841125 6253851573668054402 6781373967082134689 8276267877407078875 5795010947552092947 
13182338968586630145 15320351850376631095 916067586469285655 13831460949697196528 15168360231216032861 9136130416875703344 1946771565938152437 850528500731320264 438721334236623437 8498902161660496396 12564309273750321689 5249655864768335997 974114835913391417 17549936286580782476 16503242373212079467 14806462303187515968 9716436149604977913 17746546256727432889 10175235743174959729 2978091541410559838 6997798503299170135 6674802946895309310 14025899971638869742 17888181257921274097 8508584991151094857 16600637790417394109 4221340187838970025 5121437978826112681 7165928555797049338 6702097502417556991 9925115867374619379 1770454414049962317 3850035083572319599 8065782161229177098 1903118427953720477 9778745731690350980 15257887358133536022 7312674151213201603 16003771697889521555 4304074147904980322 
7091786477367301062 9806092173594255836 5594884674419391851 40240228071675554 11979365388144399194 10855971264174239476 898098820637139560 644290715627923583 16477565677302245321 15467347991370418602 15956415153398856714 144944861586948646 10498141102223152263 10406225180290113089 11954723437134889918 2692151950381042114 12323050219519914408 13778268306100697822 18326699800979867948 15662799363309816932 14787674112576958919 3850151080942353546 13979931515350996774 1104540374049563706 16878009792001954430 12185863365478921824 17158661432408150152 13927788010299350315 15108960098603993373 10961554930268624074 16991813724576802347 4104810990951911158 7902076627200310567 7553870827320244519 15151281043708264098 8769810453581637308 11086852138544425340 8056172196147049622 17501296834340796965 5690458049339162911 
2959315130751905335 2256084797145659014 1554298309523658818 18401880090916359440 14678682025781940590 16816411962394484341 2807953472846761467 4359543772729720183 2240459598302466937 10915475687742411427 2383866440928185877 4453550857431619962 14657254109659352207 3923124463960893189 11286832814771619862 16673428763277229313 2069114577247627948 10786014228352105512 9512358728717543387 4352056583319509617 6831140520322991889 6356081413750483895 6632629854035225143 9436596439462249260 3453816737217770661 73757530572282319 3120636082332494225 5540146782905291849 13376831233602484930 2322079387274118422 11814826248713823999 15772645475135133838 7883855722032576549 4427852376719504539 4698081008645661210 17317369432509621938 3404465925551605396 12304015671057309931 4638011489754990608 8515135812582726566 
15494783148724973328 8212001234563129246 8563187344338612729 7325023271510296930 1780344274465564894 14912119940098332070 9986217971898546410 16890892969103273176 6890911249000169186 3681236525851906337 7033660683087287333 924332636890463327 5890527871723394845 12224162171991533575 13016603589205804546 1149400458986211998 17824524462253429908 13012161695780078181 4007791468025347899 16609224655304406918 2170154602016618195 16166857900448988660 12445514137333747340 9279595666946361438 15155751240681862539 7332346716112829757 8811143124524795612 18329575480033603734 8752645954665610896 1488757150943522835 11036825349659762409 2825947365457689148 3638880412635029099 9712677751186582357 8421208264479892326 14481438337660020112 18026020107579000845 1941227942014471892 9731398411136154905 8915283096046059125 
9812234551185758227 9291127631197790953 15647812743626198387 6341701123137642484 11929703735819217451 4873494072456807874 11544246593307097830 16811954751259684397 4473899223980390934 8290455419992284645 8315796756566442124 5038492938699849057 814482244344232598 3309933476916323258 10176645216720222445 3247504168154599727 14239266904995573082 8173113280122069143 16469519648701222719 10183054498158216023 6627206851952471349 6882371916342221505 11340240388030720354 9354109948895780211 11022185897862871716 5142307241088906975 15535967940926065701 16503851561104291710 5771199305558547993 2571839433923552106 8630111698713406285 11359291172451782728 17617261515917784429 14998435067058120107 8262629127641472457 4364683257064878293 15399574511932233127 7939642563980012178 7228958364520736101 14984700574825394060 
3512662873283455963 12898611903432000077 5037845612069972587 15385074926959027589 11424175059006591902 5677902221476821956 6545943020246569712 3706170419427735361 16396896508167112623 14059011651953715428 2866256335391245793 10710257186590762259 14658250463679968897 15664118743081887472 143601503149201092 12578794512631365974 5452318066065624298 14570931146553957541 11608759385567506840 2854169990163279142 4026316974725387740 2639338886087753372 2900919921448419727 7258294580110836751 9640617294931070910 6854609326477542604 3436580743931633480 9215646829311948437 544349366382254884 11340271940805166639 17836908718567854154 1629099987818659065 457423696652674957 980653936347831421 7764366498410741120 14433837578739659696 8728613311139574059 7475813906922916150 13079506868251382009 10792164416383195189 
15715742822175217347 5872111354473882948 11645911716211665394 6202889132192396969 15422464297231798025 2186578187278691056 10795210912963774922 7941964295712583397 5680914446650986992 14256658978118872358 13368570751375693266 15607064710672602069 3439655073818486942 11458185845165577543 15773206493830053436 13317020915337427959 14800354149199868251 17017827987406574616 6768470247032079214 8288661487495252115 8954321319248238627 10549729999592512774 10135214931547615640 16039839906425489827 10985097182209092436 8251839579526777562 13332615817244977720 4535037053423197830 15001311342934549287 8453358824121837098 2537182110170116251 16801921632320695597 6431299880531249049 15161626914713385293 3803685978044135462 1529202816741786827 5740639099941870522 16928338284115796510 5723969636296217555 16590271871318979174 
7662676228166052409 16418514450249827112 8806266578749151113 280371255942057909 2274453829932991212 9340084211478480452 7397377302087641600 5432597270045099826 3146571897396742095 18150888849589153981 8587686139710684690 1291170361840007131 2084897532018186835 11218272967660997834 17369347569135992549 13517746014998254560 2269895001030285150 10703093196123226436 427883772547166523 14899221425044000434 7336453873565551903 10701533296851936891 1485673347157035706 11268511034595950615 9917097407645300097 2944800513440806048 18096545343477273662 7601643768890273708 17944872354930738151 3277145026469965438 9261845449983038722 10862378173730050457 16781841419761757778 1447582657651713530 8633428790620128900 12008267567576895715 17405888612893446254 13784067353191012033 3592660116202800405 6281034776473922069 
