10
968640336731 535671716951 848621766454 476215243262 64556061668 432424701696 274668973383 718188247043 264779669486 72907474557 
667378430916 886270695648 825076820907 297485236039 12014846930 844959625130 995899174037 591100139945 640725333301 21623904955 
749837542823 714486438038 202613480919 87212939879 667887045100 725069339393 812307454633 1084835568617 444756276145 794242940037 
758596688144 602839676015 120486696589 297773284960 563068867341 505701014076 538858863894 457571864405 915992826696 272777278983 
1080698936499 91307549422 662326125620 95939991764 852731742022 484646745842 244620386172 962538251459 709077699627 733445962618 
256569292704 362470249070 901121594491 763328337218 209789612514 441035111529 764720565026 306524813982 354730868099 409412745468 
339016721374 218930752965 970548908908 506143520712 227901673208 475028007859 103655325307 1078142469834 279814179897 305999526476 
478540945140 341964872511 784063055578 154664268850 554954603721 911115286807 236394941238 924830109351 749096665121 1094038558099 
772662098273 223463037986 16584616977 651321376965 1073235709757 172390473502 920195109401 1011727717118 1041919610297 603023797278 
934584659821 761021862589 219254857441 928231525911 1038743201083 201383653987 669896441484 983126123816 537953779045 849593995509 
