10
362648270 151193014 631336207 326030208 577713635 948195715 794338438 1016754758 590113914 583090906 
935548952 251670208 814553468 403488305 254819771 318796922 399806869 215689925 1019296746 718108575 
501161365 697089249 867348190 846985599 914928221 286781271 957397890 367701529 194768839 270031559 
491772112 757192672 46926154 958723269 498058521 351096808 582350435 808795691 1025872428 928599281 
179596388 423515772 994735450 164962912 118877343 1041115350 1039133835 516032374 885964434 793396234 
831216691 696136328 978212844 30310825 134274747 670012999 680663714 457664211 16192942 953003627 
51509407 472247369 967282380 227803004 775815967 969824642 448119831 505929687 460775679 992470954 
948205999 579911291 1057867912 850011422 1002940752 301872097 865720889 935012529 742237991 999063974 
769112308 365875766 685684251 91531591 1066230736 1073560822 594748547 501283836 513369251 611471134 
984730895 111112462 493522504 776897641 529532816 121605132 579137571 963749740 61209501 290972691 
