50
760457406892632 1011262256962880 863342769278708 116534655914460 141048109789032 200463625778881 644181243623667 870954439447980 1090973702615592 374749479225670 790898514758861 776354259176277 698929912247655 1102271837038594 119921924235228 185050669798884 546892935451720 1093752448936153 638410941339377 1045932279369912 25379970369430 855697089791781 4841989538418 291250034403913 729743886176043 464296692511065 34072697903407 838985934612553 324201924380613 575598677580012 287906428293842 556449060262653 68527308669255 130900774076261 971438668910541 875606241967295 743323180104017 922787280201975 848279907364770 12187231200317 123669091195723 317264107444450 416246595213378 853059077755524 387706907599981 602676051311108 136583345972747 163811233163015 541440796826975 414019505535064 
653469223954284 472153365132801 935832497100863 324939432666130 406169852072453 154960729882883 1014591489482316 95874254673565 839615807422426 937177927176184 53192662983228 539539785505762 507814530236458 494917920841465 800923275601817 290357060256742 245609503502935 660277136414473 1027773389203086 518390453801111 591876297844344 863348444696415 991569971596835 30130645421946 1013038159534369 1036771958299441 763056986597780 11769289169309 975750089217134 588904900414088 763467623377649 237912793923289 64691269145748 445772662407633 501714558314523 776074017348284 810742286283941 353157147822617 576124912240033 445307362622649 18369733541399 853087459482177 967721908339259 622727827335104 595325246585887 213746630908269 132137878608520 500768597746667 756711337909190 136326431072768 
786347022399164 978189757068077 969565745358824 404424757146961 760715577871620 1101049461141661 124649706464644 379181136962578 933339714252620 967603818533738 185439949042147 10703226097903 567501988686102 692830019313873 650561332094906 368043271635443 778024560582461 314148907689916 1103600776945454 444385728875534 206616512284133 991410925243511 87463269714262 677622792258672 691993225920524 61599148022133 579379952943322 405061876476831 577602697060845 251091147175077 1096686377938988 124510893967618 757090141873513 829479930451871 808164548254300 648866443625115 19399756516568 480678153181432 159224710377964 14726247134888 420097353041032 303200102240453 963374223423228 75656341792746 964536418409292 996233470548224 221270423726262 617135397401719 152183243666598 591469616622599 
327697507072036 1016348297021660 966981431514613 1112385464216181 369596592287521 643531317749298 215287564419928 750658004492921 1014056522763157 944063513941573 949164211394229 303868165478835 232239253437155 474319927909968 603045641075651 670134224548250 333097437191333 686444472852503 34562437450013 224017018788647 930935723724190 175275723964331 788427286042139 18446276346950 1088045315819397 1110927220786211 135624942350743 239317028396829 26030082591146 659676814731167 165790736030102 719706172837021 1115512021491306 178319212418730 1034318507200633 54533713209993 783504722208231 1047645583414262 48676924374814 822426053286906 1029157717339279 13466217629014 447989661956919 950904613880302 476429375497043 897307305770069 406929140780983 176639129772947 1098501104796759 970485791064806 
170977817384674 1053176537836063 929212693626834 983873072796714 220140482163936 324823085520367 151957878144366 214847022457801 772582015904105 592207855126755 780155822807663 1055469932340301 533539945493687 901820683372024 68028030281520 260713118146083 331295815756530 41040710425373 377895570171298 31622847219466 136064353003570 922771252774750 921016919870903 541930993442319 87558381871076 323934066317170 1085709296035546 718058049288815 845363602576017 493495988095863 551278935775736 216143643431582 478490504261778 599523262299123 710085630313350 699944548575614 308834939626485 178129371553130 1057145125516373 361046023915067 258059372825353 704416395043393 280237022951256 913294373802602 242968694759027 204960565734029 509138308076783 1014222865650103 1027440418784734 63037883275231 
603856452925703 547492208773613 640489790692667 321645197767700 423049907890583 925143089971061 1033734701665319 370765127143104 664082313622754 314180764620802 135573775919429 1096955598872898 496159440350674 128724146949018 978305006200888 709307051528339 1020140611533501 543838900900996 605392900592429 1084880343259355 759957137906268 8635746298112 186820513906048 783056096129695 96823912105215 719519787313823 31491400090492 638494049263830 836257940492469 21546007473116 1094538499967931 489269863115885 837456838127063 88545613914078 268974222182504 228649375293831 554540196451697 949991698208128 151939260872050 1074789879144618 830208147259654 530252771747725 612986010040284 294275608573 489815223110820 1086881556022509 793134357032032 189229637826256 625571575581358 1039455046136424 
1059807989185120 309706405304155 827847561951019 608652702056360 167971691014809 514172564825901 278777273192707 27221327999403 688343321856838 385128875494209 355927719421154 556468597063036 1083465522219297 158755967518830 528177490485559 83079987828186 961130867985940 349481610877540 470941926476316 582344415074394 1010600911085244 686570120686029 673729135822181 380349228955721 971521390216417 672908489322288 575419946906959 1035793450936762 1095055968307509 325376515461068 1048152271913940 910914079344134 124068485899265 1106668381567141 727702326466151 531751512949089 1121779875257778 385209949459750 46047303359739 850530907396272 499392036344925 296468429699995 612589662944175 884061108956241 402533630768369 286257299194108 421905998121010 141718808203343 618166176299292 200433767531926 
1117292164570749 487402930416157 1102243431582396 201825899115677 923238816045544 131849888984432 29893666894488 779208770607959 165423222284126 480990555815462 66204641903261 339932197539747 96903249519346 645318617241952 210340181037722 310507283243236 677491938195408 848437719358883 986936777093617 246471772981341 1121703334627555 399268871041125 906996512893814 816543429327069 65764158452763 376998528942596 297156180263022 882576736625445 908709007770974 637019710504568 575183655711908 523587536058081 973115274455684 199853331747739 161621965510047 961489850560019 983987847213387 37601253654811 477843456070343 652312424479286 298450924076102 990459172300979 934399524833662 736958341905049 1125873653369601 833924386862034 741263101442452 408827248911186 983613754333240 510108219774770 
907797732041388 500666432219703 96743193625842 321391648484682 830599666839730 767828975480216 211564623871213 819889006597836 426099732612391 605604150732537 211942910264559 421411027369869 668022885052860 493821131408458 1080833222598478 332000120140937 299806531695614 356538307953271 1097237138373244 379285587752063 409978613348926 926195606268590 694951681448974 2840904832247 242522359115076 97230330167887 360473999683553 623017806658245 999743935699311 483569806722500 869726467592898 89709762278475 68389499244812 579659870764229 91799124808933 209140083342287 847688660665949 236711760690444 444934956489133 106966215607007 886178701717102 712891387061447 485922552590199 747666289874445 553737158392824 773379160717292 934010806776028 1115305912256767 1052370884281828 51586843700622 
1001618986230414 381905610710823 141005372387765 30950773874080 763545450593600 582930839419081 786909697628792 1020311333472365 78083086071068 38343314970820 380396010148479 387669794294360 468782368877875 494791843093927 919441757620252 630166731279878 168280182431183 9576995984839 686348681283412 134216436203952 779981109372560 884702388691821 537081489165340 50488835363842 926622840092257 307509720065217 956693588333586 539457024774439 597069466763859 1094041779091397 498827137489795 192376095570575 42774698211473 771935033933375 424234647499353 381833004257506 425274345125713 27559353122203 344705237620711 825312110726 963253291103189 61378239230106 241388137899425 273454353606211 823962332765727 1083069160031746 956277596349430 566765784494977 442855852823047 643445853673945 
