25
690353746887 1031649355904 141395011734 277447576485 161015250513 403092031351 823269728351 989713343288 240922284431 980689508894 791499147343 106500678758 889231101425 673693415822 428770414669 689647652762 904769936620 1085312630236 1034160285475 684740385644 785225200656 696979650548 764901717038 1085524983962 888911931291 
842501125441 611991755372 323554460646 390976611075 60681425837 854302955988 279778457717 422858191387 440239580445 1013416172826 663200675794 590309395403 258557451971 507937069388 547341286706 1015026768179 102391933519 776414506540 239359479298 868639906655 983770287019 234273246837 954907163954 1092500458619 93543921322 
752042470729 113604014316 1091425608511 429561869550 621358391777 640600784674 73160933881 1052796683647 614895645607 1052560102097 808770281770 395554650566 274510912058 987422644993 949837789701 456449678396 1020714635853 903871911590 482325213515 519426559603 876365453809 234313525477 406404552458 1033680120439 507915161528 
1062633178212 56351919792 961825340564 227066145668 585315055369 251968216364 585474367288 936501672860 268170752769 1056313517647 473196744841 720191143911 927992319722 944395619811 886183022123 297248978061 332330364271 963166855398 112603111278 1075739869023 375622846835 193986039688 1064199485995 444872024926 569439144046 
955717278862 66008606695 719357815814 225397045400 350851334816 282480654988 115169324466 699887173945 195368941680 156137320730 26201219051 592357792125 476920188607 899504842341 482099541740 448918890190 4401608841 1004045720061 308181793008 527093434867 86834162557 495785417902 322776183712 882004441030 206598843066 
883681680676 151933782514 543632491229 731436481806 1029957789870 665147685301 960723586829 372836776919 829910706217 775388545141 895660304156 768796910995 714798450909 389051137870 96338120651 372634472041 60598667593 167767878599 1001642716429 128801911467 572084134856 935182209740 445318749515 699361463677 788375587064 
541800014400 891480335299 403466282388 419824214461 512876094589 582775579142 825950801690 6591131051 330828370571 805356154308 791346909965 330434203664 847623138685 685516068500 284626540311 532679386479 863757423390 27265430683 660880162797 266641674298 884173998489 385009962996 608336296775 1058063622045 96975676802 
935756182786 177064892615 791071755565 803240153324 642433238887 733482530510 709925195049 135301812179 132645249649 830535116982 624305127438 1093785526263 1099364485870 342052479200 511956041030 963018564383 367561163696 44918022496 297184358157 806186017233 83005568754 523953993780 342493330013 1008300778147 1052924599637 
165211637344 128661539821 365245840412 781525087395 970968783091 826511263719 589903895173 37062011662 142025806698 22086938796 1085029379007 575773709748 230533204451 1068487323994 160102250888 670096594006 497703338324 453174383612 900484137727 206270004765 896365737181 896991765956 116828316154 138891696101 1094726817842 
647453758257 28585268459 540576819824 586964307372 908232100422 124604191204 956846222735 234819808815 163967280089 495659206804 107709138656 121049758504 621618792581 783210525874 183413866126 903892331368 13597672560 1077651865203 523106455629 887355100708 155914450470 888607134 146748198231 721757392350 1891451443 
773086580142 427876759789 952460139510 323628801274 1099485669960 315586927042 152030745327 65955965990 236729339800 78644964194 869607350093 214365216042 297870301402 828666914919 122489699069 3106993396 709483691444 70465050310 10865012707 87347059434 381041370929 273471355090 729115294086 842374944331 517651045354 
323600971900 676352929227 531504556570 139776104439 677630160210 1066375700721 328200528371 589769071724 551131917588 572650519238 1039866023765 602955510812 546947959495 603808956767 598298331449 137343085351 760354686797 485815773018 101276401158 227010708082 736999215850 181075948570 954357250713 1026718079178 289920134389 
961550907465 62323707721 162948216259 250026162002 279359095178 1079893966471 803268212163 318260749453 310175008960 931992175117 63386016916 898110528119 539571728004 872848554054 520826678340 229814014955 413666690404 429259686285 483563764906 247914279750 447462061300 504367896424 466006268941 806958003119 377982744285 
439359033370 1048006471221 948707330393 296922364551 459072759036 449703357836 209413122499 379100101714 1075823722956 991701262970 427904440775 709062194922 347055394768 141597768856 354623953285 372448948652 990282961615 864824861667 866797693232 425663709426 69650471327 708127739013 736477218024 802135155358 945351211610 
586968627257 427711516585 1041891014341 560304643604 315259108828 734413922785 261558877854 270554781045 578065847589 744410098639 283360225325 615450220200 31599887451 947055524773 411659946799 137113181259 1073570241633 808469500728 7087999841 772117425173 558426478947 647780336262 457194089999 1062546070431 654811360193 
781858155847 766844798680 571794891868 508638083685 603743651525 752573670428 490880629924 141167570947 403331450107 409468397779 28328233748 987705718937 749896376217 633516042824 163352636088 986213755051 542801000591 463411119857 304074804743 64258293065 194534347145 358714358701 590690795371 343046056041 855172864727 
332616949465 1005840645583 486259447126 684802386600 150658762076 332680065105 1054379592675 984487152533 345830878644 714880106402 566526627373 614434762893 603389284044 1083681303546 485002022815 695628896419 715581652987 582468695921 520745852867 922454076943 411516722772 539680262415 847291966797 577452977668 869323174124 
686083561125 137448073277 217986514968 872613979806 66912298102 799782846 776356562588 943208283512 491291992933 258468764422 819360255198 107198487337 459033669717 543919898724 320997765521 69028126875 568804682022 312003796106 575773772013 748450204812 107969095477 649324219917 760654138307 500523270637 1073745111686 
