20
430 117 860 212 620 785 514 223 38 348 630 412 604 304 46 392 515 918 173 922 
648 774 556 915 795 303 521 661 563 829 526 848 520 335 440 879 572 906 261 818 
48 386 1008 952 278 799 660 319 623 710 380 959 560 58 641 657 799 619 646 481 
141 732 752 195 318 709 216 232 320 628 908 780 273 892 292 102 754 546 985 888 
555 197 319 100 336 82 333 276 587 374 174 111 676 472 76 941 128 846 642 136 
492 910 453 537 880 387 826 703 137 310 790 685 168 23 47 356 468 581 147 858 
105 952 345 691 951 476 295 749 808 109 329 811 881 867 937 1011 733 891 159 581 
35 1010 299 135 974 707 899 809 247 863 195 477 943 376 971 54 375 254 749 833 
903 896 588 187 894 326 743 874 9 378 838 215 479 428 850 333 536 667 386 664 
588 915 683 554 530 373 426 98 583 568 866 492 114 584 93 209 325 198 184 33 
839 818 256 471 631 244 817 625 410 733 620 542 540 531 750 1007 374 766 346 793 
140 793 897 1008 424 879 167 904 350 428 164 945 371 556 386 794 995 13 621 795 
1 666 502 557 653 897 875 443 183 119 175 693 406 620 919 244 273 791 867 216 
177 772 173 795 222 56 112 797 540 248 161 909 788 181 20 730 216 970 821 320 
106 575 517 423 904 153 368 462 25 342 696 429 863 901 241 374 919 75 119 175 
955 107 765 988 84 321 983 85 462 434 701 841 405 813 961 374 571 885 266 644 
679 269 149 3 353 94 637 913 514 691 104 188 14 682 650 480 460 952 1005 124 
98 853 8 724 827 172 1016 826 395 815 1014 965 972 532 655 483 187 472 784 265 
516 268 587 673 451 689 271 783 885 935 743 652 345 1004 1011 753 171 167 748 442 
824 717 922 595 951 522 290 439 559 615 281 986 897 433 355 264 617 189 4 199 
