30
705827488 595137688 86563771 238965902 578541894 537420268 187128465 440718621 125932101 974959414 440305437 489602899 479346911 672029244 549394465 1037480863 468247926 1041750570 490995142 210537165 696833376 708479001 455033578 352679968 839281923 1070384269 484951435 1066547629 651756523 31320886 
84430572 963641718 791987452 955062636 807813606 952629284 27441327 561470474 936057354 272398742 438315859 1029203149 692724719 1006480285 733660563 60688876 1028765361 826711819 712790942 214951884 724785215 648336049 161510071 987784311 169033145 881304726 416859850 704112846 600614669 986349868 
1059208857 930327311 910303688 705806163 1066029726 818591063 319727354 793189821 952982427 959206177 736718688 331738342 518241607 351282298 283840445 571382097 551053762 475273452 7904377 1067136256 398628664 426917819 1019265451 650854380 613456913 296042195 476944538 757026892 331429144 880479371 
340746536 266788469 993455299 929831880 850492628 427877027 843622475 121493622 393452159 457044041 731242603 693535306 879881911 339043035 918317659 318866386 36449143 266828864 509774687 102555282 279059868 39448755 574016855 741636855 1042187 944571324 749439537 121468841 282921452 150481437 
673510092 236359528 710067460 496361217 766958388 696423281 551834955 479688701 697240633 97187178 647188526 186457956 750517634 485699158 1024593640 731085355 707741283 599614779 1071797508 663111218 408456539 501028999 959260487 592748276 286925713 875925100 383346968 541910922 256223559 451304717 
799646094 769767174 518043253 504479935 343984358 234048491 804960009 439775988 711366335 916670323 613304964 833594546 564058696 787266523 100379163 911165517 331607491 973776353 80308544 341546864 766425949 256682495 451105253 672206328 962750960 1005083612 477038319 184208338 641504196 435576525 
10676949 159646415 502257134 62995873 665747098 517901974 1044296781 325136747 998943283 232671921 283610888 423679558 382560623 640362688 883691768 621177551 649860278 617859762 101865483 223171825 704073367 862834505 439101625 253883318 905934343 590991058 301105827 72508593 117925110 36463754 
410024135 415194252 481418908 826557106 555040561 105189573 1027170882 272273869 1064393342 379975948 971412376 383590243 690919868 789191362 328768841 534526043 357954353 385863271 726915981 536536897 782972870 102905081 255340758 444925151 194258405 653664520 445866260 688764276 135810514 278692581 
430608732 77110117 848023253 877484177 540486992 794350786 409655243 464910281 1065449121 374556157 1069618573 621767434 4297810 878592961 496572697 833099219 938368133 889639971 364031784 488264100 674992509 731598412 135544559 85588145 13512771 222879323 594980896 604010672 648460206 513871203 
1038808069 536669561 366100293 470032153 62149685 1038344965 16375309 216447010 759352856 343615861 195439738 153770774 953120393 1020223248 801372697 431901141 72978991 785589034 238152750 184510385 833100888 647536024 870387957 292581283 218012753 78459031 197830249 307575109 18600099 695544218 
927630698 32612973 755799884 62239721 422366818 316519484 1066913293 307542658 931582765 54718928 505131305 483595907 1004557753 252149494 1016089469 139799113 156292878 757663621 985757589 515888760 668324841 679897776 542815483 632283283 990851668 909165028 336542276 845854269 43440845 961488683 
934298667 326562286 290381083 714553534 866210651 21682101 164957708 812300393 784023593 394782228 693594108 460390993 1022552362 402799508 843121873 697092171 470618938 9790140 559728635 875917983 227377259 298422035 648251590 880768203 9497270 672297354 20670327 860246770 420354745 133228885 
605643116 476222527 249025913 1072834021 109361478 799908833 127403703 977526483 41987269 223500021 824172127 954892496 33083085 166793973 490970569 342993535 793861397 890851494 406975677 43343941 90584721 426236294 188598911 755023457 224668307 854255053 460473897 645540829 700332865 135994096 
560945920 774783374 319304781 54186409 1057715097 932727685 630651792 624533292 56633948 159760564 1007104338 735181196 1025501601 178586751 317641494 308248920 693609483 334665595 785307428 544912984 375719412 523190921 1059838703 224335077 139584888 711133383 143643775 141808314 914457985 224020819 
881289691 166693518 402115748 847315310 319616970 232109324 1003625128 137489501 959194514 206092536 246834123 777929328 223236721 266779944 940921796 583044701 13343708 407850991 258312064 548492078 778960040 866808942 662615068 344035759 661561652 459657237 147847692 457194116 536451017 29456587 
109399771 205975381 568445547 688444608 544069450 365965064 66362900 773048297 272806253 585860459 300061957 470926758 698134992 238410294 138040399 5627086 41964208 25779152 187246674 686949687 216769180 492569349 437897230 242383039 971560001 896979714 294450970 406968492 85654775 495722748 
661693590 176273477 467850400 1023902073 525743451 649456575 412556599 115908014 943198045 4832124 910638638 873262006 993034547 129066037 763295503 419459512 162130627 1017049471 735172139 592023123 371318047 352365415 333521022 272239160 256095351 248841404 122189582 835856968 334595547 803767415 
179136950 716520445 288825658 769606465 1004248753 591945241 677044045 39953249 36445185 437668139 294210163 393156029 417797792 724059321 175031757 308674666 496631875 87080738 759515326 526979785 664219217 585565558 176217052 397728566 757932667 762189327 562297578 448660492 1029793868 686248330 
108524630 625128967 974307300 553635830 998455278 988028756 1001684136 261259639 55703262 1063444081 242183490 82277784 964576861 750531980 152733593 25200419 837128960 799858976 963617099 136601394 252955304 750358525 44985047 805784978 87089938 981446020 932194320 111997652 706586278 187683671 
936030566 550457433 636849502 850486510 642221703 130293373 754755908 485945996 1027512085 724102766 806038054 71883903 879979048 347882553 1047340986 929488376 932856278 160973998 376930796 47534488 910622475 980528126 1014211912 691025158 704416340 899635480 459432795 399174238 581185577 838376399 
785928966 989419301 118417848 67817557 60789164 291136168 79381818 477534511 1067586221 111303264 179133965 1014250020 695814173 325712542 205860527 592974371 678004393 616318863 412349233 748900753 73416679 792334500 548914361 143333176 253363729 849036780 127043284 549854629 532947980 819093529 
962960484 82166518 180579721 765826867 1033489892 346316922 339543786 143052252 944901715 845934873 634108423 770200887 977194526 209916925 687680987 863813561 1000349324 496408424 52118925 509852407 204782333 687006272 487474095 734730990 801984436 919578549 648795843 1069130561 568354480 857035355 
673267435 860832128 553788062 385166147 958653288 399693470 733924861 572567941 48075717 993830605 705632305 714248494 835016147 64167443 302793320 1057566803 1060955044 781590361 268902319 167780239 993605909 949141806 512812240 1001608189 598308796 431813442 25193033 905721469 396107738 378628908 
235315452 297961748 212980143 323374073 513031325 312551122 105296141 765501252 1005589246 179219690 586675026 940213268 1053107570 495809003 630356034 586091080 290370695 653609272 135559895 799278000 416672510 313945271 857306185 354447083 686784101 660004947 936489534 328470721 971579971 673592022 
648902205 3050116 1070740824 140943732 158959751 819664088 115967479 476452636 239335154 1005706739 516105595 1055184117 271238907 38293804 1034660432 443981282 702266826 795780219 650955208 31238964 1054958625 983231266 415524459 455436358 121056091 506215872 481019077 537051606 160336881 911341177 
886180803 253502556 238595638 523038795 249051464 1071017765 896415406 91774836 247114643 217995668 403235661 876758756 1049858522 628598505 1056189749 442521152 49330981 869117368 530289801 123967488 447511313 534893520 505445698 244101545 998287662 518122442 473713031 905540591 253451207 1029739776 
6271923 217673191 209813045 224865362 668136736 1033814343 935679430 440720718 119037365 1000880009 67129602 114134054 495498775 1065179144 1019814489 910108981 32256373 191724269 627589372 77858770 192917788 749120113 676604660 272131631 533056472 337196871 15155712 187807211 424236020 29165775 
173008432 164069040 885932020 822894537 887718528 330589220 871658537 498142022 403636001 75373823 1046697580 485155119 979412202 115074265 167726983 71762333 210701603 761982688 910050352 870131018 1000292967 347011420 69805889 205348992 598248014 388729135 953319158 312199121 937473649 398448853 
652493209 892090047 444056482 854479982 988932627 479328194 719860643 437411416 491171630 1015146317 535534032 810978981 380978158 675179007 601904674 948609365 70719790 809112438 364479517 765175370 226745566 489480160 19439708 968367559 747977570 476102397 869725966 314844335 995189539 535445784 
595308514 647272367 94389428 855472654 520781146 327117758 676795449 210500150 96034720 971591155 744519098 351538150 301295080 515100909 1053579403 493124858 124235293 830279457 573375941 380276710 684202030 193703167 836831658 934686089 92537027 557435377 706704402 474312954 384379289 392339821 
