10
181878 495512 207211 850765 124320 796583 934109 926748 972103 132801 
1030162 983982 674597 673071 460889 259869 450378 73511 895488 617408 
454767 411306 919046 323419 375150 642774 682549 573070 397848 90037 
945332 934205 709762 741853 729349 349403 221337 312556 438496 36450 
883379 20304 1012833 525321 896474 893839 412695 341984 1006844 379120 
403536 648316 146008 811504 922533 44684 139043 405053 817370 513019 
741715 743380 277730 745338 543036 792112 795238 843400 638859 930007 
308994 405075 742087 262276 202563 1027621 487588 534445 829619 453580 
616991 834624 556324 745875 612392 663640 140185 281116 577157 723947 
715599 541094 1012039 929321 515657 924442 413846 1040730 581630 159508 
