10
116110 385565 808532 433829 288998 287108 1018746 845468 235304 130784 
29078 737394 553788 475751 271375 545125 287929 657382 15421 787953 
255106 726507 933624 186170 574547 133536 481322 1045900 453145 163892 
165899 427072 289392 788319 555208 750726 685076 443265 511132 536884 
734333 563172 670782 103008 110109 439517 762867 137353 961362 831041 
945825 405480 1020432 1020003 682581 608134 367109 667969 107733 995490 
114863 987633 297726 999526 886177 363278 729567 447845 851874 814450 
863537 197844 882495 573592 127587 256280 781997 713868 173557 428476 
304643 480538 642073 927636 64318 526227 991317 167863 768622 378175 
896715 1024394 870550 483202 889527 533598 373345 863269 921062 731317 
