35
81539154 727650982 437218051 289857514 134360948 999245401 192413389 334022911 520314478 1055168889 952949545 620188818 564947095 267076186 344200532 204508401 1072379136 675330647 123453517 171982404 585723354 279003998 957690251 631216340 171993843 657148635 759577590 692528841 882000525 1038854202 92199380 733737143 592887253 897801402 621338070 
11303376 714433390 300521052 336424491 234231448 268556396 67951079 1020006131 826242825 962113251 451036125 844154610 811553275 347276870 1065445139 716965756 788756983 207932712 830073513 889125910 27520846 31951228 969251281 790634814 538160093 990354376 512186971 2604789 992856428 582665539 191376345 188456681 952107350 716596482 812375104 
367544582 293567343 221392220 239424972 797208381 552002677 555011778 393719844 570749819 867665964 469660681 1012981115 811762156 22547157 200061135 740223379 318487571 388903754 695172500 940780942 257500786 933655945 458041963 939284821 279958327 195563967 332927672 42989203 968046494 460439893 612216963 801564886 352830927 7137135 685404399 
773961999 528830330 87927013 367098120 89968997 691168713 200702046 244524825 447506308 898554936 603045159 1019144241 900902895 301691017 809094162 998397973 386648311 546928604 807506129 997952021 250877972 3326993 630077577 822963159 1012963972 460153794 865421420 936154587 921818631 649652444 165918315 653059250 360875587 450849474 811401376 
591213377 894966741 852152686 524518979 338784807 349685683 795801903 462402284 900079155 686990839 896632487 734487839 289271212 133903556 1017595580 471043451 748215899 14513529 16714092 364385558 915335710 92746962 1031375432 788423896 35631601 1050142334 607407612 671254219 144285723 539593051 844449812 829367224 33546172 881080725 776608925 
358602185 148552110 50633662 87769471 341802195 800897493 58433924 173449288 364917197 609536630 648793633 518334407 561148303 772864949 851209072 857442638 896860736 296496090 101152550 475323657 985349800 849411738 718855638 797709133 13095412 899504170 437223011 382670781 852731277 213924938 711637923 949665959 774095323 301433779 540895358 
231436394 869004768 630317374 590905868 794068709 627621647 434299857 87896237 575362664 1024343320 740077655 60011019 392830540 396486625 576097554 392825093 461022957 77386012 1041704735 1009542598 1060149230 781565225 511767044 984220104 524094348 554726462 395752945 500533010 821382958 345900660 613688606 588669055 523547383 441031147 328060529 
514805950 772941303 208313318 1061525619 404086984 28416104 718062399 968370161 850341028 413181498 573178291 855618413 608319916 229648033 355479025 591958238 172698578 272320633 714578742 448832470 859484523 699872356 790825092 728350834 115543475 141281262 59816814 1053216391 554673243 62487645 327187000 633519318 633445488 247464933 856715072 
78274424 178417403 133116365 735678981 502825476 505223613 1032789916 500792517 610659271 223517234 81328706 1029450267 883576384 808896157 4618035 674443614 546708681 736705410 327758864 389607796 125381231 280476422 873867626 679627513 208729647 158942849 549365769 650250760 1027849335 498349172 691941197 567692975 405523167 762314280 275886232 
65649497 640193362 765636507 266434815 936631553 503792297 6647019 364318551 416524467 565417010 1030155033 732898138 47212053 378881071 336267589 447363900 73354361 304238014 502754750 18051608 546449454 268949371 579880585 256846987 864997802 177279172 35941864 715329326 434745350 484657684 383201806 544550563 140908349 188835858 795446525 
195306696 448190329 196909497 866707698 629042144 1001813954 673983690 590134647 585933673 563895119 830107024 729017497 414871259 401291379 416117641 1038687466 170893088 751324682 2869480 834976079 57074405 99220349 707591361 827283251 407885924 419429861 545282467 346774101 757404067 683166049 203573521 927406847 244907998 655505164 596836166 
920841040 532931580 1065485752 452721476 318516490 167427494 227700124 634329804 775615357 796413353 757130039 776051733 52524210 979472899 506105881 860605043 287938610 378445289 224795246 320773827 945124487 698931380 116148180 362622137 1065639361 585433793 1050173541 399260216 542212149 925610294 124690602 282069196 902748811 66621880 986885823 
502878400 362767040 482778462 555426144 776541178 431858189 88579964 845307236 619170504 920875354 810249403 489058984 98391517 546039990 392444536 930774746 1018293807 748130112 553363634 405393124 363096707 971991553 95095258 532963282 693013463 177987447 361883939 337390931 147556251 590717821 170316560 334616292 708522888 939992550 666774280 
902178852 986315327 127744002 267806656 1039420238 871814241 1039015526 428552305 877616940 408296568 419566640 71159781 912919326 594547370 845385789 942309398 295648491 1013196393 1035746044 395649064 903387816 905723557 398882343 700898842 575629370 1028752812 235531341 481476199 856453593 1011861325 966985025 773638528 470148518 117948544 605514926 
500481880 911886748 92101828 525109964 664378322 693812017 941653391 196257096 866260552 412769727 45718697 138054870 537763084 709541453 157307482 896350196 106781830 515039722 861840597 154076195 530528773 140349414 970332526 228671735 85578190 615012909 200924326 326829133 163186579 103587029 1001822591 649070376 218649009 550780875 988967478 
542372320 412387355 982335253 572923577 506567486 792643760 804035026 900861275 935450856 152210980 499280763 14487538 396165995 941071995 800970285 843591282 815890929 814477 754844727 450553116 454215328 597339365 695557996 7841870 143725241 822474138 73146299 946430219 272385536 440121959 479843874 267008427 768085547 598355123 407752099 
576444211 285565175 136541443 367935669 666185323 259715782 193409484 714103153 532847258 635756582 1025338238 481265362 150755355 465420506 320434715 113571584 235053782 230367282 175750624 965837816 258696935 832763050 172312000 42571833 281740444 1024834596 528652496 669938023 1050863733 8167874 355610392 277937808 774920702 918775601 871497905 
443462451 100696503 298024258 702089730 325571626 464905722 231207818 293965366 511348440 214650582 1066800025 335127151 492804542 235493823 374454374 912715642 388959181 237026076 361684273 508433008 523471581 8957625 1017103119 643660261 625075042 403085619 939777361 419174828 51170294 208129337 450486597 23613193 44133831 998584779 103743163 
806610170 957244458 114079880 930136021 781336499 1000496466 733651344 536480710 605871127 866781649 793323092 268917389 411311196 182875342 2447148 994866235 917836476 453219788 1004087339 677250645 52605054 753863009 841090387 234936820 729847824 483795145 537203391 116784504 236418188 1035010575 771278003 574880123 532857771 411393209 223899586 
17410799 115332924 85261803 736072913 759341917 572687136 648551298 403272894 51630868 390947912 1063874554 431144380 640294710 944863367 459518164 604438627 615468274 175203702 925437492 87456965 762553921 873762169 594430400 160784530 432133946 806209635 192209786 20765693 1053518624 744171121 430114741 717110952 895244148 748688765 1057711373 
