80
461939 297135 959649 425391 596853 675221 535990 90226 202613 652853 811252 519517 151317 27785 790358 717004 789049 31407 567233 1007339 671168 452046 326188 251653 546354 979049 839357 28374 577241 527931 69660 608855 176568 333656 875525 407304 504339 340343 157015 618066 153475 229450 433668 326932 488770 812148 457573 239300 588533 934336 134551 1039018 678869 897570 235820 172260 371818 928764 115409 987821 832966 925605 1014887 524576 9736 68837 261116 194035 786926 358335 384370 291234 1029636 341263 528782 218729 164575 389839 1030826 856673 
447310 939468 522427 527446 878448 882494 665523 916973 482858 423847 493704 166631 356459 234277 678805 704263 792255 758992 379690 540307 780355 29013 185205 512895 368893 134297 156895 797366 79056 258527 389219 250382 582475 322767 1019213 635824 30355 123376 221285 301406 567106 840368 842833 174105 416865 130986 597466 359954 655590 614188 562107 263293 63653 58411 115139 155020 674751 962753 533612 325433 744747 646909 636020 855072 938846 436782 441723 266225 446393 492264 164049 546617 303232 907184 144367 88131 479214 791445 219 530199 
753353 2418 986821 840590 610643 731604 606583 802595 299556 458283 324938 864742 176756 855589 625277 808934 371885 703241 949058 112354 1024891 711317 1004465 65878 33829 78521 597748 478435 47916 970613 353286 553848 620431 484643 787091 628750 392475 819669 799615 395231 225210 90329 918477 717554 587365 117200 611704 739648 232840 902445 903978 355428 158989 495060 415827 618915 3920 701071 87200 476472 405594 649516 988343 395934 709819 1045160 324698 224919 557172 978135 645344 426008 1044409 841974 331076 617255 646342 147669 911196 733065 
575414 464894 524346 756996 762816 477221 486708 411346 353824 209825 887273 446781 854381 1019150 170041 913530 686427 805980 121310 734211 48233 214173 141513 755087 862272 786148 818150 100476 539946 407432 566926 397896 155964 1038974 639549 399247 428981 194586 183953 849070 444564 935939 861013 349435 482790 484465 570837 455128 657227 1022942 442951 302193 351558 13433 904795 527771 870664 185675 849357 1039733 644527 937850 106108 127063 40742 241162 402621 935066 691797 244165 515888 961003 769446 309038 457940 779488 1006 742113 589695 1036707 
336774 745975 369355 802961 512570 832712 340880 432814 181293 521756 954597 94749 181098 144671 849084 464737 626830 197702 663786 326258 294074 450892 566687 598240 315076 636236 624558 752602 194975 520070 480212 273774 940566 372969 196131 383115 446457 541459 103226 125179 658842 735352 103505 371673 885266 987355 838845 630819 871804 693748 605477 222885 459332 508047 710080 929486 952440 851411 321941 630455 660709 154750 160702 797453 30123 315870 304109 742177 248843 49075 88723 754811 205406 119853 188466 614977 489931 76184 405532 238793 
526513 554598 936716 903673 342013 758553 69986 1029222 24884 287754 425140 719009 1002787 400632 798417 89457 1033356 897137 455302 911307 998558 36723 185959 202581 785587 784162 427982 318329 399221 393047 21133 197762 1022491 745802 523578 204470 931037 208657 32205 141907 90888 306637 607631 179768 1042396 404442 773072 317685 331031 943699 585269 670276 222624 258486 709306 33134 404998 479973 800081 391939 862853 754137 835988 265628 542542 789866 701841 1015521 606444 679170 39128 827001 183021 720629 137645 431102 195998 474818 401924 998608 
958329 508085 915375 812173 645281 31416 412431 80235 486978 136141 675375 719600 563641 324362 198709 834922 670465 1032509 240059 10176 315104 930236 508567 897335 992686 105745 561552 981734 218829 599208 636759 954832 669419 976158 668237 660877 338134 6946 56320 957092 991672 747286 978948 39322 47504 981855 741001 925015 617834 4788 349246 815104 102202 667164 899342 105269 894399 369024 57150 493727 615974 984558 396469 615338 448950 214523 963911 485696 34639 721226 146609 283239 791966 575950 148037 440908 444931 542956 95202 848571 
519357 504549 374973 873554 417476 26988 307763 659727 47504 331467 25588 257092 540942 280051 494542 318967 536883 1021895 592010 778058 828167 444602 866495 791077 538036 197907 403721 675318 958643 465323 147600 24252 955540 985667 159919 470376 651369 382235 829479 680298 256290 531058 438355 663379 234616 283554 717651 151084 290852 977713 588374 454899 380783 860499 53861 359882 589245 165222 225569 238484 111592 898586 857710 450725 37689 108452 712731 282897 852317 676165 542872 767792 872596 549556 921542 531254 778714 1028739 492582 531382 
175372 48881 387474 949567 1001662 967254 102089 886745 324008 192759 552419 82080 913953 343414 436204 1025322 643567 390544 396147 394807 520887 549310 26275 294843 263115 497783 1043575 104924 584826 637826 49037 841344 33522 883484 865343 363414 444783 607467 221006 919744 289018 890246 181113 396202 54487 762864 85003 1035414 309077 106208 212067 120325 186469 438333 121507 293690 963633 600423 698907 633703 402422 1024132 89765 178404 685745 329211 145315 646057 51001 748913 389981 71465 515496 1001028 707670 503026 356321 144951 76685 792689 
461364 286377 630235 1044890 87497 51815 219135 283530 125436 1028363 916187 712631 370223 801743 5239 312863 117345 654284 794564 506035 487268 390994 866850 561044 1035610 581932 39837 747799 753305 211995 218000 319001 836870 963967 1045132 221084 317922 2148 400914 529255 24972 902506 357125 35025 166018 990883 551220 282143 27785 572587 58015 493134 269165 872208 972421 526626 586496 424518 388167 808295 633432 25645 1250 292401 387324 509459 1004182 611744 175013 248923 25525 774130 441416 538123 737690 729479 204785 987668 222377 892687 
291839 793061 200904 918261 309659 686009 247513 386367 116346 179664 158149 101545 993678 958949 670632 186853 853754 699911 316219 65416 118123 227519 1030787 440993 728296 95997 797023 529245 888027 225724 380566 462583 379968 164586 807404 484742 654459 908723 111557 666899 324174 85615 97850 470107 242105 349545 225141 776680 959951 535095 163508 818467 78507 907007 711541 139691 335932 866100 240993 154000 792599 28280 973319 178466 905726 792847 274006 413895 117708 980761 586047 14646 997676 945638 420108 619777 1013126 810140 781556 780952 
870326 862044 466944 377832 531159 393295 173090 1025552 655563 781658 275382 404369 133629 281444 456707 212993 591392 269736 814307 234114 646296 612668 447464 546687 501595 54542 158504 510618 284466 531926 176864 105691 75766 706034 239425 965030 967745 1003163 153566 957159 22501 512868 249219 862585 938746 45514 188938 23355 515017 732147 132839 129606 1022397 486517 253413 998054 560006 523253 617608 35923 197030 150969 348360 855190 123473 151762 344423 254343 20728 715162 696491 646844 732257 111406 866109 386265 490260 26219 895749 821056 
