20
54407 321455 390081 258124 827997 555724 435791 269709 801744 646697 768081 55892 600138 394225 668801 951712 319731 227734 339061 39116 
167120 304100 1018121 50681 230276 407589 595293 73959 488520 670933 883623 249043 640279 393150 954563 238787 115603 469147 38444 30638 
528757 235196 961473 550116 727172 613969 1036700 809368 705417 39778 169423 1025188 218409 694600 944793 49857 72167 575157 204378 92368 
838042 57530 222363 432125 276363 231551 269228 911107 617898 909983 689476 769479 877463 182313 224615 754472 681808 866227 364005 856288 
234330 398469 358802 1014722 10526 622872 398507 939885 257605 344134 465773 406069 149547 11790 845342 352253 779796 1015444 653048 737433 
605031 341612 494857 229392 266174 332696 190150 236646 275733 1012975 454324 950481 176089 747139 57334 4075 927160 775291 409604 925771 
409289 586855 397245 76822 66041 204578 861101 573653 882857 607956 413961 305088 630697 212646 504692 261776 164224 719620 649148 953210 
223867 698698 364023 96051 313232 264852 931777 753027 188582 934563 542159 1040020 687678 381324 350138 386591 7931 328001 398702 921666 
503018 201733 250690 362500 460941 919461 267417 41143 36332 849088 836510 703790 463668 407662 88523 875362 85512 349859 685909 959010 
924222 200336 94263 200793 509263 489098 737756 858183 555897 655829 479017 317982 172457 209317 786359 367052 1006893 434605 153022 117791 
362739 787521 56858 402122 471245 681345 203669 6489 66017 944225 352876 412316 499538 676724 576474 302926 714881 594215 897480 1018603 
365762 189990 670199 190911 356486 107188 437845 227770 241657 403740 482085 832137 605975 1036073 804587 61492 565121 794818 751158 1040098 
947685 504743 65972 885603 695176 353014 155313 62417 66041 845576 593756 600150 179253 187841 33216 455922 240960 660357 322962 949226 
784315 586617 977080 631803 1011869 665148 746897 179491 689155 844634 569334 1015782 694051 189658 297993 974953 1015986 854530 598245 525235 
433922 705703 557485 492673 261076 265824 786303 926233 1027444 47148 698088 444103 553596 702342 115700 456718 815829 367401 294776 640372 
281863 1045877 543182 332023 695055 135679 109614 596752 278820 281665 579659 541505 453180 399936 847069 851310 331019 333369 236437 841152 
330314 854810 342054 289653 891641 266482 875124 607173 963150 268518 908514 781735 296002 55509 160522 9637 755853 697947 330912 442709 
434546 878266 532596 673517 807643 40102 80842 401520 814348 28898 414991 262001 643459 860137 384124 1023609 688206 600182 1014834 779568 
518793 218681 939481 57523 145582 689895 21670 817695 48795 381935 598238 564301 830678 236557 672715 217511 77415 631719 152491 550021 
591776 377577 937396 735778 307775 963857 390748 869954 1023427 280099 742939 492852 834808 432746 213540 783987 1036388 852885 826510 680832 
