10
666703 145789 991668 923259 903944 626609 419568 845048 864736 761757 
550614 481614 148747 51004 818803 901652 630356 458264 1036984 867571 
969572 139161 776644 774235 566958 834369 634947 381279 638682 834790 
850773 400179 417697 757868 811237 61474 417036 593084 831131 976542 
466441 1004531 781875 296247 873605 888747 217066 897715 255805 782976 
818759 617432 85743 230316 532516 162148 20260 429640 297737 842387 
170635 865850 409594 543490 611462 856855 170584 156034 13408 793089 
372916 1006102 696062 677691 541239 47366 329815 145406 392575 921881 
865972 886776 332439 424042 346738 1012731 239175 8743 554236 310584 
84022 110605 437884 663575 1006957 987539 186245 511241 913610 1005321 
