10
270715950767951 497115790567057 282947635783545 257457547292583 128315531872081 833397944495393 157572405129422 556233691894657 329542046197095 772894602103247 
468278342781116 843644025120929 444618561029265 617760025236172 786189756924225 115615327070748 292033912697496 724806522746298 622174335434973 758691224619784 
424629131401787 656834522470896 100114183107623 422996823928170 146744334934078 306198973287629 1013033198650356 481815444563627 146340318671680 297582257908579 
1024945471068419 165534065055608 527110903384026 628166815418572 423046385350304 97567840523147 343080059304198 170477725619877 292475775116442 349539364155487 
869153491543105 214509394107715 559775975466046 90350645013420 24882961941018 226945843164078 994340294604073 527136489287242 482581122227208 234007855616253 
464021067780711 190989229096232 683835400839607 904590916727162 69519407391121 501642371435085 118438228945043 624755426634136 263183611137011 483909985678567 
192680899911991 259850731720151 821231794235298 275325572070969 643870608295556 119151155465791 289575078060242 934184357500489 960118087838997 274896217374460 
671481674500092 1117545817931986 811782674358728 381837060154381 986963854652186 694607122838443 535568923133313 459670539964687 498869276781273 66106737263782 
800741478323837 15374216535504 1053294323576151 717275720292419 528984575274377 813834258786446 489066537032805 1016175096876175 564419957365941 1064814485213194 
57415929631844 910218504853626 534051045876225 735184635736223 223062380281886 1065503127682496 952601425946517 156454177995123 892198479186389 812907544271270 
