10
145722 837897 108018 982660 963618 158658 308356 99563 563573 963573 
914888 786866 434280 797097 152035 173413 974194 298584 673444 7087 
925303 750485 567060 329018 730692 754210 832237 307564 193533 999280 
356114 851269 884018 584361 447811 587104 211928 424065 94287 884461 
597351 515887 792761 70151 467877 1018571 906258 139105 494384 137046 
95494 311998 585423 444212 148245 208396 417888 308500 476806 932553 
776455 464693 892640 748064 942265 871830 319704 691800 5826 255040 
1039416 27078 684472 421822 1028770 40478 931665 131592 722790 418659 
154261 502826 15394 544710 432532 648021 882512 1020119 17461 886888 
467494 320274 442892 741066 987617 348575 341461 485678 448975 52690 
