10
192196 106862 488113 140394 331676 800209 837627 539015 319982 583579 
282735 546943 801393 604553 572413 858714 572590 1003173 579742 889637 
478326 650451 678110 396250 383104 46274 514961 262870 996100 792485 
453955 702594 937242 890407 15683 196091 506394 113481 196592 943338 
54640 346843 393441 221849 438957 845307 66133 489020 513841 12564 
705778 2418 1033372 622111 398772 690742 995409 788192 840624 247281 
938135 23731 605661 695332 871623 588990 178854 121925 203029 769513 
523899 809059 654320 870277 1035963 523810 686075 67592 102319 706928 
986068 560101 967723 49022 351028 551530 177090 328592 393598 612734 
738750 679707 285473 984978 819892 40757 922124 885846 95945 271331 
