40
783420 763891 466769 1033332 769846 61934 767361 498511 1041953 291828 93318 572104 1024796 55772 865887 773016 773124 775127 475115 467148 542564 645279 203824 758698 538244 235170 217098 196083 185786 276807 786693 1031606 302381 732946 789447 152753 779391 649105 296699 956376 
130877 363304 790238 375214 21694 936179 160229 374638 1021420 233185 781329 687844 936310 88238 351066 640239 435261 194662 405800 717890 775588 1031653 538501 1002372 921736 618738 398889 863592 218809 101924 603760 37554 636957 183140 602019 314164 908875 166756 174623 593220 
755804 204574 394916 940519 621706 565121 756151 769409 952318 318545 914531 530673 656740 150796 280658 595152 280132 187058 146180 1010436 1006361 133357 589195 78645 55026 728464 21995 643194 1004800 663735 129320 70843 60097 326821 70855 554007 131187 225655 658655 345958 
457671 132368 86430 156342 768795 628418 115754 785689 375627 737372 191671 623886 539127 677613 915759 763261 576508 479459 998520 414426 70160 811920 494397 606143 943110 1018951 240812 297888 423172 103555 846624 1009860 1047991 745579 66502 686733 568176 254663 986470 255173 
553523 936106 605137 873133 128531 634183 241431 349173 430470 220669 562313 818297 862311 1047477 582674 565476 988899 651091 194693 357664 415496 802729 1032017 40872 46335 720999 331210 398439 606098 526162 568497 237930 1013602 891756 335035 965117 274266 497915 391606 382033 
452573 572295 1014004 748180 865199 840958 1019951 395309 190322 571878 73922 103751 853949 420353 630213 176644 776452 66665 41350 432629 983070 692474 1000450 232561 92147 407407 1004981 705342 445488 823876 824358 345558 675510 767433 514175 450134 984823 971927 265974 653758 
528611 882905 692211 124162 625133 496754 322388 444340 163129 291927 49347 503532 466778 1002447 636263 498242 411012 817174 1013208 230420 183072 293360 202206 396000 779972 112086 621911 144395 301645 221072 490681 354888 368520 997180 861085 995055 281138 644774 510297 884310 
647160 249424 633122 11141 595214 1028815 274371 361033 299098 113731 7045 509183 696347 829290 44924 613668 891608 155486 204791 301596 714315 805719 184773 164387 298225 305557 970875 199552 10715 751948 154978 563696 122403 424215 584378 1020308 444523 946619 810291 395792 
611996 310187 70733 489974 1040567 803032 348325 896795 388024 707720 424889 114532 482397 282923 648080 250914 151712 296079 682876 436293 47448 422030 213243 776973 548283 94786 505975 698443 424058 727077 651951 437396 60275 975106 134062 394187 928138 430205 604592 85969 
526425 729356 727710 732145 493230 300668 103395 950954 314250 494475 683705 188637 432991 531031 188499 20800 896645 66707 392658 386930 945874 283924 754450 452333 672783 699690 988842 997042 275974 54690 899551 215281 762274 282120 728267 891331 961300 603983 1033593 484690 
475209 1012493 809379 875797 424125 754804 729323 505930 65838 781216 1015626 46241 321095 883151 670492 550098 520460 751572 987723 29176 346122 1000198 522648 264532 2805 197791 867064 725019 894836 926614 41978 563144 217744 1008824 530530 8452 178358 696834 54552 366464 
844387 605405 65289 644938 485599 523408 90578 9715 986737 690619 465925 735689 474893 772990 862826 490245 450047 960440 262414 701445 56713 873254 874401 250703 800596 54962 549138 585152 664170 709396 647293 845192 630723 292345 498008 912830 354321 529862 204497 780095 
527183 484579 591160 743089 839973 239671 699398 856166 760573 434546 740926 259384 417370 644251 54684 477834 867910 917123 1027778 862771 285834 1019012 693102 5154 247488 892284 56421 512573 537407 478444 955331 169136 919097 348011 443440 568300 10801 839011 205082 574915 
70318 731505 644416 77385 948513 1043015 967156 876989 14718 760869 683197 18430 87746 1002050 992455 368419 137602 146459 945903 992455 1042504 838398 489118 335347 309347 956096 389383 1028004 471508 481981 69880 562765 628744 826404 621593 783673 340576 200633 223504 625281 
625725 126715 767238 580944 444656 103809 195073 555756 60517 617640 935980 994159 802523 181464 713608 383703 271625 460194 554527 491571 1031342 890160 33268 195924 177815 597485 372895 1045578 520434 782630 686754 741607 150348 257048 734406 21391 117167 332482 620479 410347 
914375 986282 728788 524773 137593 4558 681862 18206 734972 756925 980739 621619 317706 597092 619238 327925 140687 548539 194696 789093 944571 260291 438506 661137 571927 52259 659926 600607 88086 182590 205729 670931 346372 762411 930895 490600 306915 185377 951611 640375 
474904 312497 507909 863001 396376 468016 166482 326275 403535 372971 644822 985404 757986 946402 871033 799157 408135 412450 354274 66337 1024320 808473 784971 175257 665760 275778 617723 222603 329680 126297 885290 14665 613805 332296 131223 976350 826537 285634 1041708 25138 
829329 863064 941087 40025 276250 966755 769418 725774 696667 712255 713940 940247 123947 992974 37698 136653 266570 758754 399987 364737 539992 647305 675275 829869 748575 789288 947417 854011 161144 600115 740722 767522 72404 990867 277686 429894 51107 950888 238265 280664 
966900 73799 880737 611278 356172 249423 72073 584000 151837 780338 850087 790537 300806 882850 141704 546853 848389 259193 238448 717499 111880 931757 181279 886183 146175 173118 495228 196957 810079 324380 1006665 424218 631477 181077 534027 442632 576981 702557 783854 937241 
812475 837625 801664 881598 771502 336720 902189 467557 921700 281247 59405 849303 404224 937766 814150 887366 1029771 506135 745572 658493 652702 717353 575910 103946 1026433 960473 37418 178050 311003 76466 605550 263587 564036 784039 511666 894401 676219 949332 837666 1026843 
982538 747105 805187 326938 136323 906378 435591 509610 544753 891646 276446 806888 75815 16541 602625 894945 979716 39406 270520 1031686 13820 341612 791689 1024170 400980 812033 574228 16252 605335 393436 76917 168608 177051 828993 440537 445445 571159 750698 651440 354546 
42368 126511 75082 1028580 441139 140358 912677 813886 518864 600569 991268 767885 412105 640101 151076 157240 15172 607742 167460 98409 331587 967722 734956 724279 739155 570460 136145 798291 442936 76933 130319 556259 919494 150067 734726 533969 140492 479033 800047 824931 
168054 814730 220259 385648 802712 131440 48660 191704 710756 451539 1038646 74436 159294 893560 319414 969668 374217 417582 272595 969149 170117 573545 1047779 850804 650825 126442 357937 1006865 372746 602532 1001612 788072 455656 719504 330818 594480 500604 738529 409854 1045709 
870548 281617 695764 401218 579194 49719 587560 44909 460387 644206 935345 652606 15030 643391 188821 259656 360340 266489 901232 786821 600876 906467 818381 446297 52997 604683 148026 851101 731099 924488 537335 631093 809439 501375 421543 329563 647372 938659 777140 256505 
795736 83152 360208 352136 846878 818297 798026 860756 248188 70581 742663 247774 605362 741275 687131 12294 248021 135060 856214 532870 929701 736940 195416 466061 704706 70766 778040 659421 102530 302032 473640 674373 653579 942462 983211 284096 716779 617510 123116 1021180 
70352 873401 417476 386275 917768 878520 829731 891169 652113 967562 472273 693750 731987 410653 913404 10912 822002 208565 325813 902739 928018 31671 427192 282863 675294 918233 394999 845516 373924 9717 1005564 637907 1014524 767373 506130 737203 247706 856266 235814 121981 
1003009 5866 753834 79827 706231 480287 934211 893660 665918 466478 126048 312334 894892 646986 831768 453120 740308 5247 336806 36031 855064 661951 679466 903424 728199 444449 680352 571873 194118 1011662 840928 335219 6572 388778 618464 71045 764955 546810 413080 711185 
211064 550072 625997 348803 600515 624741 807700 30446 802981 908648 867392 269344 138531 271859 127273 1010904 557910 898549 659382 174209 69023 294993 812485 915956 860112 750303 977494 300981 102641 775770 778704 902270 13392 319546 186015 205533 550674 103741 662393 910959 
47292 754782 741043 122792 874639 871685 395372 853992 261292 84693 407754 546638 588659 940721 819876 982820 232114 1014248 429785 120463 584826 936473 303440 463448 93918 512084 426104 791304 135705 845213 396625 576716 142635 672587 1036190 908277 259037 941886 770365 485529 
1035734 452028 108265 316318 1045964 1016053 404404 816833 579356 650096 165871 179348 944951 963047 383011 198164 303619 186309 65995 37506 162242 597625 275610 264835 648290 564123 861607 374703 412550 731773 746657 51167 460136 98458 645175 764956 52034 60462 1028888 491141 
177965 510447 958093 926332 475760 913879 288711 725342 18463 759139 792552 872905 118534 543357 291233 793390 967953 684122 853284 670899 692995 869440 72353 569800 694554 659040 385232 372004 745114 451903 1025243 919447 838580 170154 864977 582793 171552 151547 454632 536339 
321772 155660 391438 1048196 824288 652460 871786 618687 841477 269767 830251 38816 654275 944420 349357 980341 105137 123888 976399 66367 282825 335885 880893 117573 180712 631599 317407 666760 232002 946498 296783 1047772 754284 914295 608357 307017 962833 871491 895928 881121 
763240 326061 936424 636830 764352 898376 550458 591803 1037897 795904 306167 366084 510430 202249 834716 397971 893432 33867 26954 672834 139496 799728 402594 994437 238212 618493 231277 86566 139424 951887 214715 431281 364538 853484 166741 98936 986764 193172 926624 399386 
