100
68478500019987 1001245840099012 664871801313575 1115042864463 765110719464314 686476275377011 809499676199972 188057580746029 531033992704380 716923497714655 588721351237463 1123078950218634 283707078145041 364214713509441 947122112449294 3336906757895 419253394216236 840171446652874 980315358398507 629708967370645 395190339531166 367773775218988 614592905179965 588254006553664 986575390059729 1033923493764837 802684823215903 1059351373546802 346084000690481 920777285211326 156326501166647 998128056761819 916375956724566 275551418855383 803377600222576 922609755965708 749426529381970 969626813445800 1028428375091252 476872684003021 815647694787827 1042029466085892 406250691484083 790646780926539 84855940671016 403000245677846 1054645889240638 1125286783443596 789312681342048 759107444438834 427997224505174 385070598582085 893806630701044 1032651667858865 841364178620259 139150834637820 1098309557256406 488998979310812 462195046872344 1081806475721256 783691545465937 523404070619125 718347417643989 79275068552875 1029809254461344 412707637374686 525655745999133 1102862094455101 201417189847411 955515203629558 624790721173304 196551148427631 44967277868091 1057278369715681 1064345762379206 1104323053426205 180598696517035 1101019771562406 559578549736745 463594110431865 100011651485292 674610047571461 765308672870360 208118752557574 40123243540223 258699243939165 270275019875308 471904622937780 1099402924302208 487393233022404 746822676146591 756818649218909 852881992003251 629198787050538 854501552010354 1099233427676558 905957647396600 771551416415756 431846282533907 198710529585228 
1035365412254573 32908377082679 520289331534918 785857085063876 460780682480045 366858798739721 343728195143730 328077324745625 690706966744639 935676351153277 271520375770667 758537999367470 72205180493130 566272173451780 369598171854188 898327485766153 891661960656679 481064569615031 1024865391815700 818979648253539 414781284369728 663457941222801 333147970871876 374935813933570 263089498740730 616193610361836 212547511247585 849029540634935 345051911306540 805540992862849 99713290120799 849646401042118 147891757928739 729538406903670 725845658019544 498205510707567 237410984037023 764228239743821 551017141073956 1028669827419256 1060364915641132 67872061432717 732508150276837 509590380535921 1014077897579854 211692473022825 1017077054660357 1111528249911435 792129782588663 568097765362492 287065505308473 285133818060557 314460756324609 220177767599284 622555758256401 421492875801352 842528168021513 607125056556829 47234323364522 995472872759326 941508270078451 794814795949347 446889108647930 1075598391983178 1003411362897721 312765140829383 655985899057409 956275849204074 1053983727402386 555923417009182 73370158443234 879185018046972 13453970142196 905998134246932 833096010792758 481092973942941 1108534067950027 932545737888156 997277623838480 1123941697622878 1063557927207569 771105797128764 704002616121262 617681382659163 722835780680450 249844232428864 928265073084892 773168139032804 872698797738087 441890844761528 761940769778892 615983308745177 967458054230117 529686146556805 326778174425281 1043019111598737 819240971666899 807626995867145 345926823754991 527997482998670 
898150154295046 391571659408684 718411109734466 450848702027978 196668573243778 31193573342019 603508271229383 388977806588405 699770066137734 691997630640681 892035617143383 284211551628979 590784894376963 798632622246573 1080815760999572 751656213464025 745680691868770 479750702473320 818022201531533 414213586241769 34016723931623 290424187057058 699418914164762 622524763995343 137134055567605 426548137585921 835338352228990 555210670730932 378206530735484 698700079211242 927196131413209 60544062545520 673265765711613 823157147190059 31292525274395 195847634758517 814804430992517 285155768077334 967651037056144 302604084713417 630280436606295 765964462587860 543025438506122 938933910278924 703524403251878 213013376738663 600248604784910 191602109450107 558467260977595 987512851365448 746333932735562 913066072508600 1090451036099001 375196338994425 539887553535185 457257909925804 886595163669121 936051186924380 408543305028586 818905836515295 78468433612815 656216968497832 828534210676603 665008552041824 1045081874654381 1013187008894545 576535157202571 1101538431742128 915643414156899 1012926183650445 5864837509539 708992076301561 567009525416551 1007998894345794 1041274819144155 566751021598704 5566048036753 1043728742881895 1052580423453122 859854014581048 838682444087767 274623113083831 536207822028501 385155170358601 701478991494933 253822226485461 445199209168668 8606102859360 347200899879425 831816606027971 770072100162096 616779981387301 516518743387545 585441383738394 425813325815479 562828575786003 397035059107874 637912252345182 162781413424025 660159165485441 
1058769532723239 563299731862507 1095260936181744 1035257516448563 1138847203449 338549181448576 913992713022412 1124886860154400 303689086811705 968357276658126 339245947019624 677934221284635 481981106392905 108420698909927 496396666361140 812730372854932 56482644497138 1007902257416366 702159331571538 987121581900701 1007034749594435 1023749457950102 739992481704381 191715330315554 383406893753814 1086322407898047 928957136259550 1046063621152545 655705400520603 43880002869931 630827777238027 599477771220179 977803479105199 344084933552227 81349693428860 991688326013643 939823504097655 321618501932889 1103715697224308 1039661881427587 491297215313223 646470705468472 1059330055434879 681234890820259 567572611697835 70976862370811 1016218515431273 466471467710370 485081701622934 836714140165709 887363453168659 390875680239449 629447330399109 951450788021752 18226213235585 1006417533358995 721636164432405 565381694448845 288230093148059 579779599190944 449386621591557 232111723997718 337852650232076 584008979678106 359278058573512 49594574829406 741473583269763 495815939873843 778418713709921 604870268610509 576480666832550 799424158686650 136421955010169 806072438405530 560029049690042 252577509600826 695570106281535 909527881539151 645813499332147 1073743776802617 1002336561830679 872506812558080 1088683351162191 56133070344106 563490885436602 726604693536900 816025121907021 97880561345263 221924628744090 878917179531414 54168960470415 762242914442263 766413304921042 452476437612612 122615898763333 467054281934688 908932388234290 385148439645519 929328675235679 902951831558126 
726815973692449 1103969042315222 3488928317406 43279683424650 729563043983567 518683148107823 360350359858813 98848752087285 853783457872814 412888656501705 999970227946132 1026859753382153 381993330448700 1075706723419197 503349290289326 366590726415493 673409785628620 692137090797200 827523232588497 1099907488728502 271267305177696 109129018498698 343949795643680 1097264044801957 276980549449262 37891999340083 286256414811794 933650242834781 353384718131453 483366057523524 593489764305173 815828665824729 567915359818592 367480477423049 840756654483720 585386620076547 618627557030524 997890279503910 101989276689208 868944324026865 1069304568212066 83451823364558 512529518734279 897994264491002 361370386075596 132066058098493 657574052376494 1039013726911948 73498711103412 863870152258745 489379993082093 728545217258356 729302309694498 620043400380050 912503241873551 1063590203830685 421818163029369 892529315208512 681890835138251 895856513978502 326856732373271 713827912040345 45249146663037 606919931318875 155592121846872 861591419859967 174711858383749 90940322953028 862470499409228 369016742611719 480274005499751 662857308247320 466682220371487 147311306480644 565257480510140 160836416068090 764177078019515 265626237984120 698158556411863 1109898984497037 1093444199300439 175570281217601 71370409778838 266594260974300 762829084491505 248259145307944 1018466106781013 637285785257076 569576386873969 511463423082182 389205920572367 99689478227326 110338040117479 124421274826875 606092544709298 848073924887060 301855746298040 75906089655644 886887460812688 576426049661646 
1052606733261437 506552433736878 592098936370735 964179286365322 838280498916484 520386966267687 136869943077137 602614493830657 1007605709175386 648008762487176 857099393885143 99280157939086 141204345095509 444570791985066 523351217303212 982988262572507 791328419872514 630754342310768 711428110399960 844015155400173 22145193037585 852540591253690 840155648426061 708543150434053 253429369352405 189830594255035 398999881679205 717260787328799 20003626565830 515419717242297 170952779404601 290688740229479 376091521132734 750588169360273 989089605702094 235098837720681 993684338638571 905741716323389 530848739795601 250643498490520 793660087243408 871949035605512 225245390506779 1095598098472805 578054303914665 499374757933661 957094640511550 526574189625908 160004306839942 659184629773690 499967987050416 258473232628780 807844113485292 940811562743026 896620069321909 921515414836597 132357397816653 626752824092891 334513459786560 448353358538316 627881212113367 17783063028050 605020442403107 359937150646486 623083350697014 504355566884664 377641859749749 1113118950593316 539735139806987 161792686460354 630643261326691 914943848626539 213785800286616 544788571797058 117773848654930 413525769790065 263936224497795 506789924296900 126290102016386 823195537298778 94544682994332 1090308803729381 742568157407463 986871885972716 334199144376282 1026812132557102 794561523537862 720211710737685 267306935500948 707795185151116 500596620460748 109206694801657 1058075540959477 995731512055915 788697105457394 192011900051573 993935137390946 986524789171294 115547954347432 672771749866353 
1097719396515475 77189930037015 129420617922211 531389123334048 247831011388874 188814817184247 752375631849816 1033830170677885 787146370441515 449187305345847 809720678006942 948108803107783 749420551404040 279351293112829 1015554217630812 1068801896012137 525661781186790 452103380812918 567847181889113 401465938883121 107024343376911 570046759817856 748908017438817 451177785062879 598487174427472 358589629526872 716212719000553 430348849670259 1055179571085537 194209280515882 588733999265995 501157119335258 750053602260228 252636421501530 428954920238160 1116324613609086 126509093266392 436271274144376 1071100542301459 466995419369360 1120362356507057 38094898368318 126576415300237 24191818087230 486823783356380 615431013456014 1120683445784626 385410017300351 965431985583233 466258938252027 251366915651042 157288324752706 452511073316592 504233837786094 1050119208367578 1101312177858811 69173503729105 75041318637538 445554416254415 554173900753852 78242702903110 70307875452584 530294649648369 606184459680155 696250919610475 596339548734404 296537243545394 677151561775245 634278016148834 720548569647374 238155578718936 242333708539774 865474008720292 827411888085954 860534734219352 742347198141005 419188502376627 921491140427734 128006540398693 47722183802709 593184767072380 1090568329177199 724601947230441 195081909707137 992852430212387 325747992319534 348369332474190 628018571478943 319870440460537 302999146814211 348568071274065 728762345450666 426312435316754 321124706016664 80610441005164 1053600864313904 1096318213107423 675263372364832 739786157946138 651809203158526 
1061674804331023 457322230773742 724584785423319 259170866823722 703253536640315 1118846252083830 956029216439484 816292065394098 434718387660497 819644936165866 714994675209157 437457366416909 976089569157908 677190994533432 348546488261776 396219292537629 149807743266386 586673877068835 1120493798207946 60233192910830 177372114432959 290390246012243 515251822524319 1032022008368209 43386740813250 1019327556794940 757391555575470 97181205327392 710976993489425 904670519261189 761382921880187 113731040726513 120059125152097 1092402050180543 640721125947768 581042073873770 662982489748226 279644974045240 978247974376808 252011439645054 570830294803775 311952584177853 129044175779562 11741154769675 303929454577400 460468045528075 770873880780308 259628192511196 1111125003120560 352016363297299 935073924819248 188977878189606 5026942932856 898637530702655 215988167826125 502412627152752 1072087703893763 553442649041176 367836633762185 98166405937209 1030066925093517 67108406738408 1106517631008120 156876620333225 419218270289159 628561108608198 750130349308856 965692939249637 130333512407248 888249068482753 579265020792972 1051174786245103 909736114955930 1086478543040685 668565374141829 247153350868489 782187933376959 88596125195809 1017018180638852 645177076862757 389748888190109 452555447850564 240127029481919 37801937399686 303107086505272 963127740754780 958705861606540 30412977440614 816920236817658 487568930761629 687265304483760 440584267284913 972625252954902 803685315451925 90839492662396 682713464563988 891093635395361 405504840842285 907109009408197 311925479173093 
868141378304721 41693072277689 523422686575361 769424346460742 770170312777587 65623885085669 1059350088072151 268765055308965 563476584167139 1004617834524263 132163657738030 980039221738478 689527448730423 176094730311710 270250813707189 1021661961329054 178191490367710 824719676073023 1082791378769989 534109996134796 956257175082817 602122008950489 48757424544421 1048075437215898 64099715317877 53736129201535 918422787318873 974315462991388 401720652392379 788645234117327 19321587414507 856193167770143 417907208038203 357548593249896 1689751307324 513882095648496 709600036668347 1028169661832463 286033915756270 659905680698154 608397698485380 575987039806452 511281958808569 880561782210225 791199231939074 16993046390394 241675386988542 573506430477542 1087448213200304 1082495392970282 51492858811359 395726570101995 686964463631725 263342589424065 435916643769923 93869246450419 629943257851069 1081212849875057 970715135719005 165598435852726 367267795945656 111026606712876 26094995491839 285837916476267 1093918210653812 257915195023629 34063963162186 627637095499523 889922713904862 763095625136501 531221137735636 196401368985486 231663840957367 327186793870217 729583964275900 552272433036999 116604876745580 107483347199848 377681245538084 1089773506563420 353679158804992 68272702794992 60872006195816 1074262072631046 183424947043311 661835677389744 822491071406430 310485010879777 634951007185682 802659884564959 726629107307825 321194117395754 763895160248301 548016000215470 73454678244265 131519102825350 807090205156079 928364910458011 486740868699924 696270962155657 
1103729029956166 57226013610946 911599766392932 113211597254890 509533982173647 80617328548837 386527791428651 424284693055698 515933449461545 814909939153466 599108120069375 3665985656556 666302288573682 303327928049652 905459580579216 578653186997096 19446907378042 947393109941037 793531271176759 621762595659576 460321641177600 490157070724870 895059374237990 514731883545253 71929566007214 455602175027116 728087633140636 917150901741428 457166861339173 137414968130750 716496292998604 801279638397429 1032132207111660 249589679880081 239731541038505 170114832271689 104717748297464 1010150013476716 928572826149757 790393923352666 185428051433853 784835481176475 407990035334062 735529051836172 50842563414558 806553385153249 301256870660861 43187083784313 76217571939905 995823075896026 395213242935532 1098813881190914 359010986218508 424525163195578 260071169101959 275728939001915 165487713841878 853446753362642 79016361925621 178210166541087 1000361160524642 371453051801799 333089356506046 198235942001831 226175860162332 959198660536927 80233838145166 406786787884193 1144847128889 649706050385291 101572483438636 564171432661222 838574216941542 1040324459865190 176605192496211 1056031933026332 372429536198264 46298694266425 169189235191484 320739719249515 397341835900508 547773413987775 480710820110657 598151414902863 171950749480055 155038647769736 470199115020377 728020138245931 1064182761208756 796415550321730 615267259428561 605948057696926 971072503469027 864724016349209 526082969811835 16894359072560 875749209318257 266418993877382 38475438352529 310158890698803 
