20
307854261 815264524 982070307 955789448 306444761 334957939 614022274 572000867 956634258 90080501 796427018 825823353 425616988 317940851 728512667 930242296 1044479846 438023288 69252207 480533536 
247753130 965062834 725322809 154598243 932166976 560379083 503104225 233361466 760874489 178306641 235108016 548859726 862643429 843190725 975120307 939985478 528836309 467224775 943840366 719899963 
673581849 329081260 350818524 55452254 571583422 670979983 708897546 809411764 971387255 852399373 100363226 884809083 155694130 348282300 654915612 706173415 744368517 534589801 28533678 895736903 
786904531 141575773 929306446 70192430 820263585 389080921 754254629 835586529 50293577 609723326 1005291619 641668210 850988460 766404066 665225390 821143482 297000606 932141903 768978208 910082824 
322393637 299584609 195841576 597690900 855289165 802514677 625863143 174326848 436734868 910965479 217865960 831279134 920191848 927026132 495908030 418293660 952714989 351269002 1012362215 258716259 
248520648 922009262 514169906 1071347931 869692071 174453842 950275630 665465701 25796287 76800543 862075467 897962598 681406094 983219686 358419377 256876202 118622731 564455514 474497755 518420588 
779137450 1023171168 15142874 434312485 860090479 386524251 787304820 704130016 206190577 796731455 605705508 889551895 133743206 945685465 972743874 443735124 770966951 59713051 598585110 562281095 
961414211 872142602 229315765 149938874 626959075 322438649 523067737 451033027 621796681 746390556 1059229260 322713738 695224101 235313566 736763369 867649813 693599469 724869251 952796939 923479032 
1044629671 223789601 345426316 598885139 125873529 534995264 443260715 395810228 687863526 233867762 975476336 608248926 257147187 637339391 736704681 809617829 536961829 555845604 1022494597 847782393 
123496116 161686210 23258978 604404313 455897034 920490010 7093345 20086526 273065237 455246479 360661224 210595114 433034602 759647236 238814259 203906167 780627875 231224915 1035833716 214169082 
960112619 794476863 709182270 533509313 145802593 356537295 743256564 604422370 841366210 70905364 562730525 457579294 955369244 723369689 389540981 129637415 563017329 209027374 262261285 383665440 
319425015 298793320 992011078 671707296 443115144 383156153 525184584 1072249289 196982188 213758488 601238960 809062534 442715949 89488245 549626820 454771207 276954856 980950895 655283751 444946711 
640490418 65910565 967499769 235405204 426653087 550304777 145397570 223228233 87493549 276192460 438217452 306483756 998797179 780878305 863186076 65016299 886818265 475474641 30645525 701372238 
956703684 381377664 217092759 232796258 870817274 983889348 115022369 293901164 553508979 189648713 505091136 688161095 806548874 1030963948 757626088 101457722 709794599 493082676 153506416 100316542 
312639832 246328287 229292644 180556606 96415893 336045633 807937960 249772831 942373480 651523126 570127981 870507975 27242185 597387287 130578371 272391956 964254474 676068337 832748475 408479972 
400649803 1073366672 435339850 277943214 288614386 719152782 366112803 244789129 34816575 315152068 812579523 886366291 892921649 557009912 509901679 820847289 66707886 545246992 743015184 576315319 
994202956 256019968 184822333 762925060 390019409 252332561 621456323 301085479 172514899 857022007 915584855 607352631 821315970 829759961 723363788 520299671 605729459 216904456 514122014 63979336 
197677906 479070719 599284277 303374035 726347481 722084623 496766742 570157361 237834527 207908485 574282458 106824293 1018092469 647194697 664944167 792380379 975190323 867501118 643471892 984900516 
723446492 664691001 916255804 142953725 895817837 893226321 289696109 512014668 570776094 642961923 547381980 40230180 303957421 283159380 594545979 979225282 1067752654 51746032 532741980 749097830 
125572255 1043692023 454653208 65620580 809706388 14341469 678685106 777029577 344628874 312183450 796132939 38622464 995174461 675517385 1024800430 52374695 68548476 1057150611 475118501 324823091 
