15
39 391 248 728 683 489 312 199 537 169 239 239 808 788 40 
915 915 78 1017 666 451 209 847 579 44 215 993 526 767 91 
536 147 209 620 764 425 844 276 584 407 828 993 392 249 422 
717 220 922 378 719 792 509 918 20 220 107 865 72 323 251 
689 178 364 942 419 145 618 744 992 665 906 441 310 649 206 
748 922 158 184 462 251 974 186 686 558 844 668 543 397 46 
539 301 627 369 473 247 273 134 67 1017 661 288 704 15 705 
8 453 800 3 895 699 320 898 458 141 461 540 870 205 818 
615 907 842 707 981 1003 59 98 764 91 21 750 845 331 264 
46 751 152 37 405 730 532 44 416 187 1011 703 378 96 992 
125 353 543 793 183 847 358 931 737 93 122 162 760 136 920 
943 963 237 359 212 9 470 141 333 289 86 929 772 837 472 
717 1001 764 332 387 962 93 825 221 219 460 674 776 1009 327 
685 866 289 400 588 425 634 340 873 702 493 285 780 77 451 
400 632 703 550 858 145 945 643 396 31 215 972 654 743 315 
