60
177 657 18 546 809 540 786 194 405 305 165 7 429 168 400 922 361 133 105 385 430 131 1008 770 295 180 398 830 319 1013 768 277 365 63 898 192 687 936 497 634 173 959 51 132 674 906 343 84 516 144 247 174 979 236 548 171 926 378 604 311 
850 589 760 475 502 551 134 955 110 717 494 274 553 717 642 924 266 1000 531 4 164 612 422 271 532 224 929 907 176 312 628 231 871 436 285 226 568 708 26 67 323 885 883 786 453 596 361 930 163 500 385 793 66 577 26 145 998 865 1011 786 
736 23 223 628 320 719 1006 721 539 309 825 1017 914 639 425 193 227 868 180 903 487 7 65 19 507 24 293 411 163 986 715 376 15 550 550 559 350 633 419 556 572 973 619 834 231 296 845 159 277 244 292 549 262 737 925 176 735 325 303 858 
911 323 398 237 88 559 591 875 713 29 907 643 275 238 939 780 1013 848 120 647 802 598 905 532 38 843 467 462 815 721 33 388 673 789 897 1010 206 484 805 366 212 949 145 862 692 376 616 234 908 946 266 30 638 248 669 648 378 226 567 69 
250 582 298 265 281 334 868 644 769 245 452 351 12 488 696 857 96 880 287 569 104 584 845 693 288 406 845 284 872 778 450 199 1019 0 441 849 302 990 314 372 995 156 368 357 836 908 814 293 976 152 166 383 985 184 489 966 779 528 938 895 
596 678 312 319 339 115 276 390 334 361 386 216 606 209 698 704 822 257 733 29 179 137 906 1017 48 897 703 818 247 859 33 397 657 256 558 662 728 603 266 126 866 811 884 868 563 714 1014 110 362 723 656 66 615 957 196 213 527 374 619 72 
584 258 979 245 396 327 166 299 623 979 510 23 519 68 844 958 303 94 36 315 47 834 761 139 979 746 253 707 681 54 737 999 394 45 135 773 517 983 793 224 357 166 986 363 674 579 955 719 631 816 126 173 510 880 561 780 213 603 103 450 
260 304 901 494 413 998 711 778 198 170 284 355 280 293 564 529 732 880 250 454 578 929 155 877 457 899 912 96 773 229 811 267 406 1014 854 819 425 622 866 62 816 528 698 725 14 528 269 214 910 581 357 48 270 742 964 1020 206 430 509 1017 
771 93 81 883 268 987 60 763 894 993 504 910 506 554 707 554 58 704 675 410 389 791 966 1008 240 372 808 991 70 822 781 1006 235 672 520 409 138 910 777 615 178 882 1020 1011 271 581 37 567 401 96 14 490 33 626 963 84 607 97 602 555 
699 887 841 119 789 352 58 286 867 659 132 188 414 631 90 341 774 381 937 115 742 360 557 1005 475 809 654 411 195 287 115 558 736 189 973 372 245 578 74 454 757 431 163 486 743 988 735 574 945 421 190 368 769 117 516 162 140 891 502 274 
