65
960532678170 901506651835 258502799424 753052916983 320805654894 302609320414 257096570152 1065236955707 1090153574162 793458793483 618846762301 310766162610 1023064545252 279847219301 265964305533 491587235674 572882253836 674033981092 493459025020 83816154756 751792159664 172771220943 52901941224 1057550920013 1083438497644 726666767164 891831420281 520100923183 362136068162 1007441148925 848283699566 244078847159 981048707748 754200610055 387298849548 813629410093 39114103399 605040425337 230365098691 323188583820 59839777344 174134805466 1000159858220 1061451244216 983854637924 952426042894 748630667507 757542344651 588816113388 849571388767 1094392985730 513801785341 853619919295 315886710664 934870249214 556774406843 6650599010 9370287471 531219775606 1059267233191 333189697618 394992150019 1068619049566 912574638869 865929125828 
50652827310 32365802920 777549267559 152878144983 979175180222 58354340160 152814675216 259066493905 1010965773062 500873000432 683002245504 577424510582 281929719248 784293963416 589389785464 167919603509 439317305045 1007449938516 669380388913 845351638262 272142205868 244891375651 595989060216 874739768096 689531461263 482246175678 959445528561 157752173493 76882729815 969382613285 29035884292 280356326156 116870785332 98748956348 500876370333 1077661563435 150346042939 1000702039870 645817334375 28429700510 94693051870 579045486464 555177419088 188532920512 124900388853 818545579854 129174647509 775017946182 351294376746 315137366892 1022452107172 373865791892 756510228573 895881279978 922166729908 947504335944 616061706628 754803767953 538512285103 791081281267 653962752739 253361206756 440067248625 286695144713 551460468575 
103874955099 1007592992473 982334256395 368657477979 962581367641 941904669631 580637235669 392887082770 689206526054 889693578047 603219339193 635983492162 845936208580 340294967133 1073155203353 637768191289 345374941636 388100621239 787436592070 253892596186 114698685252 700643201753 1093564854273 508576396226 839552120128 930936581652 285724574213 830509932002 179837542826 249418399382 902586945943 269354320897 699277935454 963762341630 193040588596 428096931914 144217611097 628204970596 108791156421 635620218827 1039924185663 390017800242 494265592371 297943366598 635488418306 314169063284 860153056814 867167990946 669203704486 455029881680 760137633359 606884527490 852166598923 833029098704 864418652105 629943901126 303427112178 644705714108 218485749115 1007189989556 540441371932 483283364385 423036569263 592531016600 730082771243 
65453982841 1054300570870 681817472083 431595340658 346690981371 614310675969 829255189036 26097485971 404264346026 320743389215 783711945322 513930606619 733548900888 1078008556371 428051172858 404855028523 349403268098 89376346177 976391029325 97634432824 285701102952 702582608583 531877709274 663661908809 781683592634 110440266818 768719444644 576800614259 531956509330 499696065063 888037552892 256073070701 1002292631429 268496161232 613818538418 881857480336 1010189819201 174278507638 757199193030 147429249418 661505421371 267273668701 1053346155551 260833571384 126614438383 320961434885 667778162985 55601244681 137398668599 660336642434 1059352383599 552530163228 676175158554 206732103850 266708088138 550099223461 829293651130 659922650168 900516812676 1075327788 367495497978 898973170700 659760729209 88183185043 748460977813 
978081363364 384934819775 967721915983 691282454718 825115584593 768109388557 586005634300 1034382565526 133083454358 962918342510 505282593057 86375627929 388067813174 284619748479 366838467407 878259544611 1082822560809 42129651007 135618191487 885638967092 859807086568 951999587952 761727494511 799666230608 252323845874 564232533088 895746761876 484366045848 522285229579 401892499977 473240245015 63165637945 378033478335 635308747288 113525368411 448062591865 938969759601 326129238419 144287197738 529000330370 146887967309 413177224805 917967244680 215964815544 33669112552 2746466907 881623706927 758206825491 210726833347 900740998405 212659229197 452110675784 717083320164 729256419622 5754794276 751798977576 475977841044 901482463536 79018119145 902169881973 446027927249 722982370084 603247534217 1046396872895 10717694965 
742093448694 279463718680 271884389155 369751303455 669399831216 282708190800 666491853841 5080778368 224819658435 798710645429 762696825230 1024819817915 222427400595 661239987037 532319780855 274074119636 1024509029040 935458182863 13752485610 276164849736 494925422849 200323475476 190487760950 40435491904 546158928583 1056242844467 834893775159 459935664728 239099905058 416844856885 760823179678 714355091307 107293919913 907930081954 526379179178 255949751440 519996789706 516310219124 451035355575 1024080309420 1076652654475 934641141427 336795955158 321577037242 896240168781 914407395111 70069817126 786101638394 360204751473 941504823013 986281896750 416917107907 751865972803 905624142716 228128384634 91225407100 139361329175 569179363351 512253947011 1003403934040 779295505676 954725239125 415759719490 59767676980 411068380297 
961409709423 89632791964 581230151176 4378505661 649057894582 685232621465 280352604275 380918491141 816816512112 973142795158 710265697249 762495084952 775832725052 981316698764 447193115670 727992477073 1074395676189 679003942227 430280125034 581395221031 272328679684 786115621868 257657293074 1092432703159 1007503134438 1057805421573 101101102825 936219353932 1051613259531 359261845214 927960504829 432157142863 83361679218 266086782770 629960097149 1058541642818 909661948128 139010262752 241633958466 523208037957 1048499801196 287271380697 28689465036 697627635969 223346027334 534880926667 745494310544 917249252649 15263679994 830601176901 457385764776 278706826393 610755767885 598115825972 667029706894 973131412693 60019751612 447733591195 562894234182 1019822585373 258884234842 68361232607 821482737965 994322316691 928737805720 
540482735860 584883584165 1089745959941 173134568605 212559295322 704870646071 882401801034 775820624282 1029305713712 697865091015 967522476975 454600486190 826530238777 587873939950 804820963373 334294030513 1038294071863 350363090249 67275666321 331237432426 133066031205 689444669994 876516198255 110845973189 599302819663 365548122858 260896371607 930553188390 136842048445 313799476687 154490358332 389837504721 881771336197 568125972387 212350470347 624302890352 630783547461 276522989394 533831267723 12040344798 497085569925 67413020628 314605718276 750797885756 136045543917 89202447587 730274254646 1026665709996 864490183205 917983287789 394840641502 600013650909 645790784103 614048283175 802805673278 943229385998 163508243182 1028140590395 52821257513 682001373094 314777631647 296123555462 459465033801 840842047483 717872305679 
214297203446 140550051306 596236820632 650437971311 46904414921 171659040979 499752537301 251852805229 541774067585 180066496622 225994365896 647522461483 330027775234 578193496843 247081708505 739519291383 768005525362 189610122751 993478834491 661532403376 401864249120 878097748639 132852342476 569056051984 832496258536 409689506818 943773773845 545469201431 96211893860 3238662737 167203991892 402989151019 358372164166 342518331333 567462833796 320395966252 620905480162 512342163238 862881236882 841887049048 1097920566361 635828376204 743128701912 730224105447 4245349153 461459115872 743216301656 949471947672 628973223802 630760473921 1041974995582 500300007151 726656928167 559040215935 883412339835 711231989210 295967667746 52237097028 611233490246 859433177475 592415234637 981290253221 843882896905 175928870259 719341008758 
405484771849 58883343821 233019479509 490395740153 1036820728331 544835809666 756601910782 253531848142 55595741271 545313936619 378665741410 621704916955 160123940888 794881489979 499515260471 972570949315 1080806571422 772625439070 101055831340 155630121974 700336174433 557424055905 574635749789 653787052478 957164656611 683924536818 882592461120 716215003778 845067913109 218850023326 696204186709 75691119602 33613215026 645105765929 575388782978 627088899577 325925109000 286005653324 621511782184 951342616499 650292731277 422198029898 186802061641 487094274966 608722026914 538011915633 153379328932 272197412737 560384180240 409308625245 603974980737 373941805391 55376493761 931479322163 861194038579 750474222009 655469483064 756114019605 14664093175 829379758949 928218289939 1057928720953 753771053807 816587171308 734401518235 
