15
241 633 921 542 411 304 99 997 467 287 147 417 189 141 327 
637 268 736 356 875 733 284 891 382 833 900 709 734 854 576 
752 251 908 705 546 260 644 882 826 914 735 278 668 141 826 
202 296 47 737 984 518 313 638 708 382 954 695 797 915 780 
572 1 548 956 4 883 92 149 717 338 154 189 872 492 402 
479 797 131 858 525 853 1008 152 19 734 70 988 197 76 1012 
460 625 33 40 119 576 168 34 123 616 389 752 56 633 84 
622 773 7 418 101 192 645 231 380 162 822 442 934 625 614 
747 898 73 936 110 103 345 719 901 761 46 580 484 342 230 
430 398 845 965 206 219 674 58 93 57 28 817 582 928 915 
248 397 150 46 176 159 270 292 793 480 283 565 63 921 136 
392 43 671 742 466 80 107 104 640 854 591 132 914 193 776 
111 183 661 879 927 955 989 283 460 232 507 824 408 318 581 
623 447 289 9 731 954 951 648 805 552 157 515 964 444 808 
70 479 540 749 66 172 515 1018 509 199 191 981 591 503 1004 
