10
1007814615438240 244153679523563 377363824326839 893418836401296 1046246061772769 309755850939929 409012385455007 1090703070232800 646708373587562 806634369814790 
263066272951872 854933246587627 182629066707831 75759219629636 1113653810223238 25713259329125 121573283875108 488957464040510 415378370986151 3882134644807 
492134134604996 524051968443135 592181196586124 1124251535972151 518696251807742 923250163758537 1069503002539276 788390653541799 291025287274593 628203888028342 
1118907243174114 394863179998876 583544900984172 925279496257849 794302990868435 156262326755410 1061594868155317 117209359063124 367410009000469 223504207048356 
669277543474500 731651351699720 800159632791448 1116391362268227 157303855196808 408821130145047 616027417999565 505871594005425 196470448322051 856526265024125 
465283834164601 486605789417834 323786407183900 961745825141385 640462427343308 438603039703689 1064453314636654 737776105847287 58746397724756 969591310345173 
1027392971759403 1017059672206033 769389993884554 1114147019571938 200497310247850 128687399084515 310268220628882 730912378907386 44365209269481 1003361007936662 
126621579736486 322085073221410 832658534109516 788624440406693 59722519508813 975196973464817 886636853463696 352617180112350 352674725647906 942963697157377 
314550814398062 824274752847548 563094335472595 237403239175983 576445532718592 1052269544213841 181180521070277 719636080133157 293751264508524 844728324403281 
774051447967352 727635511048767 184145546590662 98864650603667 1044426501415654 792390584353258 411759338678543 104626703234608 208780984349299 1027826818267664 
