70
561637 190044 629820 454216 40342 498627 436740 874703 416294 253666 954732 794734 847271 591983 831997 1026174 560529 854904 464321 664115 963726 245487 312110 493938 706801 737191 950403 632025 49265 235545 489711 654096 486864 12654 696217 882323 244291 417398 996622 267063 701381 629597 334772 197216 372563 1030553 965992 83540 47257 808077 488841 211407 202180 644631 133821 347496 546011 1018584 636115 1009072 993706 277458 777660 265943 330883 16613 214682 322721 715866 78024 
486568 874909 57621 196662 462641 257631 286984 942909 722825 969626 284396 233089 539047 357783 687132 644693 586226 505560 819850 453081 476177 274822 869703 318845 400861 283602 261620 788801 793925 84824 894806 776709 145647 648036 672182 802144 1014510 301926 989628 643413 783618 478518 496731 838912 426873 820298 162852 499891 518148 64677 516434 398204 883301 117689 841265 844356 163864 591100 615171 202510 388647 742955 368478 6676 867396 981687 999973 523973 345492 573091 
747459 120722 493600 713237 650214 1019810 6675 1038658 525849 613915 419159 796780 599197 754026 105671 577833 934960 59053 262880 88817 657193 172054 313041 44530 942188 899009 61830 731276 922496 517371 25769 467499 225632 49710 117398 568545 47694 6399 153598 810354 911035 5740 194482 262909 406610 295356 144642 584367 1045645 530913 161837 185278 983993 4106 114269 863037 803581 727073 350505 67150 441254 89667 364363 253381 1043119 594253 11008 357332 784106 957314 
453967 999727 838036 408620 299032 191840 274104 1029158 1004914 699900 791094 542251 52466 299086 456440 348166 79458 641063 4663 956045 877012 89868 775191 799353 872930 167148 454045 514620 785937 881746 567176 860043 355388 52296 873643 567404 43341 483186 231467 267768 262189 620700 52116 749166 481880 388046 441934 540947 741772 773827 943991 55964 1007114 377891 627062 963069 497234 717281 326170 776927 776073 37131 724285 295026 205930 742586 320802 982854 804073 48574 
963163 362898 290 566518 868108 636701 602713 685006 995664 391635 397355 711430 1000462 910688 140069 924496 293194 326455 165842 159413 1006782 111438 1027304 223283 700457 229367 400963 354201 589106 293017 547008 169982 121911 996939 14838 827756 816985 878072 749709 902531 114031 401750 868898 771694 1008014 24520 963169 825189 282748 530440 107613 189160 235639 148531 230939 544029 154894 1001195 169080 390502 837986 572954 99437 201544 322735 839741 904575 62014 519598 260131 
813891 2542 802274 304487 28568 501151 106599 866369 510937 255020 840079 215252 987608 28086 741029 580287 101596 983079 185129 554799 441315 475860 426386 377472 823759 551317 1008412 582088 665488 765942 234106 235919 967532 373846 460997 515335 862176 348794 96004 28862 672490 983290 321510 245710 465051 27432 307419 635455 13632 90402 29248 215150 321901 536409 180034 668499 546031 1036104 650558 107212 1019636 391661 1015001 869064 792855 239264 815564 474309 946027 484250 
484046 922212 828436 25509 477372 79582 662097 20852 241321 1033960 700243 971329 57432 120583 124587 129763 948009 611220 121592 463124 815386 514263 1039847 764241 521007 513988 318670 924915 692332 808221 546124 742345 265229 51839 576349 50987 436717 820175 957048 903468 451383 303403 168468 186623 543854 225411 331980 327281 861192 747723 786344 75378 400686 355352 818540 227135 634182 819492 17159 926867 344962 261202 486105 667136 276271 152097 551306 586411 1018672 494921 
245484 34425 211269 982058 823230 832754 930313 548845 85901 632623 1007656 976759 978296 674978 423147 830375 425806 200097 106140 595124 678456 1007892 540501 607174 59260 822210 475572 736850 1023108 781418 617691 199261 495823 283183 865244 338733 10849 133050 76940 167702 104965 89377 525368 275241 134722 880508 1008203 875615 839542 57907 726872 81462 934041 996477 502143 22712 364770 675939 608190 751284 48961 636771 750581 636252 278077 126453 999473 716362 663091 100180 
225200 463547 343560 913464 458755 358708 325145 812679 899403 545825 154420 329036 789780 560550 201740 14333 78251 135783 711945 352044 136104 10469 788734 322112 439717 823709 76822 439967 653000 934861 430239 1011051 340465 417378 296724 144399 635841 79770 435291 734849 494923 245672 73406 893290 588731 703543 997200 598452 572438 604152 463292 541143 579285 109227 430092 61194 205105 962208 839046 964639 512507 435912 100858 35282 162012 529871 476421 651257 1039731 656117 
836376 438021 425707 268788 580229 811386 683516 679182 80124 644815 136604 4771 475760 874686 157595 368532 56291 804136 10362 499598 776247 449869 386331 317116 399608 650560 441190 601616 959814 704141 28530 339194 169329 954784 669653 222936 740228 1023016 737436 140703 37396 141905 884547 768066 848785 808675 92359 463565 687064 785005 671489 382343 1044505 464949 558394 596657 631241 1040250 273 443018 346293 201806 682326 671354 293987 318315 749888 526322 68517 226855 
890803 904106 301705 432673 258352 344772 591585 218835 951672 668296 999658 578797 655012 351604 879597 291978 1027443 200303 759323 74352 691231 486421 258234 556649 872039 955527 594935 262316 914453 442107 327456 321999 371030 675934 702869 377348 917320 774387 177558 938410 836017 1010263 1035206 545852 196139 222505 64249 966643 741971 672547 147501 824814 524907 532222 236276 713698 759356 7545 936936 182048 540789 73969 1010602 241834 753323 349040 512350 528709 99778 646997 
145363 397928 462472 336365 347030 528691 860022 460708 295574 969497 459734 110699 489122 679748 695184 803264 176848 897092 740943 512045 835789 491109 985651 462930 849277 785199 857454 80747 201635 244988 449837 456032 11497 625459 1007546 576471 794606 89794 196416 617351 280501 958638 504699 924039 755202 325544 918387 387716 893143 212220 6182 539645 726008 127655 848627 941121 519952 342391 917581 781851 463352 220619 706467 841367 590207 600251 801235 877610 482624 951170 
607255 610805 146027 291016 29122 405563 1039589 748107 314779 577683 834728 66216 890911 6967 954635 170017 293586 305071 256104 500154 780001 201515 429122 945083 444013 77757 909122 715958 172104 239366 694485 183933 196267 190687 904758 327344 299981 812728 56827 624112 186081 651689 507828 913300 500538 222653 440089 121560 348032 773516 403769 949388 947230 490504 822192 1030947 275340 804235 50545 604206 276746 480636 179395 1039235 852486 738474 760447 317710 943223 822466 
161056 908324 543350 1044542 538108 976612 247622 923803 173001 584153 677676 188287 525873 935146 338164 142056 904666 113724 890041 609303 308756 140011 735171 436597 932900 246066 519417 699258 568607 116078 107453 594091 369500 643897 817430 455591 636908 6777 37141 907329 535679 568669 776154 495014 299729 15540 147001 544949 782766 862635 580840 443248 105320 772483 833866 190075 144276 479422 263025 1041933 822872 911845 882479 366438 732061 533857 599545 279078 133403 455588 
