30
429 995 635 143 1007 405 471 982 581 675 589 173 51 939 275 440 498 640 120 27 103 949 434 512 139 377 772 885 707 987 
931 673 400 535 202 284 664 255 335 867 30 953 813 696 513 223 381 517 497 449 131 289 350 43 501 221 1017 538 755 910 
325 103 751 489 635 878 398 146 740 703 33 315 963 19 1012 715 684 811 647 1004 100 72 463 846 305 301 358 69 1002 572 
397 686 60 290 188 263 225 19 491 149 757 877 388 955 13 459 162 292 123 245 605 356 531 758 702 695 781 941 61 815 
972 188 995 839 667 138 89 531 817 987 980 113 579 352 772 215 781 567 396 870 453 17 949 633 830 542 397 957 431 671 
961 487 659 343 164 400 702 303 154 48 518 517 720 461 521 568 284 1000 10 446 127 137 824 321 297 948 717 127 16 530 
398 422 780 944 562 46 487 24 883 309 761 532 557 301 79 418 780 461 627 313 890 856 400 335 894 798 151 598 463 925 
705 134 229 146 51 127 50 383 998 799 947 86 944 142 440 948 935 825 711 1015 993 958 749 576 277 512 697 578 14 577 
823 1005 205 190 784 753 969 179 259 551 573 164 319 218 74 778 507 253 710 858 546 24 229 732 474 288 623 435 232 490 
16 163 205 882 460 289 946 356 24 286 685 554 27 528 642 878 958 92 832 439 520 767 621 547 333 113 619 76 789 874 
170 334 142 700 989 119 579 253 36 412 309 192 563 586 926 857 153 158 43 664 610 119 406 144 823 702 880 333 196 836 
295 391 275 238 911 257 825 743 299 978 326 1005 910 537 132 570 820 891 456 936 428 775 129 721 764 400 868 191 424 840 
967 636 170 896 71 164 305 973 946 27 239 361 678 25 996 0 109 233 440 738 722 734 653 845 3 95 140 217 483 972 
80 579 157 808 401 563 488 777 385 264 264 289 93 661 840 353 230 656 527 215 324 48 74 731 893 690 672 399 761 435 
611 18 436 908 531 270 493 680 70 329 276 661 155 644 591 393 235 684 249 189 381 285 460 711 108 598 404 289 451 240 
367 194 4 322 665 882 391 838 603 30 314 948 173 454 526 211 87 375 966 642 732 724 421 787 532 783 109 477 289 922 
367 319 926 571 657 816 223 3 932 84 59 299 1003 287 565 404 158 501 713 632 1008 752 276 21 115 467 339 491 200 154 
1012 662 450 831 143 930 34 175 631 447 629 346 358 122 604 958 231 663 604 783 1012 421 1005 220 946 661 669 304 349 526 
632 427 43 143 328 200 773 696 335 980 1020 434 923 698 846 488 290 426 811 302 484 789 144 21 454 733 284 416 873 116 
242 121 940 618 1011 857 366 995 832 576 948 439 956 28 804 680 524 7 625 658 940 138 7 365 158 466 368 38 76 891 
322 152 457 354 429 587 880 366 668 6 255 429 681 611 869 119 755 518 875 297 465 667 633 521 913 827 687 404 18 244 
709 731 360 103 708 665 1000 268 444 493 251 528 967 583 219 687 552 990 120 571 985 169 893 827 684 591 711 345 581 447 
616 51 286 956 820 431 650 498 183 534 802 584 532 812 613 634 488 840 633 904 362 521 279 317 109 459 22 334 533 771 
306 403 657 349 109 237 769 699 515 700 123 341 860 828 108 804 529 941 509 249 270 373 362 300 0 876 645 103 56 696 
691 678 723 466 478 527 16 299 106 703 864 808 313 652 45 165 139 229 991 749 723 754 429 295 709 652 687 1001 640 86 
454 269 547 740 773 402 782 898 520 759 362 6 40 94 3 173 725 192 92 433 247 238 124 498 822 558 894 572 297 230 
909 357 1001 593 504 417 1012 653 702 792 967 604 976 490 557 767 996 42 948 442 178 46 830 443 23 63 293 16 520 262 
454 421 424 417 109 672 987 750 79 794 1001 805 673 141 293 327 430 439 941 524 346 851 127 591 796 463 672 294 92 6 
844 83 180 271 979 113 557 584 240 510 225 1009 863 899 546 97 353 779 27 902 489 263 154 146 848 72 230 768 603 461 
575 685 380 576 1 916 353 42 177 864 714 934 668 316 819 594 48 227 826 509 768 646 231 222 60 651 833 218 777 160 
