10
1094726571044684 184810901228747 680970782062267 386887908765618 545019389076757 469433373793267 972075107141149 664514497689529 47028517556484 506069134300052 
342351277127538 852510230039274 331293078768479 176157497065135 928134091263230 123607380842303 492323073100923 844522974892601 1008330360872539 130967653579308 
1068744715962155 135340811025340 126076603298535 685984896729563 177277592384196 854241943417216 834048339627479 352750181113416 4993610918624 75801442990328 
340762542082781 105244087099713 446128601949689 616308961187236 446892514294693 705714828309966 815031322886851 724396481275390 854797759650348 918316865443385 
635794593944742 920938130586190 1040601583245543 234724572021472 645353964696311 446001996033065 1010218819520345 601680778377861 117212495260966 1121665833934066 
381675779040918 570301748685525 990104454025003 57328527056234 706635170968659 138327798323686 874028635523592 782177186255335 772324918189801 790105085190768 
793510931375431 678356236811721 529454665546370 488642424280572 900192576426933 221001278533446 703703044195790 227509905847463 829565078820586 536707544340537 
232764005741212 951434851336176 912948918163140 381343745445761 248635338495000 295283668321012 778603844650865 661566078419011 587594169450083 122664016509396 
166536517281836 731081204873852 425021693446654 410038349284997 1069750753129364 740537786348676 716881583761612 336820622876742 447703519381705 745523767846860 
708664826076619 478889269984926 1001750059914736 680875925474428 771058786104548 753250753232916 229815131016892 14075061883059 347743176649731 399152713536646 
