10
382138941 1037418686 70812695 94239532 925935884 959178077 1014393344 147683271 395675156 647892708 
539581110 875794683 72489965 811797752 392286575 771517937 256690040 861209877 818045340 768086958 
595431482 829351528 177543546 631877203 805992630 663405128 714518012 475775752 1030688267 1003021617 
321096516 266009934 911332792 241954234 691619690 626538550 146804598 1010520738 153310564 425822405 
230913397 557126481 395126924 720129621 18780519 695554561 304833775 355019393 36405568 419483425 
98447559 631096043 665616300 124238069 372298437 83624066 284852846 621998207 630390764 612425261 
630772272 58337445 669918013 666674832 265374836 186376440 851341419 916326867 91968609 377098936 
768253861 161725585 201226550 149930536 579784712 487774645 419427664 503358893 721358828 455001544 
663435682 312430160 587924656 675278518 971164961 1034675652 335768877 738605590 23466048 442011732 
250387463 865333817 349219451 615946753 27252298 402813459 861975815 1044957319 300657503 1006715186 
