10
337048244 304937114 690950258 118925409 166116119 924934073 946477580 960964977 264248409 972711216 
987565700 163080071 352905366 772075918 275740059 8718940 601576864 261675235 386267200 997816354 
880674286 730242668 46583510 476140279 757296309 843683897 602029520 211307766 639441760 248572101 
39673065 699071268 549514786 382708506 668284915 165939384 281836116 285816461 331207443 105449625 
875987837 174744188 1022365714 622527842 199141074 251541578 821454331 702488140 88122081 884700914 
700189496 324622880 623299282 719904929 718454283 466013268 652983295 11122942 808710874 609707457 
617962095 163348623 614429150 699602840 984810076 69417815 409458022 440039211 791966516 216263060 
112310874 603423437 889494369 319154171 454267045 677958685 811171013 560824234 485389325 233355614 
162725733 254117488 751495029 529786130 447328649 73907873 744375242 985110119 796559944 205871130 
796655343 709680245 88328258 511825516 746471583 489898402 308137638 50773286 933943406 569250164 
