10
472634545256912 755462360131646 589163263549814 740079973339592 242412513352689 413746951091546 185961227211838 873716964833453 667336868756968 725516708587876 
1057252208524691 68424610399617 186656723365628 247695209638823 336320174161184 222006343052141 913335766674045 786858102432732 895496376955990 683536281565322 
471750586724637 367420926135247 703533390150285 735900764649404 1064466968121863 128982717633525 499214791416176 660747734644278 817586668583384 312726539108687 
42766731325768 218667334534311 135938435878219 830809801777637 785970742605015 711521916798041 782011732684306 285719098915571 152330022264826 137796386725248 
1107201062106566 672556807537132 151690849486524 900467082895071 138684008883354 1089497359346285 1116540833995281 778991006052745 710535755228483 980259838234684 
69047632113837 140455172015055 1089064503435425 22670191204283 287314488462399 897669423194553 355457766702956 1041014593253573 842560403060979 917525992266825 
653090174860943 551086511924109 146459578919629 704933455950985 75146311823975 144804637878464 498870064735675 473951530999827 638193509200591 389116973262372 
200063388929669 156430909833513 494170854922007 1035943404730395 499991441936161 347082294251835 752486414611506 288962833974333 111840113386644 301336091820337 
1119295586873649 222425428859731 742190470053622 411346356757941 567380801484794 354322682316697 1039468525285986 1028579104863280 1034411722622684 189721002789518 
762147654814946 1072434379343665 756041046565003 844992741965057 989128983292710 467290016248234 370180262762715 723908760178194 11248488147557 765141507660606 
