80
508555276 725123542 196667237 390349703 574148534 476792344 720952008 605239870 154298545 214299031 751334346 491086664 585101856 752888784 403172129 77372293 919179997 1001139596 349058377 986760742 123941038 375042226 780801062 221658909 761240213 1033715735 449227576 847574644 843899796 188043561 399296719 275483373 326650361 264482097 20379238 685294241 268629972 308270181 1038153539 21979889 287215106 744092704 156970231 826889493 214329988 484013254 228769606 623341113 157994720 846705168 889875957 665852809 807371977 534069746 617111980 228401576 1009445914 11319906 432589651 528608642 987710190 275079540 770204361 254116986 729912827 943560225 279706166 345043530 553775345 259838932 821820625 636403231 988165622 1023762376 792645069 163751193 395517629 739217087 989659308 571981928 
796257206 1006738921 156493257 1016751164 158840769 566478338 432235326 25818676 202104073 467300998 4129241 73506438 281064372 1039100879 810112445 53315917 162916198 659232445 252611293 84701355 273672883 1009371089 910391279 118370450 488332078 897193613 73493213 598018336 883251525 891989429 934279005 716494541 7371936 890586053 571692557 97528652 627138371 222707341 852635483 170476120 794302263 292354539 304772758 325033828 563944803 943981895 979338008 691046453 176407699 1064503111 354420524 145530146 103382182 277747697 797201706 815297944 63956456 497803641 530837564 943489210 1070784594 856064270 1019321001 247156335 731524729 145046188 620531263 943452092 130388177 976278535 868553218 570065534 776285824 833548076 195447667 866760262 39877161 762945423 875186234 299541310 
516243509 1031091873 53322092 1033228660 947313788 559838468 222247693 562081316 760140061 48694577 248775376 553384461 358061838 739872579 13442639 277251620 930771693 891001268 852580894 444312111 589197380 172177320 846370423 131005510 529920139 390146342 402901576 783490380 433622348 855331882 637690090 101653939 71730000 283507517 257040577 1072838816 744513919 881024623 96642935 617604283 279972197 434179651 109873507 53550353 760534140 559575573 82845506 838071636 960495331 782256663 481997661 537294565 747286096 933472331 483359756 283152133 163498051 140168955 844377665 231354207 177774367 438236197 245619882 260196953 196418860 941457020 805944779 397944116 129026587 597911003 503703734 422390591 289952442 614058376 889123265 53621505 562744911 905460285 718073922 164150126 
1026573293 855062111 696626156 885513674 739316458 629695957 684366445 293548405 245414073 529001260 251021655 922618225 171030386 260334929 960966493 178544936 1016760070 461745850 90338320 747224260 99855644 74268113 151555528 607077132 85374899 464105127 504836942 128354271 722284914 988551494 163737259 232152406 613709813 845461282 197835259 1067035418 126047415 352740413 594282390 67428271 375732414 100105565 220303157 892457945 708235737 770767882 970730537 688224197 530169498 163941314 325055157 60240122 460171547 237784233 510538000 892302270 460270152 889485818 194979033 411837818 115998375 408116637 561615701 245346451 905345551 848223036 468585235 742355641 1063513710 882708656 42866831 419160844 247025003 55823826 655128102 895840928 823844699 891924722 1000746577 794521588 
466729910 472840022 286139347 53542412 1052847624 79699532 306283846 462502209 530717981 724015711 756772943 600282985 83342182 807015901 979947195 229462139 855786257 92905811 934767170 506732741 936099858 923255186 1052651563 102576142 544101875 361124425 876631402 901300925 784878219 131069097 564104274 314336012 515550683 543253666 262268812 480924895 36628669 244723139 745438926 167159704 313854759 156364907 1064673498 747473675 128172129 293281475 632923181 282939870 90285599 313037885 206923243 618510361 823143106 992163906 711171134 479908285 1048066180 65627646 907741392 483974667 276253376 747164782 792732016 391958571 845261099 379719038 966147790 555882542 127361221 1043787559 185689666 665072849 315851947 320865484 160261477 970683055 659226727 809709969 415570757 483576253 
57274448 1061409496 146624215 385354604 741531720 578898618 598190909 916415819 575180763 1025353919 649499988 402397350 186783109 237082481 209867254 677186839 533213758 798212342 942781736 466988059 471751531 928084968 199030683 978748 269251061 115170683 639981995 745113622 424629371 742170122 91901063 903629288 110807024 581840817 427630961 163271054 153887920 243846756 871175514 10238559 241663325 693191595 802127240 254249772 985708945 29434569 923811605 278789770 149621779 296881506 418192452 169989488 954748123 567333915 137952170 970837824 110648692 9772222 778734131 562348013 951649060 966772241 718992339 351942892 30071913 641964894 296155364 204348397 750963353 507266688 999137363 1009519978 222595630 902901961 795359953 743119230 588623470 885003528 881733397 137286406 
93065654 461358746 299778517 909781649 871688654 436621700 717675603 1049814439 823862828 661534246 156892391 595093220 171279910 492995084 776712528 278940141 650933760 829371646 1048261101 562023877 26936622 822373768 658102151 803090576 49755716 524694502 1061095640 179975335 547846067 874153758 468671657 671658726 860511227 890292167 546398728 962890100 385448839 700938342 207592770 270817669 550287960 901227054 913981094 541028848 585447194 207838173 959770432 185868490 952801754 409664194 480151357 882106837 363913763 470048134 365075235 466422835 556496733 94840582 807761917 1034938532 265846799 985770766 242569974 709539667 99941398 1006567028 341633976 291800494 412683428 818540651 558930793 370979459 689343828 1009983186 678165309 219781757 262129954 70652326 775439209 267244484 
852966805 395133403 641016307 29189597 1011712121 1038311547 856217718 370685956 680879275 540332741 544609277 109376475 413664610 859780288 181751162 63856458 453251323 837881495 918739129 559274136 345803152 217357139 986694345 123172635 124040156 875107007 327668470 6411936 1006179832 840060490 523649807 992412791 818730617 264930537 347687443 996239066 607914652 1018222379 381597098 996557164 285484000 476812827 53168567 282198233 908942126 979870668 533938149 2667865 257150117 546490900 123690215 335075671 328445368 306784786 127842658 558457361 548595762 1063227889 697646486 419818795 690418974 740967391 1039709080 10356798 456814345 889566492 19124085 205297299 1048821419 159986851 115791243 37548317 1041767983 44172422 1034322316 1020635610 900399800 182734041 835926582 169309669 
610028692 928839470 304118837 853192845 403310380 915579207 64105024 478499611 107139339 667921418 788823698 172556443 981760779 341787211 113072107 856781796 812955408 607922944 651330081 710817307 940597752 931374873 137496310 770542853 295237854 130533401 992470597 167635844 294021553 246824934 647756919 40517538 718976835 855674784 153230228 563688717 478494620 898413707 942851317 499065546 108676099 179052686 266504813 403282892 519448682 815171240 229143423 146022545 885155926 1009479487 332027609 167374819 51787473 251700047 721361452 325730484 400712058 317211313 892529931 170705242 164154110 368129855 170387560 119770691 961514791 103426459 393990654 546684425 410304959 78375111 281541605 850371236 366642328 947700527 966254202 712067424 659627948 830865857 376479960 126468038 
287394516 572360592 267810873 552328827 364627396 503474048 506735699 505633147 706554495 748833447 211168784 211159293 36523282 31589254 1032344951 87203780 302900909 454538799 196911941 281173643 759799033 980817740 270911773 365617355 426109564 828848727 43209720 420865246 64686589 314699537 89519566 603898778 771625111 328903940 835011770 133011639 552859870 1028358215 750834922 25397751 294564098 222195871 22088246 225882599 590694596 439726317 707502601 667786050 659032948 330452468 84844388 109003420 935562324 144962048 716791576 66558175 1039920462 604662280 340226793 74229622 145563618 311089623 583356041 268118281 244017243 753773913 630963257 84021395 541958510 1029491977 535506980 494285493 124746497 3630047 548598975 625522199 1040167808 178895816 286241613 757325575 
207290187 30527731 295133999 82504358 68146479 1054425941 13279516 29795221 250916760 306076241 487869399 871942232 678854416 36634076 572703367 223789595 817164997 974083592 651888695 163186269 250802109 704498636 865095127 731759982 861152143 459286575 427669487 129034420 185732759 482113797 152703459 173657270 1007020801 290964779 543525810 726414379 489030209 358463175 822046803 497449287 399599621 667182672 632204949 92447403 739374389 397845364 1062976618 254992494 882886616 304301199 99057603 416012792 847855584 890395071 1065622762 1070772992 665227551 240577479 57182639 416584933 927856673 401243164 409930253 1026407639 486208945 46804036 104868946 852593077 658047140 1000811491 300999599 223565766 160560163 386255649 566549973 680391630 532750941 808835109 716862766 130798816 
903546645 114170989 1032815968 974051153 713605743 24232896 520939882 15871264 678989995 303744055 172995702 443700662 1050571641 933465553 62830361 585704185 803497764 631787194 269142303 416057502 413463232 701514461 824007619 1018252002 230600248 558364480 1006202946 869865880 622514182 710695318 66459709 931942938 337626264 635473530 934815521 48206652 113384525 154632368 322168751 82633021 984859965 846708526 321422307 527818950 714830186 983799077 723797652 869860592 496169200 545944563 193649869 851796249 37834032 330120750 838113874 506755135 329218634 736838489 797122553 388301961 888089852 927937611 813739879 129819415 188877847 150042191 897619468 160594331 743156269 747915021 115693323 878081010 8479617 618649755 66173251 350265677 1063262377 88218226 266419844 127249608 
810976720 958351950 55298352 588799220 679100441 691499016 329988868 965751252 1046955588 1006304634 993274291 435473060 301061784 350845328 207588485 74608475 830805622 22048361 813081356 856622511 780330155 568323505 1025771019 798951447 633644741 850242592 99675113 913973091 549210119 818226556 376187266 545792187 91435926 133913071 189149399 809225352 834937522 486571355 828342469 933038226 717039117 848317335 657194755 632799504 288223392 1072373443 861925016 786034966 704680297 633823811 181715213 745907166 535804418 415847602 974588366 789312276 764130481 476211627 500098469 975183747 895744845 822094445 733403197 865685686 821828306 674468483 1036106651 685263474 338568596 965191401 463505180 544211064 92821638 869354705 872140968 53109054 440143847 724456754 271261846 460946888 
1046238342 295322464 873490239 670965105 98073814 803560383 618314978 588293591 693809344 900815325 106003784 292745829 242262856 358200479 822596809 343384194 914972758 747602417 509750250 978809402 504553035 825632525 714426379 195556541 411708383 1060522611 607407527 407927951 939146602 678013606 286499497 162937292 1028328931 555694302 799556555 15777231 217028107 270459940 938086806 504287423 77811781 367720113 893201514 715031290 137730595 994084634 182820178 303745385 333482392 568123471 539448417 1038795019 582559972 634831110 524165244 308956971 127941886 42381856 636502303 793446342 30573517 1023656059 675397996 303157496 820176952 1036281219 542785565 36607642 547353345 630727259 355629570 762836332 955413288 441112491 1069711463 115228814 45639438 854963774 23222059 491976666 
651330701 238467202 347483569 346748256 313770655 990936432 469343704 358505075 275494552 180690703 810035897 587509779 489617222 479952874 154586142 206168116 32874241 591091933 524410812 140170666 958068628 968612530 378800126 717163242 598118283 5570121 146561347 123682067 539255686 497175023 484531435 1045712754 35297734 498074531 578393454 476418427 184638419 28769474 227210415 981438362 799084630 75636940 4713686 258324250 204942774 616710639 8879007 870974973 722114421 800273519 238778212 941089650 396583169 67807806 131358497 568811283 619829443 760683995 537945740 285536115 363445680 756649720 63531887 584355352 266171599 1024134243 157326782 285146395 216734563 247135615 174697375 565857395 160025235 388419839 974178419 335341323 1032994713 839192977 321309290 568084538 
274849916 728921387 7615949 215633759 1033547364 132819688 145594636 628081579 75401259 1042238721 572386677 567182900 675077809 381636805 165999444 315063169 470380188 762294213 255360393 47288035 35626265 1071398531 1046984464 255018122 653247141 993027021 979849382 757945900 939181360 1014240727 979699936 283554334 175112742 789139307 559501351 936916418 529065470 251760204 5732415 329417295 299850582 827911653 958713942 574778131 523460309 36591556 221636589 193165154 730013652 171044092 361672847 815112319 665728126 378522280 765974968 824007624 733236102 1057466696 553748518 625111919 105650399 881119197 531469972 126982738 509339332 668714180 773721417 215070935 564092150 566507875 616857368 357380864 181526755 723977901 284024489 275263315 576115353 56894296 15821200 695592375 
397809289 889184966 355399551 644331446 633331779 463708651 65113635 300378170 523735111 169394014 58522261 689886746 166915162 171573464 738407113 903223273 930289748 165895333 906314944 323478943 224434792 655063975 1000273149 92772727 225869281 416276467 736881698 1060119832 502456165 601624676 1078637 1052696570 127007382 543914684 772754910 1049727354 190744707 638504552 9497551 323722031 978391559 692886931 13393934 1061880603 706108187 726450546 924155459 1014373808 249552385 862334654 540113369 1021977989 15869700 74039471 855524305 831488997 335098470 560773827 513895736 546987204 588234095 1030704341 887145999 499764846 597971021 424801603 831135985 562896099 50639285 581636034 963668237 809358821 457180422 470540502 320365033 651015878 494358209 787658525 538003703 4102899 
167552142 227577362 372006694 445536383 635206815 675593379 927822412 872515004 941859412 165673989 500200427 360737026 903274705 116908288 895548405 251566204 146569991 367564007 721729036 885970459 615710940 883153951 90091023 597930450 772531758 36394321 563558016 646314876 84070828 146705250 632437489 506148039 103104283 838660625 771096910 615307201 1004459946 326720132 714349990 359672692 1000562056 305062192 972773118 676058955 54967121 77028506 1064310302 455864422 386707511 1021441295 808969793 490898133 982468239 334765227 447463093 246451438 113009931 773393217 172995764 465763476 832389342 612762800 20875649 584834138 221937919 452458364 779271828 681710930 604777614 651332060 675360623 866726541 378699137 676737079 8127801 276772707 501796353 927574397 91594173 830429789 
300391402 955519357 391532003 159471450 889744628 230308326 913380946 576942442 266425833 324742458 1060251542 47223025 1068881745 401017632 106143922 144910694 969112814 283111507 263284466 673800496 54242930 931185143 860855463 515522441 134045554 722331789 405904509 774812867 810821029 642209384 563093369 617565712 10964550 154625923 747515380 1048427771 317261510 865554462 133248181 915013640 489530235 953498494 57030488 253345154 127449871 768303659 631097178 89960927 380833962 708981331 863475344 846836586 156403442 134572289 584623674 511932111 154894362 236771653 130191593 257174943 468944 814149003 905521732 746073301 656717583 826269703 329913215 623333118 1061638961 654337128 839478796 767198191 930021267 122174444 983959201 895017581 27997671 818149309 913186203 972609838 
49741041 377791727 656895507 642061414 670081003 697444720 763812196 637003474 97937580 1070818523 899325083 912963408 628939891 630471106 1014884071 90102113 78836239 1035448688 382108912 555303836 1064525266 828132631 930204886 362361579 837808264 343104245 213356293 905482120 556925519 436022821 354891044 586224072 224680348 487894502 973714894 62284513 83417853 924658927 768026461 461730011 1015739848 292248172 207737394 279354772 453197908 671392974 291545177 927313807 280552809 53618957 441997130 510509054 1007016064 365912065 1044662240 61935863 1035382843 211078936 1029989681 832010997 83154183 166965065 418319024 835036302 1007080512 763800868 771606085 185575341 166987858 605192225 1027574554 139642691 996273922 763000821 139335968 223096352 383871050 1031428529 644209162 599112747 
