20
977660763695529 268716591440737 888319497618852 969998097077242 269015362860988 425739526171275 356877078941337 196962088874377 357779120919255 1018869380314079 878620992755260 59150136844080 559902587450855 668277290583064 558242151206624 1066040185699821 453490952044848 224018667802140 125827882358987 862545538411121 
60250405477473 577564884881533 688421945551109 536112816522714 434952433901386 28102504327280 718835933264030 254582966518153 929939008064782 466729052030943 912632025226382 938068685691517 1060070819429547 669100652669433 4067645579973 614686203192552 264985981079671 203419281286373 115308026313584 500385591139360 
432454969255598 212455786505900 17432965941129 304300391248163 160696974492412 246765071324701 359876419856932 401924817145653 571280378263317 112114615330684 645455668463965 666024123060856 482790803263918 448122447183051 495727494232581 528740911459653 588108408586050 429863338817726 682939571147018 448455881657780 
556736848013321 579560839890032 1054206676590415 654039958299639 449310425102467 968168390237429 328326395572372 176553621125382 763160938750486 286255121751587 895747996863490 905239832813878 1096274273527092 712713856024166 532887381970303 19984194992499 804143191679605 1063447464291208 794926660775652 125579638982967 
1117515604743333 1042121676054029 26853862254948 620610227866691 318274738227750 771054464167854 345679252199925 617007011972222 290861249306619 341513006064057 178083407665661 449237157641824 676489023973429 650624584694085 1063686278371838 436301760650981 188299928000577 27732727086011 76560164588926 631251659212258 
276518767622795 825351498561707 6711632154337 590049733454656 340260766442904 32040193605761 888517388350750 1012696201140383 18006963236591 638957731438639 314369928139675 845379114704736 98520010405869 466375171651946 1084415372343908 426759458915342 903954264787232 557555926948081 1084681707733217 438471585644979 
1004811655741111 208403269472095 1022507211019319 443354131370001 891179740062230 435694859093510 5654440020056 144819532043421 801343328668285 65895826061885 562615403537838 146628246370120 507845258312072 451807052342673 12941497468975 855832388308745 812578592621541 592532825854951 188567429765414 632990794348496 
937952927414486 613058269174054 1061049948794745 36218169910025 170847602000843 89881265210930 492552457968670 1097326053796110 624602199022543 17733914646050 843434252665667 329057813491484 933546466753659 460433568916283 1081530022201927 1004144094829546 643088751245315 234162541302440 513555189542635 138420950432809 
482726322440536 535822548347852 391836980488253 686384215603412 1008020953809981 385754798032650 266594826805675 228794866983745 1037772688664537 243621210951627 1008669260619737 26971753571972 43562477364149 1072897083155070 438983877717049 300667762085157 728949156607649 380687606983500 694456925253197 39835430658895 
255710024667015 1043464904518301 391696313924454 381588889202013 601246385922361 987385762376917 548514283985231 369795276341435 321596683099605 183122235957955 539184605702309 1016446012317272 604056738391765 1029877910246015 166822946185959 574854836052768 454399856459091 250911689393316 166157943562867 1027059490832130 
901674060402123 546808539583286 138654925499090 499821517020378 231982159025009 500424123815611 533924145407860 1078489593618646 264856039775038 815070695412435 1019262745910391 1061617875225956 276451222677517 512943600631226 719258473104062 958638991703647 573243757165258 84256247812197 1013158743074403 651694436454437 
183568180845318 362353984268858 820535895460594 859406263042643 844436173131099 1094613379420441 121696344278872 20242798157810 209513708819638 762427881843649 720735500788788 316541994549519 920193195941674 518249272478131 401565044495194 1096603483980253 1074403496457525 135782216260629 1038621062883556 861043432458002 
82162394250837 546613782167233 500477021563691 769834927661285 32606261650163 1117102978261612 989095079343591 661021569054048 217571406052338 518580205504985 918669832845646 36497398302128 1069126098821405 224683079884599 795299570435672 124593583740422 466902486721299 46673282870740 438605726558459 363467671156284 
72592062432522 753576783283053 590983200415199 58960325126758 608119640343355 281843931221280 1034287820043918 496528517270001 1000231725593437 547188454425483 386508537321815 636739972109791 983474323482587 962425118787679 422975785241950 229017894247153 187219371797294 1011992229525348 264337280703077 338149405677399 
827201298684723 197477941912356 812815822690088 841923989487217 523127641648410 892086230629841 807550789366191 313714923355832 690732908977298 70722877904660 353971023233324 27096248181141 1033786060141383 345684299844761 670730795073432 1082603748508883 410581690589774 151773079398484 48546676583014 389223380474002 
141747357437014 391515753462416 323364934181150 866625784822985 537833532703087 995815555277970 238375902384445 59462674542145 474150802921991 197074707747259 486501634100998 997399962937276 766101053126522 582196814899964 825622976693663 388052709565964 1122960175860942 1028467654819431 6776324505355 939424269640564 
260283626571549 1026796482497791 151890457933006 12573998766963 874053689458958 842404232251973 597817957501071 607719138244784 54248692320474 967656470989144 96086313304715 694635470108199 392588499820506 562774068545018 1004376427523535 1057538155206209 576826504243710 653018750702209 249605679511187 304903773103985 
162423560203882 660948127444785 217875544721393 507976997861432 152050955221347 621886274343900 441239739943172 102238775987361 603014831185631 497252787581248 97839283983116 950655212592835 998104607366295 37358976938212 949219233919 885014542540006 1020472643850061 31922244291915 657026350668186 284931532351872 
783045384012157 424417932731197 641738886727752 1099351707140098 605387708783278 1026466007964101 568064819959059 415843114432375 407723759780703 697628545549969 1110539906665256 492292062344411 307626362346689 794318749474893 220227225330443 779231475482943 622386965184261 383816583307782 528147886073369 330991698552662 
1073300281232759 117154407101154 1052179573854651 450287227774682 447476733991958 1073776938579027 1011394006049948 810302625485177 700576633549880 252839587204009 69451372947300 476771498046525 517002048922677 559518041207915 233495263654812 7834550556705 108790024364525 288101910542028 872383050660324 552477946591954 
