85
353500584773 970205420664 889784766540 223674667183 317593600650 906764104957 1037662175272 170291874328 250088749286 546226467156 840176901917 1068044945175 270326070479 696119870746 275929945612 1046450431432 447612900991 962546641132 83685449880 1082008078465 7898013565 355114272036 112487814826 891594794585 586470738407 203037011804 351984687144 503896985152 165599294396 149343393080 521371867055 544517542829 874885220363 1065493861398 1038442904802 1023496883079 573995181509 343554920469 527823337982 44252426851 448583272819 869681839707 308313304609 427815296341 722564133910 790419670301 666447205618 854949690005 686730477739 524324425527 398022670745 38818753772 479533809368 191613121665 993323322317 714961298800 569087472127 232938861842 122876699538 81209326275 1007096445897 1042842335752 601881062601 114645873678 586985945232 872437220997 93590955651 276181383850 62324946284 1077218928373 532628812081 787341406470 865677456790 970373587340 981421035252 1079562677930 199101981211 207306364987 1080765439068 590918498227 929506088378 647001588043 691544659605 209612893411 4130269561 
753736829721 442980381289 591945146713 708886370231 460936834820 29739709975 566547507459 147864825250 794176504811 322695989015 935796183231 200327115572 39160822327 1091942724972 1053268649592 1043455545401 315386776020 233732213791 626442760854 76251888403 1084192234961 485200016699 918765988177 771884890668 130094094020 662636798745 312261102611 325580286289 520135556672 493284735698 369025764891 137328318444 1030364131059 738359290159 614845867772 934322432453 445122924711 640082475991 583943016283 520523603028 930708513060 541185331213 721507858815 58843302651 296591617754 79743844711 1058138809859 449469902404 1024265246438 311731172096 384015884947 142744556851 421096454896 856307658021 1078024248045 336155482628 448374078244 967352551042 1095535158313 703725451855 17887956191 223565976855 692492548271 146507223346 626669694647 781967213292 572060931315 1032114859546 986565765214 882203895609 634282440445 214878426569 313302442839 738472017498 223844119762 678398937560 442748700330 1005333968219 418570818865 375071708180 696496988544 724799321368 851799390564 1021879864242 451809142852 
139060709670 210291003928 794200099335 500762156563 190178082561 545159521690 992805055295 275053066444 202095091746 332977308321 763123228656 205139299233 593946043168 826414843691 233823918753 735801916906 726882514005 1034512514358 1060182897839 1036366871399 794997826924 1080003575230 174060881514 250266570588 922755736905 831429594474 698343041733 848270695032 268206574176 61805755086 614906273337 374960177557 347208605112 383483574518 723294411771 1022543533059 695123818244 864722160154 357880713785 254931886411 586513328887 738932009768 75414478587 539924573074 607550562100 1030454359425 205124581531 663577715003 454230792410 164572822228 623594177566 572863616334 135403842006 4239802214 152946296320 26883709005 992153361469 9257202294 452380564551 14860744982 22541250379 220308348043 852770102587 218513834739 395442938756 307267799226 845394118056 59367282310 937577432391 1085938030747 926938807049 503571102596 415986678036 879776451764 423441366875 768452726360 318632440898 820437026446 642510013603 104298924308 121870444701 42624693534 610474035824 860639330547 595725063009 
373131845144 317058217571 825164620608 391135257596 789881038155 955148616312 835094533987 729237822557 889584746168 399980945869 1018144235706 776405273938 72637566681 598722502612 447634884777 711241251849 149574268432 400127477244 741238707645 426267215311 53836558102 780598597881 498597879946 294167127905 663268943198 553529337971 296528002264 52566316746 884377552365 70642538812 206874317786 705256908399 714718567744 807883141572 895405624981 379591436078 941654584589 885445776202 1098967768614 61870824283 265287017116 1031497340720 623847312370 525635418301 718481087733 879662668988 48828163656 804334641238 262121995486 375462418482 683178355137 1019309086117 647603170075 1088849967813 1070685774271 531634827214 448548807393 850938855545 594507491369 479360426183 109044661579 735675156304 1084575946326 394302012931 862944695907 568029054215 707437206908 111260865676 208434278815 514081395144 113372112414 1053386770371 475843237674 415890505128 498106391269 59188164082 250967904853 1053740562538 1019025132820 97133224835 774518411056 7210014330 245566423311 156422348288 492144979120 
791782344527 926542140912 849680075069 218865070111 796278708560 165100327357 960115343589 342395734837 612012504149 651873816515 849312541023 790607976079 352851634707 3876194396 733628189565 417001674190 512448707979 444757516682 303019757255 137386974684 294065788525 509049020992 127863950153 1048231331603 1065525742137 6890997843 27200819662 968422002709 486649100075 64318565459 252077696241 377114377160 730181793646 208059162855 839187802116 817938936861 741219232369 372270086089 955251142360 339432195342 450392948300 96840989937 902119311320 776557294753 1059596118772 412458024151 88912853539 942062031214 602261122008 450893139440 89577142336 774294982795 897877324446 655978477722 154671843577 849032438191 1056108953039 609052938387 312973351113 296740482746 1043768831621 453300924704 1092949019574 325069382262 225435452945 535628907413 554901663773 504018117267 343095323120 1085003341362 582025472986 698320623867 854298910796 267621249879 771914817712 177312182781 553382905883 475994612823 165267188098 150455232655 697554466198 899876819421 248366055884 303940859029 554810501543 
297329034513 1025164631962 1034507098531 169074268079 203905823063 418580953025 27874200397 816527684837 840600642999 671529270129 1059642638402 501927396391 171818550796 665494145193 700504979539 316977302141 1087871817562 381331581662 413820024400 1055731656565 718693337158 965060642028 203694998341 660770695483 858192019597 826201579025 528910360433 96537435204 440892656803 504709443917 465529245495 452227725634 492095476182 88453607839 1045874876173 823457800513 194768333296 1052032592427 1006020104382 513760263373 229470794494 95438173267 561657675223 127054105805 550459060772 522550627525 705620600768 775112175760 730442746398 234376130527 344876229723 821773780779 492915183457 27499099141 965666732037 1012695139840 404170764829 1039958916259 1039780449571 963037988825 900056435672 801716394873 765141784431 98422621784 1028078053032 976386191739 738881476499 336279511610 863598287843 416104792413 460607273339 719676261011 378832359609 803626438009 610621230084 1030535799115 11615913208 251597339815 508845064078 536716702807 41968132673 617933916151 1081164720843 1088153668843 849339531654 
780314775329 645713500444 798993028618 1055954768937 539007309034 262635372928 175931980049 165975597680 373077191849 246132678999 546618964894 1078588589634 178419682868 99416665778 899388532584 352797263660 1017775387337 681654428464 27158805346 695106546721 201167405039 143317086512 236187900224 868030163042 1059088139832 618649832815 96749683786 623281858152 438876558510 468163619119 802936439245 691476484893 180780763298 504673643967 861347626902 859998665140 1013393914181 743124881072 468323776141 763884923192 873527624547 574550252898 914196447973 548248664019 399337150787 523915760187 439019522302 236248378340 149716749678 359438570116 782339188486 25655576756 1043950153499 373516194377 881067986757 363691557065 271743621039 1078792458558 54431994373 425603237742 406560476788 101004542001 982177089249 663072911167 118805022269 1022871531402 646330178112 245663737070 841450765470 769161211013 621055554864 512653255361 58168224464 678859908064 1011926419047 891774231031 733489874441 724784037607 606965780103 711399079081 263422646655 916935951774 5762027350 1033855900123 183104958875 
13349331140 760598658293 436108583329 414792157072 266285081181 490742879097 546242720266 674714752542 876404419455 654311032269 952254967898 80876256659 356334310698 544123174543 324664175559 918345101799 390575422444 548194036911 710550805831 725380795089 1066417640847 1043631070223 909214181588 469954978924 510620509430 945691411865 971923959521 72640516750 153156526591 332792833869 552020350200 618098406169 791525387764 414436940889 53035174509 820529062465 520804334720 277064903192 179196698584 682225379045 518700491090 104968750027 904396284803 800664364260 226835919099 322065400366 225722680518 356572421257 489177072013 753755864927 524357637040 450190256799 690233999185 976420305032 1016351910851 483888839505 904543301951 153517080140 648618293741 78149655622 330159506247 196664829236 703504707305 385260941733 332004821738 476490702760 942691161156 731706177639 907896790252 698927089090 972115434363 863917955414 985886095015 181839548620 674165711859 294070072813 543541271932 695434809138 410106139875 826206833302 108791576425 846518095735 848782566806 300438826854 791414548687 
992877372159 708549415264 953683717526 162823035660 615494922862 1062116315233 419097680638 1074928696918 232549839146 752425684046 967040861345 506085858198 702916497259 656310131869 748569598026 564631666089 176007342159 559595774488 172482758756 341550584234 637098700569 293080190383 1081388328263 1018753030563 548040859348 91366012933 837319428711 396693070724 704404224923 1089711716692 720796387259 597912656698 929816338971 120260355438 445505240611 454505193835 954769871710 878405059206 345151728266 372758632704 272407832993 696482840272 384002833904 663555789317 1028032876528 448960639338 707946464698 465527598096 685417102622 374727433544 643216873952 134835923428 81999219794 660231646995 149907952499 676318232300 860647329648 492661253840 147610065235 161455820872 600683685447 612982131591 532011670090 25607250257 68781774777 58867542114 581646692423 288627340994 224191688016 867614871180 282606901828 107585225033 355136232424 32486232667 157975204577 791951866355 247014427087 570196290570 844563917691 644420391694 643659360226 412987129698 13907886354 806722961709 428962720453 
625777747653 222986669197 543075979358 132412995816 318617351880 829200125639 397228284806 619751920082 844260666265 160715090511 366529340447 490658217703 1060104571943 781559697636 232751498874 41322592731 319598589102 299446779098 666844816274 593958903168 559707028998 943817352517 979401466508 1040022967398 214387909873 508919675242 351614844807 1057633048750 484807070025 211776738949 72288686842 776803319418 527803306758 775827309122 722197607639 406600253700 20300492653 1077529648343 36897820723 842183765428 214574031805 876227204371 166740040212 862647169686 79791803682 863555872522 689289429799 160289306314 338755343180 919028090991 447624880519 393726513799 736717361237 577872321804 449951419382 533745741758 546265217155 924350704136 573121703738 136717784057 876752497934 516267925086 813338155008 7523395881 700200485007 917255340661 785647757234 522610235880 1080024835558 462868217423 224297492681 605370976774 417126532721 499125446895 132389780492 75867560700 538071308989 323379251832 885745001585 385449841848 962394394124 126147659585 1012752790792 924856043038 459123856937 
