10
485991992766660 903984179457013 455725459682210 313030566438113 821583795546036 603616531402003 90175937099574 76103749828870 551592735720823 155565785773411 
156610198308827 57019315117551 666828575873412 490404019138476 1055884878827980 53926857117689 603944692842976 467289539609434 308742105958518 758243226118231 
410492522288847 98649342816097 204277045612761 53743193934081 105072189176708 638949019987787 906479680720485 429020723679644 1045010926133028 143609060375625 
825717984658224 1028463543413017 605447001521622 25782631364039 1073231497392004 180292050170257 480576796816331 538002777530778 338508680941660 957800554424690 
960629418858820 634556159748823 370150704751830 531114837387614 927103508725853 781811519480237 826651289976237 157728608062430 109189821698085 1114195557605551 
108557005095062 1114418286648218 122930657825621 912809233027393 501271806837099 158661741242057 80397041347530 470093075592788 627513318552464 243314777784426 
814831317333084 184056244439898 556490175577809 338027017205967 1122916546723916 557085264649985 904914261562282 563476225170169 223256136352243 352281993652129 
240435857388997 198467761972290 879971230149697 578694226268418 911719683407768 699420392120061 1062286200883797 92249489077647 423479997004456 751867738863930 
1076390347935884 775693147451388 476456660589007 160163303399975 537792857406953 134852248255788 1112070509110948 89817721370491 478481596006830 25812067247359 
351641804996182 239436849877591 505001540561094 869839895988133 726078929169175 666912842132734 292562092035333 559234442446853 950185745662112 642050778625005 
