70
452735563503441 937488046860669 994921380356545 214771533835859 342948597487101 221577347383524 836669940055154 1052944403665937 592170609158159 677180146023466 342293428237438 831717836998251 1079112672293380 139403766978512 925207680842010 190410619516809 547260123681600 979670951295537 423169490455533 521258824732655 79776870919451 845428979665793 111146874239247 429824490625356 954562349415882 2811475653724 362936382568068 98123567203765 1054851638730461 446109739291937 438867079292748 233247901058064 655478221331418 647846523374504 598439053962440 54154080636089 503056056781659 1025383199805475 959949750483646 480023337394327 296248238238789 1123734543950811 53939786968660 246001540665494 696651548422126 1064203416072162 453969898371142 661922373868453 257550346520975 1012431282631290 364559825278547 1081333244451804 414041338237491 1009511172161961 343820570004880 98389922478614 1111306225626125 965162847179535 1079711743367222 362035812370845 821975336209851 686217263345673 620044576924648 945007166952237 3237835941070 195933926020818 1024980339736600 917799841303402 74001030473011 422295038265600 
736731307597278 402090027403427 596719470044099 592701825501065 1120719904621799 917772014955325 610507588970326 266062978336945 208508900757083 624994043294164 185527462230421 37344025118391 190303259375032 984662511965259 1040252957611026 1079676334552773 568995275888227 75712334916212 1104069551008674 512937884860044 397235664258191 422718990920808 780114549273367 1070930937899557 377365424796062 297884188914635 773269957230163 987987930214160 1095761105332478 1016997549361741 101146853597208 789838109645601 795371822927492 181520282208092 272317508839017 1037846934860436 682386324455970 787283703673623 664030728576840 570280501506299 795915309930010 352563199643551 914405402242659 897588797808459 448654358215650 78492473124956 660414907492207 351956510492859 1071712248377655 681438994780729 777022491461019 126961162018611 1013604074030288 861244523801644 1065830354374501 667733276795275 941643255346577 179468401515734 1085857798045527 98987490486352 697943979917891 1087674930475583 699358930201847 219724646618461 571639815211841 668765054870052 515652268150973 228839157002407 355531798610728 164976766597531 
732801093016473 530270040590114 875584857388192 833840997044938 992235985467631 454474045733515 239715604248658 569271101051671 657268020928708 508345043469123 868139118802386 1036172602339368 806909133350662 888947286678288 41604080773967 818439158227452 982990400574283 927698857715154 396652780011300 344400445228664 1027943276913981 1071759403691797 8096892612569 728212005181880 343076123864774 169687376043745 1043168487805917 1018979064112779 1015538709901531 1003967438489897 121525318134168 157449289004305 297403473064795 358585619551044 419883465112812 386806084868114 218482229631541 118147759731576 685508840849161 743132374354546 736358483418666 616931937702232 95731472881165 258619060504320 606634679186306 235188821822176 493324239289407 879686930467335 626331002175453 721010607176986 232265432237910 989948998858460 777438670037264 1073396338965308 901135288437595 942995840457188 45211382842211 527883705856792 1086569323724886 144544071937503 126348767623525 394159906343218 1116728118890692 613190909716360 76514066569336 357444000968529 1069144143963140 87255267371491 893975579055609 857220417132667 
412330254023755 230840401357358 212391344034581 189464226133628 1031827727220734 569632676640177 473760847479802 466171374172826 388607769614085 175545359421304 711923599282344 846574790424284 745175545842972 556142468441927 878430409608122 886785317261808 439366994131818 663827755712774 908305159549531 977120572268009 899937413281265 84703317162611 532949305149505 902733100833395 162495099484275 837272297917182 926443195562490 44959165682481 96920445748515 896399468712492 439867677822601 860603358776149 624712280938123 195212952901662 385671502692063 1047444598719094 849239125107336 72970878099065 1051000762982420 842291798117329 465877722298158 805328410262065 851643295982591 584896430618658 287920739175095 602617088415803 125644452468545 14686382330596 886151836603027 717555217453880 14721138740616 327396922717325 1062147110136490 1005850108276851 307465710128376 886262088368650 842677193244673 1056555953475875 143703709456494 623174402350761 956485561942861 873385723803265 366035466597828 873434709741631 224834080084890 390818199312739 1004077865479803 190555471054813 216364458315714 268780709063126 
502969739516073 1115957137352845 752548644655196 69412728122691 413963679853956 71135108971240 829200008697292 383545630224401 54114841242604 650495206882890 405653277510793 865046481324977 178715582424498 1055563013661479 1059347204204259 1046927127210236 623184993519438 461212993880344 481116156361312 318475736847798 314516874573006 758066661699519 480242156926080 89676661980170 281016767698342 988476869925241 920111462393017 471599985468473 934795622280049 1019510989046476 664583677868066 1106725174535117 318914834762598 940976471251819 73925421072430 561883302783810 993863007675779 470207567928188 902537007093445 946548577143207 429157150232925 536784410132750 880790006040086 926371996131194 490799810450947 1106566830498909 37221072281694 611970668530370 1113429874645219 887904843711393 5881868434407 860226095631246 305073329994424 475671327784043 389929017150112 191676859920760 967489322270881 6161689969363 437900573476388 455638053057142 904639045331910 754792046291374 1098963101067297 66241543124684 879573581976394 84951154187163 1045755150477233 1065173183741075 690994142392019 11912823668504 
396786962399517 972038807503678 1018317962505637 968966878075209 81452629814317 613322678057387 651504393283746 650460126296150 14980702959507 147675939716839 96498270868144 239994640636074 814776970406677 247304249120247 1020939665934084 232263253213200 150164506929075 203371088998050 854227906290161 831879416213754 491054934523161 170367241995861 529981567286405 170821603979345 711361814129846 123482998233429 115459673905894 361668718070852 558300418088330 934937366412617 637097445035718 433826867881679 583312656654499 451664087270885 846801936277276 407474010361759 322111643425669 772931641422874 1068784532799978 683625822674855 1012498669731339 652352528146333 71418561825035 834535302487361 537808022183592 538099776202453 143803004720783 409903957954583 338771194328945 201181931421058 843392844152187 51337277481404 729701548020750 948096534697946 1045220117792110 716546370895205 833532585088703 564860902063436 587368155236931 425949109555242 782870516389712 671052237353220 507166047909708 889128065229063 72498546993072 383172692233768 1094511734677500 382796611773134 1065354462448296 471436409624359 
233957728250735 729440167959346 84512470433052 77244654648306 345934666951518 960251286280502 630475537167716 380181766346365 833214668963232 452524558717944 390697181977300 591679727946377 62232425878757 684673019406056 65372619946253 940688382415365 765055322309820 449939405115798 552586110623616 893888599470661 865965217750672 397854609067497 811787033733324 714628799225423 284315703716556 314404609745622 114668745730000 100053647489225 1101300320966653 879948579932604 179536111945657 111711890967553 79364155273942 756026391259537 334062006261949 701770602702457 798471751282198 1056103446351694 252855495126335 894031700490109 307626904540701 71077358373160 920825352285009 1055601317395819 847287254411356 983615243297612 518141184381766 1093787705660253 494906193029949 994751768273356 1083343192232808 90012854705252 353595251140728 527556855088227 644894549163007 661208597861272 676106579478299 217546524765968 938423495968797 871700024451868 851175561574068 656159060655443 326694892031315 536322828635441 389818787115535 361312718749407 805106904723163 774812769182086 852700544516831 921991860937351 
908508136238624 435468416842672 975259629482617 651163306688700 908814499627330 254595967836464 678024604766431 1108878045989799 289461602780010 962552019000544 285124493418203 1118438776588151 816444573210681 689851050405264 445321294832229 755156147968286 858440244586308 51538644414328 186665886688047 541335480711724 685564456822919 857049313178676 683893099966530 923843985968201 940261202520255 940852289436310 900660544742165 48290188766721 671322988465205 463275463773483 647230312246710 1011286490239409 1087528367038873 422768314775665 186501530498142 241125614584594 821397565921279 1043758580998338 552878470908135 912637257408864 21992943574432 926488307931430 139160727316773 490774033952318 144837158635771 144821846949783 984958998936740 286923508553637 102751840766759 490828377290993 246966428137830 14006280421134 628405500968295 193559967159688 912189666776476 67659738273470 603213541625690 122813119630392 743975613914840 381659771807455 650100529117093 545166304937474 681795125798670 1073843440242489 253569121390556 825536579311244 794707825406493 849910594548616 401249984752381 654436019721665 
795110340558482 86455436073799 1112551988601514 870763925418964 590465761069363 1119918556086017 762887492888309 977648973601917 935887243779770 582186161180220 823005859526091 922021852368914 184347537021759 371936758117159 663213442743911 6551944049571 603058588950465 108447218213695 624710773018786 912542497915592 854745021499328 969728484168173 167778957625828 1033203229325166 201429000896946 752015138750911 311993275544284 202615634128746 41556787361429 1091904075089043 88681754343819 107922693519895 651484822974796 101565942600494 632599033821873 874825900215424 437206146631858 614476161798921 57226626904993 647906510703981 475479068665642 362243909114263 1007261121871464 25401395004873 845416161273369 1027915610382010 663800659291061 1090544797262388 521307663642554 451758728725778 35967056495535 950842411242772 285401959006340 573540143667003 570783440932387 403471410640935 292706937391079 504625678462774 962717586210545 582620676251532 403618369460400 575125285937307 564449338324404 935289238780960 289336785023456 524074135399409 637134813648277 100931856418008 137254324646593 165900476616770 
516833334235952 103819523460352 524179488129790 417356027973777 511120087355876 268511273725497 785985604048750 772949184262184 737167341817459 732338449716868 1045716270814911 930792738681970 1002325379002632 103571782043974 175045023969968 167410205847220 866386364872467 896281632247012 89354901560240 148365337983515 399830820846457 1017829365823796 215261753606096 385670366889955 295256847711092 221640940663490 557251526059409 809584631416941 258352849127039 851193750470890 938646788827438 16577584213442 956709057186621 216608891768208 429266701005553 927304890451926 467951956669906 677771480821049 536594753211708 132007701216641 986675741272762 860666594409160 195660112722575 849534023889489 450477048293330 548341289592050 649155964416381 116887544885496 33431358010823 966008546692850 1068715958344035 686107414911032 467129607624803 323835969604219 448107294246929 496605754603574 706774629644133 732120463066972 661660633254516 980573131384457 883215926399277 165015987868483 298193451235838 111865086878513 60209921943692 979566319881721 1019275571410746 713053732164855 250310905529005 173214228426477 
