10
121089860 424713228 926018182 215745435 700737360 996263263 590077209 54470641 433519567 503347261 
331487497 518287323 902702308 41655335 150306045 54499073 449282401 574998096 791572544 544258475 
384625593 982734329 254829848 762103032 994103078 965997283 105729683 186776740 65732745 681252099 
267028532 101341811 705139840 896130056 1049485823 719848343 659562859 897056628 119868096 686190024 
752947260 529263376 948928211 1028822177 660391690 304018585 196782890 235268901 1018953614 1021668029 
449150547 521045874 872131651 1025876317 858554692 14735768 371022340 238659951 569846986 469468752 
391414555 1004737179 632814509 230045236 983526968 685529669 728041782 252561225 531975610 465179959 
422717778 152402134 576653239 262171107 79755972 589884832 968776717 137927841 711731541 376622847 
851476170 496868273 565212249 815217146 931963022 507326094 192355363 821265661 39092426 63920574 
565769494 624822229 998165319 897646672 279714781 482851782 645278736 56315662 125675879 228284294 
