SPECTRAL		Criterion
L2NORM			norm
BESTLAT			normalization type
BKZ				pre-reduction type
ARBITRARY		floating point precision
0.999999		fact
20				blocksize
40				matrix dimension
1 0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 10 11 12 16 20 25 31 38 46 55 264 275 287 337 396 480 595 748 947 1201 
0 1 0 0 0 0 0 0 0 0 1 2 2 4 5 6 7 8 9 10 54 56 58 68 81 100 126 160 203 256 1162 1218 1276 1514 1777 2140 2629 3278 4130 5238 
0 0 1 0 0 0 0 0 0 0 1 1 2 3 4 5 6 7 8 9 46 47 49 56 66 81 102 130 166 211 954 1001 1050 1249 1467 1766 2167 2698 3395 4303 
0 0 0 1 0 0 0 0 0 0 1 1 1 2 3 4 5 6 7 8 38 39 40 45 52 63 79 101 130 167 754 793 833 996 1172 1411 1729 2148 2697 3413 
0 0 0 0 1 0 0 0 0 0 1 1 1 1 2 3 4 5 6 7 31 32 33 37 42 50 62 79 102 132 600 632 665 799 943 1137 1393 1728 2165 2734 
0 0 0 0 0 1 0 0 0 0 1 1 1 1 1 2 3 4 5 6 25 26 27 31 35 41 50 63 81 105 484 510 537 647 766 926 1136 1409 1763 2222 
0 0 0 0 0 0 1 0 0 0 1 1 1 1 1 1 2 3 4 5 20 21 22 26 30 35 42 52 66 85 399 420 442 532 631 765 941 1169 1463 1842 
0 0 0 0 0 0 0 1 0 0 1 1 1 1 1 1 1 2 3 4 16 17 18 22 26 31 37 45 56 71 339 356 374 448 531 645 796 992 1244 1567 
0 0 0 0 0 0 0 0 1 0 1 1 1 1 1 1 1 1 2 3 13 14 15 19 23 28 34 41 50 62 299 313 328 390 461 560 693 867 1091 1377 
0 0 0 0 0 0 0 0 0 1 1 1 1 1 1 1 1 1 1 2 11 12 13 17 21 26 32 39 47 57 275 287 300 354 417 506 627 787 994 1258 
0 0 0 0 0 0 0 0 0 0 2305843009213693951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 2305843009213693951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 2305843009213693951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 2305843009213693951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 2305843009213693951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2305843009213693951 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
