45
1022786005 464088136 958994186 986485845 932857674 340887018 30772338 268749437 1073359024 227729955 634429773 1043323737 501841912 997778870 287117892 371296614 782198518 303149795 234655820 181977913 679400844 723254043 709161513 353347920 326076478 29479184 977747130 312081538 387507560 742862519 961714946 19285182 251798102 323879406 332730031 973065950 515256166 564802128 343340421 316433589 43033636 47924018 712909113 867343839 953899708 
606169928 921905335 350540489 743155905 922296102 185433725 809846811 218654132 633428952 621014574 704821253 43459713 566759997 912753234 465376569 469789144 370980881 239277812 195111325 10478263 153048878 298066462 950324501 446846700 361397185 906683815 38978164 302701991 510890096 850661345 555606100 983739332 97465507 149965454 539097132 58631088 1032221278 752992523 447032747 499942968 1007384609 610903932 44277171 762033689 357090893 
195898738 866494326 621599615 426815365 656902044 701331147 973758058 483681327 664133941 878873467 264001602 788341001 765979478 1010381923 242604239 424548405 671862801 629640997 343868670 594583760 945028911 780744158 342208636 221660825 1040482002 218007166 736055670 275729212 960143276 99649205 249001335 892906668 523228302 92234315 1022606489 614834287 611369894 806904115 748234368 415971116 618079739 411449116 320030460 598508431 334756115 
135564313 754584603 486708197 488620 802632752 730189816 760690062 85373973 968311078 661456885 388097401 1070045049 844820227 569856547 843254251 866402243 862974803 506565156 160548801 1042952221 912846454 221476959 712695834 437736369 896796408 884922402 645890316 22700450 921543788 174771998 770889186 250770700 719879011 961539261 545363773 691261866 953114909 691081671 236674419 836368728 3101294 990310655 189339832 340498304 37988301 
802977026 979292316 1050698920 647095280 484911713 449151327 414770215 735010582 871489391 608464977 1041218261 482730249 757477354 979412074 741432902 459138181 940819578 96690010 524568647 989951689 192142933 503035294 1021519166 741014086 451402728 984084259 914039450 12888854 935222515 40222275 169766406 242113586 243254605 297189871 20021117 544905881 1032686814 7239745 1014255062 306707041 1034550537 998631805 909396080 616719443 601449362 
13120982 334692503 491649854 1061930420 12615875 871561964 1003509230 116668131 215978307 832552557 203585444 1002976539 770285952 242062896 206754697 603712744 932611468 537817097 990066266 487958796 273577250 578564781 624127119 639911679 359068411 276703633 537975650 679554425 772434878 1046569228 740951303 227240528 243000705 850408919 984396287 221164812 825917803 152358914 160971376 792515098 478426758 325901700 1038903330 295122080 933591325 
428032617 748320747 993416530 202384501 105130522 952302899 46341429 819455193 188435012 734966624 79662953 477964515 781157167 286512619 146988962 840615293 159460897 95908955 977247828 365342601 352761775 880074238 887486574 858050232 79435695 1068139977 931719932 96675974 855418681 937852131 197636712 665104089 913899717 575765689 505466045 182638432 340311393 164584083 709117369 1023115466 204693568 414165950 436091179 313969643 146931152 
1018730850 230870632 319713971 782062426 324370447 308412437 228334395 512397436 1066715321 148795424 1064776701 288403096 751452553 74525461 962811595 662190175 834076073 76223863 814899548 297998270 510633607 960417478 931676914 253780877 614545790 200710891 885075092 286425804 131012253 308031339 558816452 807918394 166539107 451606910 900631318 470071254 596966638 871060054 232806822 271749292 344455179 780828132 19104184 562256625 504242759 
176946284 450601946 414273715 818372149 18440347 717550899 291327802 519155464 295726117 942199768 955906392 481844261 216060112 877922131 916701830 551953052 262641490 822042191 346968113 671997497 989896609 338132669 260865246 814755581 614106630 195034927 284930893 870850835 36224821 16850083 257452560 724205934 954268410 858709242 671605494 1034105534 442658469 206568596 939516958 87335342 789778874 787027138 363683129 352217381 880341536 
302635085 936323011 983141077 519061842 406913635 432424415 949503955 670547409 279942037 493119729 507968432 508762009 50326371 846062604 1073292541 664803168 620707157 879322310 392198324 942353573 394883978 303261780 672974387 363496376 183165781 757364615 1031145678 1041986037 910191274 753054160 13170268 290215166 135474548 189233126 569939115 788015627 1064822315 102937501 324037851 490275894 950588181 563907351 548089070 243779537 607518352 
272071162 595654902 592603608 54086390 651022264 754176786 368557617 60314301 655858195 314607499 643242791 122643961 100738520 508486391 626581619 302783769 585393516 288873596 807861005 284399479 220173854 449361346 331300702 459316436 505801947 336092444 918341063 304712054 311494640 851841781 590239080 376134646 405891885 934706316 742306316 82972390 930459631 492631465 424897268 811772698 649314687 967181242 590669702 728538458 773145942 
250760481 298389122 719651139 283481091 957431243 155354457 387873773 489035096 1066380912 310605112 648604476 144663743 839529802 970772101 700062636 818795452 738800192 414334768 926767354 923735891 406396220 274165740 369204083 130469521 236049871 804064583 871554589 224983634 759492334 1002570788 571492472 182665628 84918511 566905020 313966284 981578270 1019109682 964289448 606540755 766551908 306544620 551921302 326693497 446508547 984289392 
