10
159683393621 420909389507 561275585619 2071533776 64014207004 149907696479 474526924506 299267659541 653486243111 879555100593 
911502183437 874544680708 652173075014 428507130585 811234682120 774476449555 924994135252 355280036543 999483439534 534086112334 
1035031844407 319127893571 82829445387 48281587403 641189487329 575246147264 780747045274 706344301150 291268608090 693440436571 
394709113736 390409645814 341179359087 745049596905 607796972998 641890137591 138913330286 884304763554 285431641352 609058046852 
698282101856 216884205317 319980836389 404342959561 607119165427 398053225565 718676495412 417451610983 72130810859 502673402340 
455194172556 225070637796 240241670258 729415385387 1032018096299 499639171820 53962629726 785716096437 850033161504 883528106464 
852382181462 1026362865836 844160229110 535941083727 964892714257 367247915563 1055122144081 1046533827985 338057944011 1018453906459 
964839436258 835337240682 485172428065 824393224843 136777371184 519218680900 706354108692 923951897098 599125200913 234123453018 
742936166164 854335828011 284753486442 169020804623 388652240166 622823332543 806764344644 822364484917 841618437915 336021011987 
202502752901 513431900595 962722383557 736471090209 942748036719 529291513622 361523532240 567314366915 1094737797776 113976160532 
