20
84847393840 138650130471 750687945854 1043155605178 522818491260 18201316970 922508241205 814746751092 239383647991 166097668394 19186660195 308172403891 536949377228 656795917543 743716935772 501562305256 538567596208 608182102979 834898058702 974092034732 
982298010886 586674856249 96707146795 817199579191 538922002025 284904996405 1001522090949 729401586140 244752545705 45983453058 310335015854 34661351485 729085868653 229389778415 703556038192 723536633910 372726892369 193248178583 40250335934 489870837225 
1052741170640 699548805644 1052641428298 383437858403 867762992452 63157943970 802077618657 990286635348 603037265757 868409919251 851103183654 89372188725 898728716420 766017761967 648751206542 196382720953 557848664408 577811233072 159375807374 533337743977 
93265833416 613170212276 81453131024 268117624397 241872682314 821169558904 769539540934 843959375815 151107032882 880943034840 1039680168486 746644773959 133262894117 174629293971 714068456072 53024017801 637941686172 937680871543 844695805896 139580446689 
603875469683 808132796834 330431060424 235271333526 684605711221 161131961451 110798331667 821155121141 679297704566 540734888940 333530057914 455177505626 500633146328 92755192211 255544943427 124718934595 841629243811 347327765189 259265200160 160699387211 
494962593303 745231035524 583603498395 123770767369 886391836362 43710060484 374899907352 395835065818 198446621307 489978397725 216269378768 882641925357 973843813188 238820975802 539854601921 875299992213 138798804308 152272609186 456963617260 87522722156 
173819633585 866255142109 790519734885 665155661525 170194351548 796770045993 675996695486 879799804255 1076815976303 1002151956502 559264192014 200238370238 472585180281 977763406974 223812764987 627259093303 313995554637 352421852055 618209168158 714725105372 
220518723718 1021631639745 312573113675 47303837364 246365277372 111026694663 1066924934756 44769488414 894425425297 782198459030 1025053524241 1043487860148 792187446636 1096004649044 1052129667002 1018440389357 637901349678 289492686091 679627545733 733726817522 
362629008184 95149103221 632237317220 823437231066 994547401074 576967786639 368602015134 489831934618 660961934442 107335392399 750567409889 1022663108097 525622521289 935992556813 895554503383 332529152412 313175651546 507162801587 810048343431 879507717415 
485425632118 987958766652 85222775242 711275471608 1088559601322 625975159198 573543312797 1014107534162 36973586942 616696008155 608462320214 388015777363 349249880781 665465030949 432180351063 99716980464 335600913680 774043481827 280566565423 312067497132 
67909211491 638120213824 649773899361 776976938849 347830191428 1004721858329 968149505647 1045620373015 356422988808 340525272984 488288473568 955782660719 1087113173372 319559783489 681205568179 280837271133 518936232216 465033606215 1059300234878 293986979181 
714701557041 219941374885 327023552315 211241596054 974631780912 935970662596 782376709396 614569491280 112007591249 332231603973 904264282144 19474674004 668036198089 425622087892 349396420906 330517886294 407964036500 93643434093 697078369326 765271497553 
46714600469 10741428051 485626335863 786102013813 229858847016 913680181328 982626060360 309377367586 517431366705 104162060687 24349530529 814552296870 879607967348 591690260410 617470425678 238609167046 763511010956 541632937578 894139922960 337165693026 
147029601858 621369881726 218092830814 635971492357 305851062417 397980851961 981677076298 643808951919 381519783511 220103390143 710557818457 238836904261 830339647151 950425552328 864633145513 1030980423139 23269533754 1004384854635 148615722183 938217297949 
695716355353 379440976033 482837799778 129669909999 246480557544 939808891228 309457506133 314062851166 492158716842 115182491947 394736769236 828423171957 836543800502 973049104409 768421820382 403130234382 35805909523 841451020691 764196296562 1066289240589 
605891533511 1081023786555 168912442702 900082376846 460434349026 112487505195 824659653534 204557903081 862460415729 651153534302 40793393097 167863742623 843219130272 624763805188 576234553314 479875626128 202288146247 67760459698 374866684685 803596846504 
535054937758 941237101827 582372697967 139804439272 11329745493 363671261026 942493011763 1074514055629 187251271446 746701590043 956257464996 1097106899661 525120346456 34725406815 708932166590 354374819089 806441212510 727897880495 1091161838582 274279886874 
30879834786 989853670002 624860403866 859009245801 1047126965061 450460729265 1088135470452 933148109710 507091248382 151939981144 416238557945 268064450842 330890078941 209658369095 1005885540836 613136550590 832109384864 613420986235 981633153964 128566391751 
354603132023 630279510194 538574661290 310335553395 1062404723368 975403608015 101497047473 1099110095090 360840533954 640370177473 147965713630 618391977103 547359887017 76714644275 382983827952 761685358267 30484568774 42601133901 592349700522 842470738491 
909305761288 242818049360 516340870402 610770418713 813134940687 810419600384 513339276125 107363634642 197306099679 712042507783 114695219815 733074826568 577986855598 211291041866 221180706722 1056950084027 1095466427202 169872388147 577095856295 255218916731 
