10
744899 1030492 598187 268737 245987 380746 430757 251158 729339 343747 
802277 778897 777366 496854 914383 857032 204537 19315 253539 789292 
1045971 1036346 469132 182826 847842 357404 445789 1010977 655137 385242 
541723 302899 749638 53270 402577 976422 9415 104920 216072 140715 
684536 738653 687712 306 605763 400989 1028791 785892 154979 520680 
736032 895608 307361 173284 421879 240988 949462 182582 490612 909495 
546254 101709 410953 990407 224543 1035214 153065 353794 685762 427218 
841161 877891 972147 641346 447239 341715 431227 186053 836730 254784 
317341 757997 523004 776492 258091 454156 832470 611984 94351 981165 
898847 312713 467500 764974 276073 508423 112121 612080 741153 888598 
