10
592198958766092 678161879194348 299196466034926 596420799386463 684936806629657 292490620534516 598202258523806 705775939071794 604831423702924 735788949318740 
1043249795634254 577852296354606 258887429336709 971096145860009 1052411400685515 551401650159373 645675668435584 597995545503231 82885283225547 1080648123627578 
82894995991035 279606261669013 25739658659465 539975978364148 561362189942980 597747969295264 1019101256559313 111283721962802 121366166002714 136146165303470 
897836665351658 809414680511157 897848404748692 229248384914829 271356555918444 200757356639821 552404028772764 1062093850498002 315377051936005 692098420709580 
153001516293589 1037041868280548 680565406174088 580089228995375 448887916100147 167667976295561 174913806680150 719807373267468 519937276701120 1055319201137025 
385770532283646 1073639490864806 1075917300374130 324238674784664 1103656723258620 509975798880390 1064736935566143 25742792521670 264822549971252 1047159199544793 
360578145723411 64272550342138 248265572379932 447182592789201 358008065050300 1075194010087977 444731080959543 403335912636760 666820616742961 135384858857471 
1048981782091082 254975363814826 815931930087902 622432113482085 552318916918022 554966570000771 1072003786763134 942502211048470 734183654474904 523087438798968 
63146464884635 84007476720925 704897134288263 692014388785814 263214489222513 1034717282739988 897844926717879 335134180292006 847148416383028 951787161786806 
775535501730959 81045211577126 553529686992881 642308648536489 210256189853825 496285302563240 484604997527734 166900797416046 60132141597704 305956746293411 
