35
188209757480 281367863204 652887686425 161080170724 955937616853 155473438702 974030528425 368551737532 1064722107451 432749229483 979180312830 909527076625 34261773534 1005372856892 1015549125444 328645873897 941837994190 649937916039 753298054733 538019274920 503609203075 65609638414 902602834471 812374361901 804751091676 900017038305 376699824173 639338010728 1014647483716 860476007348 1059861290398 921728113719 284150482039 915169348970 202374145615 
116063609739 972604392438 790345751794 637495137415 900705242916 537284735458 20523100214 877052588211 827152682067 328787270891 459140982277 942385554826 619257440841 1089302038320 529262406326 238810616026 309558804281 10591735554 689995613940 147413226109 835685898798 460662118651 603973510179 698666904737 409718589038 231549900843 947557838479 588473191874 826568828664 941745345849 118669864839 182964632032 706375883555 318647862213 934934208566 
470076740084 250175488773 901918697399 340559550649 999749787774 440797958385 800872983192 376663408952 693634541365 1089629924669 339190029400 641445275185 688816411962 491820630807 764827878502 572455855147 179984922186 97482482622 265303837769 119543451952 944673284303 409457021194 699060189970 945197150815 194745959564 926445841554 1096340707498 794851001319 786810942915 482236540364 694977043754 214644054666 1048290631481 584991163575 961545254618 
906152415931 335245893256 1071686192210 278026674092 1071585639350 262378393709 770183585319 454570547132 371222352548 402619400405 790998409405 930667351125 79498272792 838828610840 552675600994 265696229455 249902821435 419711696316 1024622613462 355748594641 1021895962906 309127326161 128132916414 776038445965 973895316752 712387816957 1023275595138 854807419291 825822505948 825251619107 62138911717 841355084098 1072510261400 308610001628 163596602808 
146407862849 905808498782 215576745494 104950262935 411470779610 1061903630965 787914250154 810747424749 183954520030 965470763268 702753889334 709582548034 724370343095 1021391689377 432726488760 995715659480 131485667902 899446250318 964397482474 176391062613 335396934863 128143330274 580818438604 994775923283 823808915536 842535119777 873720295987 754428792112 898991416250 357658294715 833589572718 807130418124 689740138309 342803560804 805478408887 
95043043164 955812250331 997320963357 229532209374 327762225968 577111595491 682073261895 654875319793 556791448486 1072531754598 995891638151 1048278592989 811587706863 542556383614 211085839144 947217061033 899855578252 169441840146 236781296860 198356492852 696669676345 692000057163 214750363435 390163845712 937722026533 396588435264 300571287773 434966567470 99470276010 330831697689 709932424992 436742747858 296555827199 736513694034 186859209958 
774728847497 388491518594 187065451818 855169318448 588152173376 564120950518 542873053814 406559449512 793116398810 825374939629 755177415358 241761493014 38098664718 205463055370 787984588745 863107743256 401045337650 229789373885 786542311822 46545254811 679224499511 1020871423551 876926037437 1019241956247 335392575034 8351103199 345676078862 1014158823483 779344354957 475937286727 275820088079 1059377110995 1041277735191 256430098909 278867770510 
737378993327 46529632799 295371608496 328287623239 272048205025 143914940673 838216816146 743519293395 142258312375 337671153252 1086415035939 552306904399 544735425458 514070586639 979109446391 859766943665 375899670618 692534129430 942284232320 803307622089 335998283908 383002868139 578669192379 826085014415 920144194280 910712896496 876021889204 460678777070 771643714640 455814853351 121834669059 245446256625 149308082648 591358493674 186056482919 
335485953854 116758590445 332160495746 112238436992 939513006694 562313185769 165278340920 1089601290458 893033017062 133755637376 270852700184 941817188761 1088278916344 870983463008 1059676648430 1085939808260 6144729361 887247832803 217467202743 464557504062 430117031308 941498186880 387199024887 451900906093 844613273355 333031792400 255685319109 140651021346 420071911037 1011839682048 557907641190 296887990267 660113081475 743805377628 85637165544 
858312303570 1009774762247 722273482446 1079320172733 315821232243 697165621523 763952904206 1011150676848 55509377609 315696504893 706809415106 1056731866762 1067282674093 421277901018 949550497612 699472889663 538656526835 831250208646 910123443145 1030940126071 862157590733 968907134004 556012784781 901305342029 980549611692 440143750490 1008225424969 580019751873 409537860549 875063931581 499184263464 763881423251 786570670995 532640032397 939301970594 
221730533983 567153606180 524266237495 586600405716 408350308369 986956314727 627611337450 609733618211 1060728921044 954703206042 661536693700 207074423410 326658127549 401646334360 165617227689 232851613434 790864168413 842216510777 1019396714792 556533492095 7100897887 853215385579 309929667468 710027654737 527744724733 124370905887 18386114541 697175927323 34349967793 946112757395 377239228060 637644924023 556808515185 710898995476 674852066733 
510433987553 714858864453 43536040830 221431469107 1098206109916 184764101263 170698021080 623285691617 641221280323 491731558464 1057205868641 1077118207224 380686336599 188305345898 1096206367383 741072358060 71056946451 675525400767 315825346885 990743412755 17430924338 205243943957 437892987812 649038282376 870507517401 852472439404 299998030922 553209938072 62766526329 908773275478 845749666320 191685009443 1015882335774 839370783453 481298995296 
