10
305103 589596 731460 874034 490773 917973 587446 274979 179765 478853 
856871 232112 527366 789285 258130 756984 890234 360498 193684 325069 
457571 825134 292411 620240 10912 773263 530286 79194 830480 335055 
68424 722772 270495 519247 997687 603834 312957 967774 709152 512609 
753493 531384 167712 974151 811183 220902 169199 731583 414032 128921 
183784 232324 991130 450041 1043932 104042 882334 786895 408430 606349 
994318 955453 318299 783051 383082 83365 403903 762914 889071 38966 
154359 132464 389044 225575 681634 916158 361433 505968 255385 472060 
282085 282185 174455 494585 272074 22068 254426 521574 530943 567294 
669573 459336 1044412 990413 218227 328673 371577 207127 120471 778868 
