50
364938504485 869133463600 554553582887 999255684140 357602675831 895218369140 618131195261 660619777361 118475942150 280840432278 183663079429 790423789454 121013189158 458258458841 856233303116 794781603635 1001961318422 944774066436 1070868349195 756843352580 135744840565 1082752985055 195700253973 291162186529 608209290871 756960299589 174285306599 782046652269 290564704337 226697019222 1013626764615 216384857362 578731147296 59364520821 986418172435 709066568367 560955891855 874643293018 641601390142 614404956577 990287701229 578449900991 1079930470654 726573580234 24735542364 187009708548 1047529153755 127987783585 340900263089 83497913758 
569121161652 831707802079 947833421277 719784026788 971578184007 995649655210 417317193464 524731612577 150955326277 835637062623 489861290447 1096201349566 396905200802 159401537812 126101542764 575725259361 136850179076 1028371615745 754456275950 199372305473 420147417283 494380313432 382795354833 674517971434 469530700967 909528572906 377049756107 1006721097633 223206086517 85604814604 294153938959 824372374391 56343890703 77808657664 169608031213 172620112920 864380895717 667397747884 197766980963 976828033469 259570009886 902971620341 709947808209 552634706286 63959797321 803736874600 699273857390 1076543436010 1054156912550 702119547226 
655992253947 497105141719 97454906980 1081772115260 297658134688 280380003061 675678625384 727986784914 10077732484 525174712915 888035151637 764307742210 548032264948 512220331849 75795672626 855647857343 469977469000 32985297626 754198336047 969867106740 849469777288 708871291008 1003134095371 567197180071 751046616276 480252987137 857804289806 450798196420 963814381840 947232554 153838979320 526398647671 836438830605 516298764189 141760929977 989921685452 271178975757 1024396858230 697773187694 298488270083 577162529371 1021714992614 744553194565 436229140350 942095664823 510164900502 897875278217 222865664830 723380545051 453554913292 
960751757898 347381093190 422926809794 816673969832 1018324473634 956020721590 515946239320 598551140521 597861302784 753206466262 107546967397 821374121392 341607060952 523996748539 699366933852 263725931037 508349404715 837812648395 645532492685 231197618560 938557073819 464152789962 233333134757 233216353078 139586348865 533284358284 1011683939741 405205073594 764979963252 851733789241 632853894420 130816618704 386819673341 521408433284 344603388801 727291563825 72962421488 665649241297 485841252235 106327312882 623847589203 439557487732 233224518976 326062169446 657303731063 1016353468027 418231211433 311193998568 143784278343 973350505713 
672433997977 82916805611 496077975110 973606216220 784662727292 407201233776 171255859112 57555933938 290717123265 315313397001 298380509065 939396292084 225542074692 729518074721 722136951038 397691856147 839154933238 843651011742 550177942688 246359551512 11624226211 474398688052 199807898393 458033595709 748730148976 712876219864 337255373905 380374263937 363862754243 692864817054 397428027003 722662253344 340463868399 219558294708 238235618443 520742550603 679152884575 978756122461 646238091429 94133553042 305389620332 1004117292026 713348367432 805346023613 135720417987 1057950141755 876015044333 875037954167 1067266723964 1069231037831 
631584094948 228006775861 81249263425 1035855101651 326290100656 12722445160 865439271556 1068035684273 364672590062 829098033036 453283382863 77976296173 483077210080 228993551683 632896973347 502592845993 466820923145 944085884291 1002467286783 362542734061 530723349034 116852970421 914254049278 574931532433 851839761551 145127265756 597583297421 71754725719 1011574071683 8796877163 499630385786 1057051394587 598601550388 1063429451441 629679680545 911895117944 555663004058 559801077493 927744695 450626292369 319779072695 184839736740 427623126825 798628616554 80267426834 20870685869 1009135327141 123156631087 583177114469 789435923233 
570458185207 784406323989 522590672449 259621588838 326437588593 69723015162 999726341246 856111845533 66288954151 59694839125 565870650686 877031026628 1000936906882 1084784076580 225542284877 722362309935 290749019955 707974409165 747655881728 138799930381 222863882867 493521077359 132194309484 311997724495 56254464006 774977377122 203583607139 964535379904 1082843775928 997258903802 83612792854 1006528819660 912529445418 424877368532 639994577613 651173860358 603610175646 810272142221 112586701773 911874593496 757682564191 606135318936 1076885939328 953339043367 377239564819 371606050889 75771709356 472786561934 104965925505 963064679133 
493335135568 136415357295 252551537890 592694504344 879252322340 616771910094 166202612462 306695800966 714468182462 249320329810 1028929811453 193834804728 1046960135046 757289646333 551411687427 653565691885 230688715570 174737420860 120442686408 49045959142 935666082528 900166195161 461325887387 784681694775 609736771085 902265740395 480317588734 186112713392 752408377441 494581539668 1054176715644 145158140324 48765229679 319746047798 492129371036 637621165774 26868209573 1012203956681 550361051561 317138933435 403596181148 319823575146 241789844541 178050251062 556821840658 984914547620 721138663048 570086744043 731148295543 397896024672 
265690751244 374463210948 956126023107 286983623774 124718457035 450235272252 842285931152 21329197040 682068208389 807274490839 295464811197 1003946454093 1059592578023 793572554588 958571155462 158550950595 26799108136 679781216207 769290373637 261263142761 231654939731 447662050998 178814520991 502155188622 380520245925 559996304863 896491197490 869702749863 662202044648 519525141954 1021539269601 665374694657 341598515783 936719887258 744034308530 295947261786 928734356068 732957035095 712654007546 640983434732 1019563160787 315063937761 638568684299 574107910715 30933073723 599375908644 119153636312 319736085077 454682421607 152134176889 
635226999421 786316457900 845938753554 910174210975 332545092682 863738472977 2320549600 391099150383 97519428613 73728389148 984253261414 819367925442 827942344228 608404342504 566418245778 749696972503 11834741251 755998767956 50535691944 572583984074 1010951302541 470667790447 500746192623 539820082043 573828703581 641319376729 172050907278 96490014334 27537358242 619218942705 374799879641 909776597135 438101586764 154443819642 906214549930 946185518466 20582179068 500821583303 535677258305 232349288754 901807972031 1011319207755 442160807499 538390082579 893825778412 305996718229 335130619764 208505907832 484233114849 633656562150 
