95
4267527863123077081 5044472903371353939 15653354163019963914 712571680392412310 13563427819219312752 5880903162792677773 10492389754331339168 15074756547621263592 15839795096247263270 15167572427885406337 6080441046540811525 18196073091023046881 8032479952836099392 17858761281758332997 3412858201983864217 3509230156008239397 1530316302542319835 16074403757403952599 9667261525494053527 10177288814879218493 13005491632009153207 994140774662713544 9056623594606930702 8094333644373566938 14430528599987975300 6286254910437266799 7793270239621285897 2707079825154034827 17320422173576728121 5201309340538064155 10402761889669050419 14185006069456656333 3523061463272004542 10288890006201590206 17105726410160430928 1415229112297817592 4735509979178688333 2301859736824644839 14708313505588374859 15445434259958260763 14278414562935220545 13356335692749536363 5108803530766039498 6148009977450934977 12330914130505340144 2331699019523658580 16535503635767958572 12739349537434976663 7029843907999742953 294123511180963203 12563834435967555302 3354284988825163721 12322526634873232776 8448948912106193853 3252743404577281820 8520848585188698864 7904660331666502939 421112334469978336 11305291944427119915 12920480980014892279 12179978810083394983 10955737672206068535 3999307136619000322 12421493416965711176 13742644695426005618 17742643212687351822 6455019809893631961 5027075722808608674 363151299425226129 4468525112314665030 10042965391116282280 13887109016967865304 15976793227682402583 6771724371160794276 6091932054030026801 14694852220406960693 3979064904999468305 9724234274714341062 16346308503299476837 5551539164253406914 7197082826153569268 18017456330445980799 13541533735891866903 15525667786285456015 17023481801088922499 2707331043410779225 10288656433519842058 14918283239295294644 15064409890257543851 9194016785429242155 14346506062962250862 12771930616332514805 6494741278438997667 6429516451912188728 11763835532286315197 
6903055278790155771 7314577454866780192 851026292468697780 4561466753663980281 10441533282314421083 9083690696621376417 14453758898393048851 5912242646246667592 16872422563147522832 176823211471603537 2543847511923774900 14051916900933295682 16680446905281715887 10617237501729166080 12378340114632495074 17356951650344675399 384019598819198417 10486611827229163703 6568929840318733203 16071598883359332598 10964887640446538442 8813769837197371781 1165370019938883619 9529633163847421776 16954766904838923518 6472026737143183796 16015228284378904508 13693620111446495329 7005915280258766108 2488426674027020432 4096048639843046342 5344760915465679258 12304710250561123710 1402480318124768022 16465464066256433892 15579629702190060984 1680447485134564991 2582611797535503124 3861454565702158260 8070518106714387561 16951340629943421058 3322562908539914800 15610857131303007323 3130402715432750306 8794331424889672399 8511678963407973245 8254315142974215287 5914320915850357157 17414711660131650995 16099626030644022270 5993923752351945950 18134452623014701469 8450926777774778314 8413797999025737411 11810942941124442252 5021945411547341965 5603248238501587116 12659202498885814067 14066290767883492963 8763926465471792470 13636557774737662097 9394790534601574485 5346207761090607689 18196140036773190651 859904658581601887 17307611020512232453 16131028027859194186 11189036439575895068 11873234231243336235 9879511933552314570 11440752204324870979 13046354289977209915 11713827164843021650 17118100655126052298 11365682653959930851 8930783774563047573 10864573155084854891 11062019675467989713 14233606117649594536 1105837421187678886 11400781029502458991 7869536252522024708 10894040662399724957 15033221900587818669 13794061410318776909 8582087051129591245 4346976045764624063 10444094404386491966 12269638432240275290 17131877443343460008 13899531824557074088 15857573626630354067 13850659570343773525 5081103654926606207 4644512630383025731 
5008747515104660273 15439565510712451624 2600740121830460029 8973101161735500043 9331177078441435634 18094646894339589841 17659930878176250661 18068426080012339542 5926535097465081791 1577902190441750616 13866661052772992485 8995220818509411679 10212386948386666393 8740899459661758295 10738062777377372809 3033778087839267994 15383004630880879554 11614288272717523263 560721002627780265 9357107963115396917 18423535573095633750 14908503746491549496 14561305099654535444 5661761865023382807 2460114679315239833 17286547545326152078 6545384109341730921 11529019855575925228 5823493686392073100 7666257658048919888 488332578227326291 15557148948162431407 10443288597518660232 9393403716980952012 10149009288548111796 3814487988135733655 7545666644870542840 5684316280841440984 10049372872128857346 7426397449867688946 11719032927790502695 11355220108030149445 12673078448535404418 9908343523442181469 16600774666165451641 7834984170193951010 13104756712213654423 11459483039793241169 14761309591426142123 11476084499411034626 5536329781145262891 6770472608525543324 5932468516997711028 14015121304098696859 4446201368375743901 7558875273963656864 4931158995067087557 6258397795674846116 8832653773187728794 10100255423083616003 12013387714590612340 17072582514541404453 3497482723599459073 5740463008898880736 14398848944607231776 7495059572451608386 13843679186009998521 16393314159422411949 16949558594006514022 9217061950846718575 8203896300059368340 12293012833058706125 6860811686501777290 13184827317654065081 11581202428013270380 17278658080206586688 5448775235439293389 10171586560052924217 15153751224014689384 11937515789793820545 15232213087226596380 15406960768920372720 2559565196002233553 8308102415747535120 11903866723875056867 17576422886644511560 13303896166075905154 10602157741705715395 2491692111574180492 6122189633634884973 1886389446474710505 12344525488624619069 3851881170003249556 6714777182236632169 15775611674264198236 
16374875470018075426 8820076536783730623 10896360377889141694 5583380800089896055 471905507781613300 10822493289105429059 10355418483986556937 11561365568499725842 14500753178018142515 15218157319354085320 7880991837968594685 17961033791484071972 11614017231815076741 6529369345606802260 4825973790226014223 1642406274840359135 13334357672568139312 4282923583995194605 10750603833871112290 17095923755843486071 4190442791883840207 13686829011561373156 13691142161477183256 2520079912157272279 15577181119080230953 735168086796651800 11819908121901545636 17739054607754086534 4147529653457457093 4476228722075440133 10016967753505145028 14280452764008725759 7010861707184607662 10394052709945685633 15951664414788866330 4222228763430863422 3622854860091260535 950746380884205824 18252504799470815683 3671848681860336760 12381658378145290204 5066402295824179622 6509553575518991658 7579177731730589975 7145784139247133534 421018840546200904 15318684440707873967 135147185339576651 13168615824038350675 4756847976197167108 93136324703728719 18316912568532093714 5112379463257854448 8303177029348058930 5947412565396740354 17458846671678972192 13074216702314581033 4124869494640511721 15512342973686411760 14599177236926523996 18236551226256253056 912850794224620398 283174779548684594 8861028390590531998 1160050101562500505 14777418637613483338 11876369779020063756 3842971581429354490 17966710805050392804 15976286905908940460 14973470008991035532 7940167788020622088 10618594635120593536 3809170834516975492 7850157135092226232 6025080957984284210 4935879124112228045 12806282024223502237 32391328771439511 5145974835814116696 13306039107016868484 10299805895631926655 16611570000509062781 3156213499539928012 2678541180643755780 4435824497510037723 6658810085373521829 11349187797810262415 12556796876888744205 14267703511812380418 4713801838498456737 2772217560792074493 10912789113579675257 2207988284836286862 14619326451562750791 
9584829135649144366 7395809245885680194 17000640464644205766 16968319429480394232 70067295315569098 9656715258679579663 5985706867583008721 11509735225097911149 5305455909617919696 10226760623400685234 15931692010001746239 14570547833411194608 9811189013858934684 10420109451090640600 18197305904757590264 5075525429745740687 17541835780123579816 10579877329413731415 2316417536540958837 16975438593407628953 17997529941134700195 10427981417386243308 7896637596847362128 10182417883713303705 5301527405292277224 5633229224143236998 6090544779572888142 8646746272492613873 1423109831198383950 12013784288227175324 16659634901547215576 1966807229679702174 1446520999782197428 7058507109823317599 930494435303774698 15123632579186470597 10627837797467397406 3980207554170238656 13720280066977680757 9907180711422871358 3553359380643438988 12459802804763032922 3898414598013122747 10803102569573699005 4580196512652578818 11769673018343455159 4609361420010892005 8868300732495007070 6493337788317727484 1546567771335348936 13170509709086677235 12519546737537637949 11089516811759474485 1130766090755861287 15547947942096973762 11401991297662794943 9373522642241130257 1015288063473321262 14221204187139826586 17366564106995398633 10751220837863139438 10069733331745408030 1510087824889097865 2663857737894038398 83834000056779230 15094300716419539755 18340953444261908762 17629428539709292753 15147900150960966350 5551413822948967115 14825666560644329374 12278994404294916411 17282286781772626825 2620926809827152291 6371338393708467347 13439920426199854654 15996953308326831015 1419407500856332532 14841031386265815771 13628080066983607829 16801873560908895493 16054222170329649088 6545580511627164249 18419817075248304977 17957989038974189507 722176656743055098 3908536498610104884 2532559421023167037 12434707033179720683 1360948707557603104 12809720012911565538 12462255507216450817 3669362857824054746 15211357378913231313 10525435840538605971 
7545731663581871000 13248899621585863679 6569916796315550264 6094189942863713800 12556257991170646425 12779677275339562204 9662685968856814430 1258663036891484251 2836627037693918423 6397946781201049785 2178062480918660108 8321612710410251380 13294825811030693625 7391314280099508814 13341248204641519254 508408487312879990 8780473931998743240 4797954299212671164 18354471126018701518 14639863975191766362 2689791291069985135 57556367540650392 2568698885588735646 9673712422686231056 18014252301840642012 11779170067785849129 16959041418494244387 2697402806484928618 456090217603011083 1879563494345484402 1010808586081015281 13630185031061577159 10174600547102104165 14890949061528823330 378431566813555825 10060997190286894400 14154337327705279332 4398887511752602258 6688056370550057147 3349444634257755889 9299208492431642010 146565873359811588 8368871693144168448 17653086772588975432 14272114535195502697 15815515801409230553 2849388476340011757 12893283549308624299 5804638053467640324 5348881087826267526 3950538644922482425 14259837453332890939 14856773559380476467 12645375020717592725 4546920117603875677 1630410922051497115 1310882060907477066 12760346147584702758 3891545573692748817 14026637114754458568 17719674034055900575 15133326179184888813 119114800847442847 2686574155520532510 12558644438149103869 12176937282102684718 16981758880382563275 6362306887343038907 11022379235561507301 1925096266048469272 2932597171862651303 1149372571683047793 4600274808292204309 17926755704942501454 12674824715472589586 12858192855396229157 41161341510933482 17359507539854646916 364530609873048243 6266322004680119946 1045792287207372306 11851988889365638545 15283485011678293602 6940405556124667581 11435634160309742447 14222196658542082638 4436600658641935742 2983270271167557661 14278706444766430947 14421556653694330452 2334582199399321234 3492868791351848462 14491783107272134976 13696514554883562025 5427769379701530062 
3022682308854702559 13265377652781183343 1189784355431565980 12056437275424775790 17287402184371244727 18232139525556305122 6505650483423530819 4357520605085455875 10851601197775035301 4038187937189969488 1483016776833897148 6052081320664767778 10428942931079483365 12867270024483098391 6692841342884209024 2334654802088480581 7756680412471976564 14968944378806117848 5248881381388611193 3176709750120757147 17513224294831441972 4105988096894910358 4574044832248976324 10932907537942375982 9740849230550935959 715340124703824026 12588849120497217268 15739692307615601267 2697589689144942230 13318947392757942526 10729495965020327482 6581559000864296809 16864362841715370718 13033536927531117599 4190401343089144663 10373595944548422840 14051100825269612394 15299323656521260346 1348651251483182903 8568217786305711716 17896391121823292496 8813246862640451100 8706030597976064948 547063624969835477 1256923873281310938 7816496259362343315 15142954174489883537 17594126412256807531 3247058847136569901 9941460639761055285 17499866794335564589 6428974008833792188 10168020507147307226 12163662547356419075 3051444648017448014 3224952614374052878 3082404975968642718 12866336602375457585 12037482998532095982 2500556590950757951 5072564156342754880 15196331381343519081 17427765865958588526 6104847194695946014 18008991128030781270 11288195586989881120 11305367335098594048 7981212712007770474 18344814397668561534 14309554471500224641 3803933414161574793 11972166517993123747 16542935613431000146 7233291710985938 14294932286117043924 4957616119699307785 8038409043719503005 12645066995099366908 3221056076458961145 4127946547294159668 17133282147076912188 2043901043255446042 11781992713738495664 5782446553971895079 11137013151586001811 6651538932150076403 17171227258882026650 16798710272785536080 5688985119621373083 16366043110730081419 13308207382877461516 15395251497643080039 3952880554344913047 1122799920121487355 15196079160968559054 
10136966775842099511 3023732689019972065 14608267937936927828 2430310814980636670 3569685976865088219 13972058647451753862 7387109985081274313 7873342679303509634 9655400941983936213 12129926758320386314 7357367377021466068 15719754454822993939 713659532513464375 15608389862531007579 7551871852460154435 5877265965792679172 15141851890654877960 1083569165839403880 11935477535137511214 8554031992565079463 11978070827022378585 9917053320828485605 5859554462163311967 8683549291743459863 5286240995164065347 15825866769697681037 11381733809429982092 16629687919410872905 5445868459192132529 7599837814342229709 3921878645466991486 14373447621053468772 15658026828411874542 10788155354026125603 948190620937302854 5904405884297661945 13378322138750050921 11069284333050695059 15324730590383709216 4810396314177850536 609423292709938906 13290928812287417130 17973954262115057733 7540609114077218054 11689056202846406417 5134022948327082991 5802582895533990666 16248368036501578220 1800356915011591229 15425114203965596640 12506204631042327954 14286395945849061808 10322464879772061115 907473465321227642 15688938534165215975 17824471583235229791 16965902204975988854 1836203755795543477 11777280406626264280 15943120068456907229 4064166044384044174 8589115665716726632 13732846501978014377 5415201221869978646 6284119837442363058 17907535328424012482 9352950363714793209 9902454546038163254 10815609708948180322 9613951708890721595 4012313235060816459 7796062832575566816 6591440275676100353 7766947996531739386 16016116577491873325 5257254440945266696 9260772535273629448 1666107434620500979 3257728439775328125 12410628909503155934 16182688363096224200 6935474405695958210 6283576166089361244 9103244720923469692 8872557961150040227 44738502162988070 14187167365157786365 17868157861624273819 9768615791875056098 12006733039897507754 5114115849886807213 14743439066063411471 13388646019067088037 6926663468007186771 531850973989352346 
605525628290231046 1208892914384307784 9010011425057417910 10964200725147585394 7814076661786696468 376659852885555095 11442973759543119932 3378449679335148917 2776977574646552955 10856139420793520903 12911647119348966521 8534120784028665589 552879375295159006 13951768253503710608 744261502527758577 5080432115335387244 5150463282808220077 10259738130671382262 7761391840827693163 18415954328345727765 14686062450106193821 2084849958111671992 596326395474371397 4245503061978722807 13291578743973545352 1932110816858214476 16415391281936351864 18380521205675342906 14285068730278166361 2185601876243489059 15061133845129404949 6756292497034286640 16193740910438256537 16932966235244951773 6129152411919304563 5395910617258040601 11603353608583062526 2493244390868508855 10539629438219438392 7631683126147949124 10613556472565298248 10462325732459353907 9490090382468233674 13556144671655091094 12798764993453885061 3482128698037152587 10443154715019630171 1347251396553730284 9004992374546133557 9372096584288038843 8855825080627583122 10950838811476672216 2974009820554846682 1103818576803006889 14205638997031326724 8606213248432650496 15468233092960334345 17741935338182380751 10629670196891813948 4804724795311675083 15706692809520068979 10549928448639613681 8300367140637309979 7387953570477819005 13920577044244248065 2450866975069993553 12065232360141329870 4449999759479428259 6998256865588630521 3755971437063167817 9902295024862202784 9338624178358651783 13868934490155639559 2182988792115981248 15241837562569086499 13085591724983934712 6389597187673389438 5831769112021972454 17081990753926686114 14992940297032165803 11724141516838591032 3717879281941144673 4043032786416187344 15800897837819861376 17975843267852698163 14451483581228013166 1237409605214015521 8886276938632458671 16311256336533061618 2427207579233810163 1338672272033513159 6603453366044949445 4322745653917481438 5735913102501511949 16717617757791244193 
8532592646964090334 6118306518332208037 4616329578211004016 15863746069054550648 8990100130775408210 7572270741386571728 7078436710543965801 3161168414683066680 7547134553827432166 12540180605818594429 10840767065483079498 10930673881529452266 4717230233788099818 11167237693854595599 11497241407767109477 1276972431742615473 9030337510401260933 9974872084151240239 10431986120198940531 11912047389009718218 6782996341209002644 11815774504820731339 14207834479901601893 5915147890959215216 15849206978387936237 12482947277788662915 890121641970763408 14004682788625255263 16331662454627794278 944475845681793630 11420402269170163935 7834973859565866175 14628331503839112929 10932235600094376364 8093325133784670275 9357995079339495414 5870312061379490442 4137121149979421480 2651971944161196836 3863826049578493811 16610451393095844330 1657691980982252150 14828368583662097455 8327262428176577758 16757623893573336686 3992177558671627976 2224783124282521723 15837101036977785382 11189655654858483480 16817276758552644388 6415067882574267909 1354738328358753717 12083063661302442509 17436843084878110716 6144370857637520080 2343073396411881344 712725070566663253 18232797386923076771 5152578772451471099 777161747460478165 10822656230730947829 311423536330668314 1078516677149270586 1851375997523900097 14296122883760012849 1010438692406799113 3662811959885140889 16131592784093323231 4299631028491077438 16471546842600665862 9533995376341823672 1774044749794587845 6530241887882010657 2303405316988737131 12017921186190014426 3768675831736398383 12741717841796979135 18201531545751949528 9566179767252858562 11210098738087620222 2110718871225100512 5163545041341049291 15635696687403561809 11152681118711230952 7521400282174284533 1161504240593299584 809148625248109013 6695081006523492498 10679915047678483950 223833105596401080 11916181386974192166 4248643912230695766 5369978768530981990 3449552871243442379 6041278451603778660 
