10
417190728 699729597 703752557 602249414 973702126 890984897 224897630 107386341 37927542 713241883 
882310086 739261420 577814388 996217104 390622630 526039878 920397068 505657670 459394072 786212592 
645541843 474375895 523615614 711835019 771056462 782748663 248603992 761341984 275205680 474289037 
4657938 990239173 110216862 969200156 314746245 384139412 503435719 507231783 741844962 1002760729 
672242924 379080300 751938000 232733682 1027828900 618489990 521514742 849207550 289700304 963623002 
903346323 828027108 829446595 595618273 693725226 318522979 1027081000 672379489 33725626 43069085 
1038811244 342478888 262501009 898023455 247378572 429218820 815290879 697512442 204436279 294113561 
22384408 221111476 943637601 700075946 1051131113 845788574 274878372 540985092 863282115 100540597 
979108887 771167226 410691367 314804764 905680912 686398948 828109967 588761374 75639001 470982808 
691266042 365945154 865251896 377741361 1061876095 998450258 210790396 205330213 804404339 969918863 
