45
25527963 889995746 404307419 32944657 836280789 986622481 69294325 580531116 395248169 228865172 363409981 696653840 810431663 478699533 912410064 748318196 166089975 422665958 468541172 674162492 592091301 959426779 156220552 999174858 80100645 801494859 550351955 884945411 892640306 15516332 840738701 6012904 93917866 865896696 624881884 567079781 1070891437 730756145 398524078 377004466 577191664 579368892 422898799 729536593 1065695888 
843203286 423242482 574786422 439268885 1022310812 975861703 468074713 819148620 601812655 179218923 606550923 312076780 136598795 955685075 570385759 367333330 667520609 803022357 527032466 682309768 618802850 256836964 1056877871 867586434 529593246 373310091 846251207 665856866 1063368397 30016841 276383842 73880952 798657491 224838186 1028145673 793100497 770126417 232163061 204770463 625285548 951939057 613244196 78399495 516502127 649391616 
124902908 251484662 998273421 867057212 644890541 392932913 269435221 179762090 724323169 812975225 647827868 692824612 193493179 892879842 248772658 170817654 480439992 76375784 514752126 994093474 596668979 770216084 465714913 731738567 910112944 692066727 707548683 500855731 302100191 923173979 657387559 877198869 693448488 485472913 978290261 1060367236 216337634 884070848 102052558 95594034 5778233 605451756 433756661 399184610 230494930 
975879184 889230186 662263194 615901239 550017738 735646889 1013985306 454086461 1009357179 220592154 323507866 551032129 307917581 872840555 95692097 537110807 791753623 60963575 98833277 406314968 323093962 4165812 563136152 605757254 622590937 959667444 984076626 262402186 547660772 937382267 989038391 484133993 787340866 967872178 98335939 581262166 53768085 143839824 429214301 161666550 165713379 964382272 727226165 233331757 628977695 
269909669 541373671 687176099 104437904 101805557 772302954 766381741 971803916 348741631 583596496 146347459 701282932 808358060 64688032 852629962 286039009 1052122439 492198528 813181017 996577457 745195730 495419232 702118518 52969760 135925330 589977242 502250833 737759852 383598685 395749232 595403433 573148087 894491235 1058101136 963174082 785103102 299427226 417164253 103224502 13822825 561448908 423720070 970823809 606162612 309277319 
91142696 621427372 736955249 444233340 308115681 650098075 425006394 1046937335 647260404 800182537 537549655 254967124 754360673 462151334 189348147 602325859 294890043 89551554 693665724 983786543 611092481 687726832 58539708 445619145 483396994 915117319 596910068 381845613 683197598 131297651 905469487 567971050 195631413 536208240 934561706 622800278 375593172 766475968 568720336 190730767 534052287 121356998 800234912 996047879 614551040 
620245586 937642228 200123975 78601916 719646936 105094009 1029359566 705800936 467138088 308157443 364265818 140817954 29545606 785400081 609976041 698468571 167399615 185500507 491965968 602178376 734587722 131985941 113324155 441658956 1008047667 35227316 360881651 97964495 442890100 701693576 655329127 1072695325 293019175 828557364 693441711 827377587 688053506 676525914 449853893 45104778 443698820 690823097 663494388 411811811 880607425 
142250887 429699392 660499991 952382096 421517193 108309619 517068021 590359146 798178702 86526412 530914231 262808914 840470567 448928482 257124803 1047041231 190160789 111411377 978500628 824761830 532204260 1046327505 928630002 1018625872 305554387 1064508741 118484450 480242716 459262531 513562369 1066539825 993373883 330618418 539734968 759954359 364254524 293273245 11136747 222800964 340227775 827101104 921472775 770726018 458131400 380718497 
891951218 866657924 909506818 204065792 273640821 956615221 557294296 273833601 953872144 718267307 1029284458 81940410 116860811 1009104291 187858055 684074344 916482757 396607410 136039359 795486620 945790263 849911607 27215491 609741576 627160128 758786560 299170414 1030639915 280036521 258444760 634085284 317834423 774794647 377474540 27645546 207156733 47645951 1046984558 548912867 1064242061 192399663 617238313 441256671 397242399 214617267 
753278351 564534540 345915711 393660594 68426368 77500745 198990891 65958017 16220106 425752086 856690269 895411280 392524299 747823639 813221328 470357949 545071484 131254631 649587958 15242018 555993861 206362128 243440019 86486612 345317967 1053181987 1004202278 980102919 167667171 919075590 780735011 329551617 154412441 207567384 323171889 1041247980 162060379 648586961 879592244 294075468 370880724 57919086 1007180273 830809389 300197042 
719607824 872068220 910533573 107805866 390122036 966753597 680277192 579976223 211428774 2557108 426142622 179397717 724169722 499928803 888978081 876508761 523712480 566673843 886328918 470238285 788199675 914515848 1003183876 378817023 409304191 733403756 513607956 1020561950 93764315 85056833 546372017 630347373 840702216 491816692 1029765883 845823430 248950583 716898346 690767045 622728060 440537362 879576516 914432683 558084940 903261488 
478419974 345772782 830517550 334966805 216440115 526113748 435106967 1036566755 724265802 25154600 996523956 77676200 494697238 101497678 581105132 873414280 653638402 211360877 1045183225 144787657 564893119 98459882 741520614 555104494 160355847 771421577 634381971 38244283 53076613 396372439 968446393 1011029005 27109698 100461320 906091366 12685302 132841693 566549153 848663862 744974020 574867342 571086352 861720502 226628944 425847803 
288458021 933670980 831509625 88754015 618919401 769949892 413956625 1064148976 908632521 329740370 246538138 711992139 842106214 228554837 559327249 990900230 602905763 112603578 806747775 356951689 812859163 799494222 378268127 642013329 1040892515 249243616 62628091 470306263 474868385 223794892 926077975 600256575 364475870 215003999 183199808 994224573 802765844 871128018 627337572 991804726 692091874 88143324 627578060 658299818 676627093 
42313714 945537286 10400150 372000804 883681840 873867826 394278684 408391267 52435598 376836601 15469726 559612828 216831466 405498861 676158912 466233058 889271936 554298590 511675871 974520050 309609458 1035115997 632072460 129057768 158689684 34295256 615512157 117364939 1045780117 231011082 934325341 1027401570 88688206 496062830 744257198 1069148516 834644122 127826324 82099263 942485657 548659983 326343070 976935460 783453581 957567603 
1065936024 1050809436 276853475 678580392 146423447 492395992 388770758 49204649 920240925 791240418 86626437 802369379 1034169998 101515367 531253543 747961384 1053912249 466864194 770101891 1031544863 296298405 677802072 65115345 1051189827 775647232 363430487 865985218 447731741 774010200 707738637 753341008 920554346 104610788 231845516 545253402 197846773 120169132 63671359 66063855 358917365 969281000 448923769 399923814 330538391 634215214 
901699603 974842403 332272091 79585504 75519945 378152561 464685199 783666849 297915482 175579533 978524142 254122250 402864988 232244566 164059396 772102164 355052563 1070278246 642200769 304125676 569501928 313562758 1059626339 116991448 612832210 142485483 354612955 23179838 201552519 905575451 635211523 887957657 52953689 814555576 1015938018 501959979 792773995 282402261 615729128 277902979 1058337870 249049821 884176430 346675780 497399419 
838127918 834856339 406182549 700129480 140664919 435245986 621581603 879816488 858346402 23163304 8572384 650792127 554203313 155613661 928228399 68651401 599945319 457766963 43319737 799332535 630481560 882520177 565611454 161443367 46154764 439768614 858237371 853746262 618016302 143989441 185433302 291085924 66888878 997474385 129953455 40972194 675643276 147483847 962893429 617764986 780155574 514943426 885007515 66840679 267651807 
990193012 353708741 362259586 7246337 679962525 416334873 474152466 265677167 937909267 498591798 802735590 458453277 869332241 989668467 919645547 995962074 286644350 660407062 20928258 34999547 557615555 955903226 515487053 985147492 681257020 517893010 1052797619 428014533 558588723 514286537 1025911788 761133855 65053042 780312682 274092602 916513439 643129043 104435706 300245207 596548968 408853042 214889080 73574790 7170996 47443269 
1040916693 1032335277 534427355 744574030 469677619 867439476 892067758 243685299 723739987 208230251 812648244 797761726 616442429 1056386680 513753570 504040704 909439559 406270326 311717291 550357776 50556716 1047933042 209220639 927056671 310956890 299183858 519344722 775581861 984075134 967065878 603312064 154732544 943271333 736421682 296292576 988452558 784029735 338288971 616566154 915921224 932232089 91443099 79950872 85744257 715582958 
362001169 341872040 839680003 537538246 444789261 787549202 703753682 63121152 1014229828 351276147 720943945 552966894 143147783 367449957 947348220 119490027 51575681 824464476 160760483 392632028 262784893 614109997 914899940 97827724 1063762142 424109837 10832658 200817855 976440720 914887196 991138127 208704089 843450222 525050679 300361364 138074873 395447059 600413270 98796741 736125049 913597354 131191363 263716686 214957534 326853556 
635311549 1004713387 766781849 834566892 912397885 276742605 707442138 203987897 410913163 598010332 378894000 526852805 778542593 483031782 643196607 507202960 787949990 575733978 984033429 936415405 975771163 705138057 464404781 370252195 559800969 88224131 506859382 578396171 242344243 511259054 197365596 63761359 163477701 111822119 425552347 965313454 702438895 429215230 222112186 543077567 572094702 596874952 318587097 928932997 974858223 
535688116 32976354 985811949 286880627 328541552 350118861 849647821 812816471 1062625895 397377887 418286011 202218075 68846306 110102794 715109302 1052408297 614731277 206600406 686165964 144192569 759668302 281565970 383872514 627906853 463794580 745322988 377788391 821448520 900717269 377951175 151629222 472077900 121326251 559737104 774468686 268759887 164730753 454355923 601397491 104338473 1072340408 308649103 766262161 52127664 888332292 
649481325 88143170 815190617 765157381 888035341 535925194 816520571 602938161 932881350 1051788862 606089296 818376604 885401202 797103429 1020636808 866103730 1064919009 295261407 186651563 644384607 108906825 305964376 373779868 201879141 663833280 611163303 995105924 888448249 331916456 882155161 402561304 136603225 998932005 155619273 304164635 323541381 640373460 2656601 575001657 557895144 859599646 1010811059 327656740 695998387 25825077 
820475247 247787985 286069673 463089159 1047029540 109888631 492866389 257160648 871341195 788142859 415599883 453532912 445469674 737417001 595619414 256714847 58437380 78794483 23349958 278320848 290268965 731962946 762552426 410979516 375264755 191004084 446304011 609003318 458054034 134589814 51751822 15335591 658411627 391244328 214158957 449067181 742322685 261694749 764758049 437411229 500889679 968942347 964137888 645590361 570980449 
300172131 328666996 161347229 879080077 964116823 53048526 424924032 240034048 395470061 391295561 111144942 114230727 411470513 716357617 590169013 576287501 820592063 855216591 615828939 207318427 306390803 275412515 793377439 561650062 662954200 646927836 289836962 1041618888 55080070 616278039 861425080 995221544 407068914 1061971745 903225834 570394277 427852117 404469768 734439569 137647156 756864506 254008594 142811987 622402270 628158616 
450894367 758746510 120692748 351187869 182571344 952478381 728653115 1012000250 1031107546 167366383 797187957 265159581 295069295 916602967 192215340 1023599764 233627671 605263205 885970025 266798497 865352189 957482268 132675543 682883127 895598967 344214013 847742033 986691003 55238649 346268845 706811862 874882347 909301730 171313640 376569666 207663376 351975042 100679815 799273656 1022514596 840838003 149408441 467944485 890928551 414982513 
