90
710960752528744 159724101947933 909773409960018 722918479840632 102107666389619 945079105112687 919187227101115 509895425951715 936907775488762 822663410062414 160601713499937 849949015254088 349595953485170 259270547926061 462992020338669 460406149045957 414232586288100 395612125098196 641583133594649 26216340531115 373977490002859 931702429041125 476042431625134 723430513597265 815891015443358 686998561384499 1018855295196472 690766547157739 539158814686152 293637561974155 304087202644196 319055800881566 532003342964125 7375371586377 564713006340881 151126138605352 635190016705813 1009265626758251 935857671241407 189373741177272 621987261552440 1116085894896998 473174264660592 611021273659838 403571621093520 507925599913720 717337978859236 158190931968068 727297999599830 275462004190869 1079927036010110 198753867521398 734527209880078 947262088763042 649968692754095 143115070600990 1014681744431870 623392728557804 344000377640420 594104602191444 408817903550259 454837835925214 226090686294412 303514698215823 590799939278047 311194548404608 621784743121739 542924875681220 786913446430323 71059291564890 496856151321607 1110071650831250 267763809966913 1123798623266665 28375564428742 45100925297668 1034284714706390 835061590275897 148329312481546 913443710255314 337240053217798 1050512506523658 200673374454813 1030281341928873 696716436247949 223413872591051 66014871800808 932734692468868 288414123323357 1085095575384975 
687576578861218 319264377780007 336331479166202 631389308695179 569261037236968 168260046370849 336130975245858 1025936465811750 542679539228987 514062702133 394547642922661 892140736056604 1120390709847873 1015739045374934 437383225009000 677823897460199 395472669789045 845336990580059 1117540261970146 1053121735428563 510138105389894 826003597512147 9247240928106 292989048792746 855217774952814 94966946398280 178815739198392 564332121395485 994457482184065 35770546839645 930293698045343 631286658977773 24911615790518 293856992525129 785490129286154 845915355059652 867405946118888 223482848657075 1118612930814535 206582309539264 250205353070389 90944706428154 30214263526761 256026794191859 470865466468175 327184648169 907642483250374 774934662870012 723743275072444 543366268757490 1116781585714741 836323854354409 240983480863228 1121844706805446 642307897892842 375147331376158 529023473039401 91863329305451 41282683005783 491866583258631 132143709761770 75251774460071 588528985143592 705433943410280 604333866432478 1073922346754614 567028759707354 228435785904419 1026435526401357 477722537443994 871761097619455 573684473398117 327559289484651 642500659326089 1004541471877753 438478819985954 433445650148076 771281466401981 653585042738986 94623932971513 280366170530484 357172465792030 103783715129043 876369684666512 1104246467460836 789539541142402 63020115637901 1014583595537399 382442823038759 1049711901315706 
742214238999696 101295869673192 697716947945920 986155869507497 498500623639399 186299583813886 148360274483999 173420741990095 453102694148063 870918933809681 628265815604186 307405514570081 700884000950513 600868450167968 690075132838885 953827687172831 787474983787854 928900862310110 109897881333738 516330116278531 684618741970394 403607901100607 1106499674438897 471148800202212 1119129158143131 309038657784550 653396276898468 782421870286919 686027374821613 638234447736479 387450911332122 777489646590316 583267470865758 853613372649915 650906306476520 337470932129377 702779027338263 777403142478133 594523500910386 222345600480737 314786226892588 881700921146756 2696534609125 982367919590066 628797651268372 405658787972922 1069148939100262 311156687542645 322791697117562 899996578119013 1032613487893159 108312233004768 839152007047546 687256077348509 76904935305540 601624847685839 12995331947752 674563324403333 638810570781526 1088709763302025 109249146021226 698444467460413 1020713010833903 494164005438696 461704757810191 384474163800462 696701701816368 95560631346800 529938574825074 859225963922557 479153124768934 201394628444978 794526958195494 1031421042149652 61148385800845 1113135111732214 425273014138295 724349987925874 925546965853098 1064450075820135 791407834621923 1124387595948164 1048249588360405 881397434282766 797200153757965 670772046349178 101238888722405 703878866651653 1086498747019026 376626124585256 
69978626394695 999467905856503 851154006003537 768707232367415 398776278666733 717756606067533 839025420325840 777182267325345 340204209095252 1032085252338600 942222206790332 714848739671834 513364729117912 293798131793806 1029860013131323 897328279897850 233913062050690 198821322442355 947827828679693 758326945752893 484549191748001 764237812319660 514404369678809 938027829269807 485238841115769 36311254972716 759350618287356 1103941955997547 42551615121199 393828524430336 1100625320757938 80874950085804 570944030898671 342196025178356 473012714110082 324223927230110 565722820723358 1079023934907965 939219341314175 731926672343373 183713432266635 1042033963497078 214769372215645 699299822296101 662883865126195 501933790967502 694744139850775 277494524433967 55460113917422 126071147870273 338625401220563 842185503969058 618735893865692 680037487647396 519567714544867 262310714907866 136438066070579 434670119784691 239684002876241 539461733032436 212904233267982 250218058354035 676166270351857 513081694509449 466840278885722 202732306576076 137319082417600 720242307229220 969903396638382 707493260803469 72543060488246 937856540728026 429481383389813 319727571057003 759552261287353 962406688598231 934262403025362 662781811592506 810487277881261 374607216749470 106200896678416 1094703045945003 442289847681027 583878320250248 782798459934285 202753262650883 776122635581350 764564224073515 281837079095703 1003238472313415 
270226525551025 185229748233737 5435353266629 749459868354513 1116418803568391 112605502431421 923254208886156 489086794862869 98809104337330 95068192911229 1101623993709241 1059637426669169 488937593727617 154133231334370 543995393574988 808642797551502 840756947427960 365769368579272 989437968939983 108682276235527 1000530772264099 420398009246769 181971999166528 36724618634475 848306141293407 104780932689956 102970700215890 1108541519078715 928865658163562 990983137136286 672955180716358 538976283296038 1077526272286909 364777469418097 88332796353412 275344394229213 487327474552473 410754659084579 841434074634004 143896120288194 253152601548616 668340492725339 1062326789280333 326486863370197 391762810541398 679571384758260 496463015094649 695536616155266 272782614513334 160359488873161 274332201735273 497432184468152 881040192478136 58561663062472 762339970573309 824031586498850 992022998290126 599627937744227 277351487791554 1078261886280642 929873018345730 766452251209706 64262132111394 203647826624243 479561730433017 1081370613391402 281633630059161 646114552604842 1014202013761812 816412950190129 33366773696806 905389335010211 409245146370003 617986774515375 72695061247399 839836619474318 889459136135078 248424759999402 1020953626910183 943590831588444 795966339166077 276982228567026 1010277289674196 758728666151242 733616457409458 1069051266494475 682321250269642 446739941379128 15225689889441 430009671100271 
310047892273167 104091624530120 573414095324429 796977965546937 432746008653419 202552012073224 177923379584021 27181415995297 837051449450194 592431903525957 902315571813094 1011006144733029 942177151866297 531903265882121 396011277509299 1087805460791558 405687207885427 281422275921079 368743577566361 109742790948230 948453692171494 660634459154034 975796892931334 316065269372630 187116017963766 429494783293898 275206760175395 651263353651578 662374260603108 234108409648215 805577148807584 354279597662321 127354409377771 520752742413976 923542581690331 915988763814244 783176270235336 1076214043801595 111992640167506 685591952189276 864333611168776 1088883157030410 1114678776206345 1124574384410831 594926998356523 485450576521932 1070236263957897 241596539666848 295304158741081 1008294636377572 546764524219705 428902255541351 790195356249415 833730334990241 343621559812413 331605114968438 836778878499445 656286399446428 684846355480575 68340960140046 1082498453026717 785026308639116 928215250894390 638518269766816 163719509966322 392073362745025 286913444713941 566135330445171 122498522690424 635988400801357 316845204705512 727421616566479 489293875236678 318076134965150 288004002669367 263152714356043 426541219659313 520132048535013 279068960803736 606997427019107 675540002546746 732512513180998 26887108722645 8075672179533 253450642412164 644078475839947 335786212456470 710150537637407 431689702033740 714949463313366 
56508096059501 249028659469762 59596037150866 433874967895454 263163429757009 573463480918079 1097081745727793 1125362425509106 821948435876094 90259877157707 600132709396318 103742188796007 740930860468701 291785288008784 595094589135835 152074482442633 1056164968803729 623960477106162 1045062950167610 695852017903098 111617471313890 482353571442047 70899927729118 473945341470107 629189841990702 686227922130186 188370037547817 88510448025038 463338542659826 208264074002660 431409106510541 211382897511343 542684260226333 177103479969273 196958212895909 467714357828130 621952207705315 472863073476431 827030446644153 842814447440855 624825448175082 51689929239473 827199791946074 137075525026256 694550146252726 900735078287744 279877203606799 847771017980268 861723329560654 307539016894271 497516064274834 390128785624074 1041321699833100 953292833551399 657247130663140 618632081289219 521509478688307 725628093930520 226385217415325 344017947298624 990506731714022 1025643097671810 632682101675398 225774872994475 829288122567140 829919604784938 66671362916560 450737589155075 636901314499124 562536864856525 431414531323515 286607471547271 985396972843660 481106164012882 85547643241359 705833267418037 477919827051704 205079843797514 738026890610477 360686482731241 496804004811071 491964628747700 781053182512456 61438634862111 899683944216634 1048258389723256 484264706475833 1044017149090628 463702758866689 541246208636946 
111616312170142 247868502707223 410638080318851 238519834900927 217687033486094 1062438262052470 1020034250846640 70409484277309 441458078947608 1061145131754507 932465482438083 137226779487151 453054630644985 79273191984208 789476320382224 186819280791680 643534247033915 495877067740805 367018445063321 32208829767951 213155886369537 287636405029750 1116955457242051 899863056931198 266028005367486 213938885499071 377080865180092 12498687480821 292398734894903 322413936062435 518576894323593 235296866248090 825343023013783 444457821259493 988740308623376 110358909122329 248960490051609 153776699092788 716713676205810 11030303523064 269374170068179 696153734175421 9538538327642 937967905789658 455982179543779 656975726105680 513141946023516 671839956325339 1020593490244454 865241486740124 989376494800932 359660347507980 296224736432458 768851418498909 1106775023940972 251291898070251 1029828965525338 12631961703060 1003889499267836 260240490112655 476092638266929 763441467231412 294615449520708 275653283071371 767476101044918 1062700184052354 654617074980302 879307683418493 227040215735511 750603732264857 416579642084197 1055262828679546 1007158287026371 732291164933796 984576566957703 212811959023863 845171609921384 1043717352335464 220935564406963 206700603485092 882840182592452 325719961182068 1098484434862556 571600122481818 49647081192273 10552498558877 666740340743007 889852157834119 270344423525350 492469984967680 
275684508984673 664003387241487 194801521604721 147806200157079 311789815066305 194208639145423 861986688642734 656783724541202 631406631177189 1061168132620690 794457326944814 196051955113472 15495713478906 676517457547005 1125757533219334 196543775557401 347655207636847 198285307354258 777349840647993 396631310594961 552937851591066 612355118366889 761551392560915 908983755467919 64334799973085 973501787394756 459761049025377 952579102909047 1120183052823074 692405956704611 423836155082165 592175056540269 1079675670620222 84867578959274 496505633261143 104627203310498 765732996423353 610480416323850 572369392088689 971455506323174 111920915193558 840532237768118 803391911994164 118278435472754 52624238609737 292356898475074 689453167829352 418165274445421 296888494105730 558889451558326 5158480873235 355855705093096 520366553004407 1106624660501468 873527792489021 972155290539155 828587417119797 1062883511473251 14351368525061 386136624086661 63723028107433 411392351044786 823378049858374 842600060699011 800667247465161 766822352670397 143000322932552 517913255537928 972340284315495 145352042449594 251078663576525 27933000408997 81672217055678 584262375046706 980852551562840 994710277252409 261433210777244 782896398195005 689350971973966 548913731701846 686040489868036 942770202523805 228547357754654 370775796357885 1035298324054477 1037448618631459 894762690750456 65115452732221 137778830568929 518366239771935 
797323908010065 207103068292933 254065434676501 22427753936977 361249122717358 544539520554201 140989284457764 656215149180822 613450568270069 975790240909331 1043011381919188 746107502372936 251729722096170 723300512869920 758322200418631 653670143084883 526481628642850 817980623811118 90886911840463 1025164964992566 403272672120597 244376139698978 667031904325818 364904531425166 910717989796031 251350654854780 680213729766493 656803401733466 177850615434964 547388086509309 888133548744351 742427772938584 278510676668319 645400432432865 709686812264913 779131747896203 85887422360218 778885888464786 88103120248255 110264521318667 825108248558168 710958282780558 1018198862531576 494594219126026 862524581500950 1007949865020012 869244567224304 311677277116426 977843493146300 355840870191375 603766894382130 416798533541272 614048211415614 760759342219062 606693173272235 641518006584399 167493786226961 109557987236740 1076649470193442 786704852992193 24799293130176 235610393665461 237010349392971 293213261865407 684429438859847 821735321188957 677156228293124 30555030789914 811588920013887 1025466474344387 1000858809030237 796072772098775 580846577133956 1092336092600532 734178277311904 785825503992129 728935361639064 450150919510481 256665098427537 656344018989939 956756331626432 541986245091581 812978164883100 771640869362052 362344565895031 214749843606688 940452293555592 857107123152141 1035173751240702 291739656255401 
