75
9458330205763082429 16301348948301146167 15521567346634171110 8249681296859184315 8968437113520322107 334507398415054009 16217595548846074577 16615357155362144744 3137466102898134061 18322125905423598466 7307625019879488629 17476298718501114501 5829107916292193754 5466322237426500628 12998290325267731678 16505675146670773515 9900914739856391882 1605134624675837534 10742363542738936158 9674543321645061615 17622270660415437729 13006000884727108764 7705149052357183034 16795987543966115486 886002930876738890 10022294621259407551 12764214829607989338 12265291523283594055 5606109416924262244 13562977400260289201 10723845558810326471 3584698544824477708 9738677131346529619 10420427171553509858 14907915746672338461 3329984456722719363 3286490345402667441 16875481577207922760 10380878028814895110 11936476193213232833 13406359022474866658 6781188021855551009 17022761289797458326 16709702112766922601 1189337611835797253 16030702285181405316 7829296230773638291 13273810095607124950 750336312172195061 13036260167342175052 15757521390128157267 16750801042453531496 13449463346919892830 5182920374285276912 8765230944466971628 8403538029438342008 17495390257870621441 17685047717996346929 9987996910156143847 16678502329440979757 15246695332083802144 16545392261238676218 2351724929717750269 17704947285409843575 3655505083375260935 4594764424911682879 17486426475902836195 2303006893803928224 13276744123426573366 12830300917023166999 3079767248520907946 1185189428217029907 11344705696133726719 18400592701124405641 9829815613046746656 
2285006750259226057 15279232424334677695 1592753119895930769 7933427652333404663 9498312373032776109 8546067503019618806 15534158511455564961 16953315172548479862 3549350421299809914 17919362879411685055 12487990983707899362 8571019919888204451 17118709412121426405 209372836600352596 1242692251626757099 16502083948989632603 1228147778672589439 14269316260704646846 9292578311532086590 10513879981979692643 10319009421920445287 831191943273124927 6158470444206280557 5888243521565064875 9349591264895938245 18116120641915120946 9264510113030523097 5764755374275916056 11361579755312016815 13443916655904097920 13341035303352725402 3276236949153524668 12693933167418505083 12873809486229140814 17256097313672233585 17587668468038663131 5641559697041340357 12781410531352735170 15075231899031298228 190484315693337138 382307051307199231 14890097228390650872 4767442503356491790 9646951508510140792 8501905743810721832 10876621360291399430 4022837576500711382 16887355123547056410 7251280247595141377 2104340311538925356 2792817526629116335 10555000269839134882 14631207682645021774 11033476193622065084 14584578350094753557 9848313362495523022 15527220626407855979 6806130728784271937 15413748602345871313 2718271448100806078 9015670164023478841 14195479052673439009 4881025622628180157 3636777429642204830 14237214974964505117 2424898257923293582 16062881679166501011 11826845687268405410 4562378133356076937 3894480302154751425 10287669836824314541 5637329677976434673 14348132072983736093 6939204239791897336 2832396488066992174 
16131859595618049623 1342264271549695673 6476614455580096307 3091151532458306956 10084312995438652089 10767251509061636374 6932439126828755295 18361384886132446051 1087515318040281100 1077894871480937588 3473379366629795003 5325179153908918912 678978412743089962 7622840095878013112 1913522666313816466 12687180414918279007 17322427389948649503 9918361163716002378 17779854907093528118 18241805985037093341 423469108509644097 11020181370850552795 15702443716577941389 6088235551024913222 10781535840122109780 15149461959404005997 14290796932708050225 12677423163762369346 12073408258745913400 15431921053430560449 5928555884160023479 2368820750605384801 13902975178397107698 12249978966516446971 10921070427270744204 9383891300369621275 10781428954293249662 5604059783865388978 18009754430937939409 14126882131690087198 12371609365321425328 11163067304854775946 1089158650301113968 5246723265523115114 17464386193672432930 14711254671976572281 13994120191531435613 4624500062897925430 18384314758449855198 12309608910285306202 9316218643531517663 5307412307050712196 16986008628677022529 7289721088057406676 9584273212308206009 5050359167762749565 804609332358722772 7422343022268410279 11879973119251713382 7116023548377565168 8577089067999703238 7727184300957904478 12000540923563372233 15087428833983160188 4493890753557960909 1640519395938166179 6585426872589595424 14882279026365717854 3547678685303013044 12004841500935634322 2767974184094293796 5265953602214806152 2988081644641366212 13634294182294444213 8226879574818374825 
12968748203340864597 13383388300734035466 14066924969105568106 4326013348390169716 644871219506307699 13636460310681162370 724508534377588766 167269950726482175 5612755752405241336 215303223809732085 14205918016266880515 18263996969000673846 13546729708527864346 14669952774450160321 6031786369649455577 17199655764453503053 12720540771039152064 15001255148532896618 16949533052405157658 7761400303199844175 10382784607698444199 6771527759163945774 1936673969611091672 6022073545269004745 14173227931268435579 8857438214294833951 15592771608502118235 14021570398819023669 11481714981911634863 2386933086120511758 3891723339212987434 3621663485247408005 15595004856357842435 4911225022535516710 3820924259067466377 8910818393032947907 3756535078645457481 1594900317993265500 1622888543797924415 7721481011653303032 11962153690672731150 12136690138447566522 8873442258084776864 16177562581055116340 13981278241402779890 13310070042955119157 14735377919909448967 17035326005303998162 3741643167779235198 10675529909264311288 13063004181144164081 698908779758240003 3460011201386046856 10396893989641069459 861104042216068646 18323651614895602506 15373490576727277576 17958726823058674608 3535168479683335023 6604786702114548958 7273450229634471432 1927640739305062742 11374270527280928251 1293471332806570566 15668647661462033929 7751195730273652377 5405747287000293802 4573359437727068140 13774762544281082127 3300086827554001872 7381227413659428572 8458345525415959229 6272460755151932664 5091909238935617304 12455750543029852831 
4524889716898531072 4278099244234796640 17385305975223407751 13483696665762870522 2551210756338785283 8549942077675057507 12133528476984008551 9732998300581284227 15709014849518557080 9217390648804344085 456411039057393112 7875616602716137283 1091970717503127551 11754470035387909834 13455557665913625012 14767844545588863210 12648175916020965843 10228960731448210550 14457748334075693748 8650793295967399287 12413803689788355467 5469669193372220753 15814447121591652428 3025610789479992474 880983482497271885 11725780452603922752 2451697359912389128 967403208114823851 14527771889966992450 15172276640151947921 5229511522683482579 2141641394530975113 7934191212374115085 944245636652098012 17212185739352392600 18061459629721917397 5858741084660687162 16508312967241435966 17591078520384266961 4767412419282560098 67702470679351149 17224485547814511008 7041974549685065774 3886981279337625789 10214397791029660001 301673291229280198 11176268267448249598 18040720893467829978 6311576117075281395 17700318824969696739 4724038599043882017 613650089234064854 11148598715761393017 10156918087878306845 14069679323673630643 10300385620825466700 5959621996826600248 17916030717208981683 4818755616683395205 15865744310791491507 8448595737312140070 6633241240014300930 4468276785257210278 9469579813130094709 6768892799889505086 15170212997970107684 2672200501800466262 8413567804853504766 11122087045836865037 17267240979370078786 593148291136096209 9666774750501629252 1527922059634322936 9095003839205113104 11217608714342033357 
14189865708604870529 3289132608853026595 2793987527930593097 667961043180069783 14445051524701111417 10323608031407711479 7000644869804736618 7973972281526938937 5173674519763541368 9872525849139600076 7288153190655284407 1538264390124322258 2474294852729803173 1365453790738829976 7011612807827131641 15138166223759834087 4991708384151702336 714423075501208869 3075100439598323578 17866265099575845843 3076718990274191250 7390819063190574847 8210185052585288402 9532534068055560062 17751610126522946045 3980389685005869696 10303153902201017553 1968817785151759687 10492784047761741284 7934786738430581261 1503544636186248073 15020126253760336699 17124100740732337673 18265162611483569217 12929199757464443464 6507239782197122775 16617508464758912322 2099900995562855893 13443999746094732453 1286829044081503032 8766741865359020944 3044905576707079488 8727853949100983054 9636173549990554854 4850283002889760290 12822927117676863555 5064436632400561119 14422570444862877914 4726992201732277537 12525717621949232963 16198668543974984072 498979726732883860 15359306748436628121 13041831029816348689 3043670463605966570 11436476603855143946 8819756934352834651 13502655058001047361 11426146650551290631 9402293236883642666 319868450112165235 1124131496699309424 6991238414365813626 12110744015917608252 16745449341101068208 9342918987611172313 10385826446668415085 12144251190114684704 18175744186158030868 3912928811246706949 14801533713616926856 15167595053975531849 12527053237716004878 14814147951663910370 2874276001952216786 
6396157984876304872 15632583915595288327 12810056840150557035 15718354997619699109 1500880045688800678 3659541008575942936 15745721390473308041 15280785405463264958 11549599402376129343 1511175091470843593 5746839059132102018 17329340714146079010 13882218384053160577 17980583209553443408 3447115121120446886 6084643289222360648 5684921374713631782 7203574210171181079 2781478661394581129 1099951903342175599 5860343882202761482 13031229243117238622 3753204714823191106 15440011461704028786 2731719424369351717 4626787112778727821 5740614035463719322 13845534298756564153 12101464113351205103 10890594052798665847 12323440008407906548 3499239837550861318 11504557689852554809 1662775787437544493 11132894129314559418 8772877183096581968 11002321199264746058 7506706837065739791 10369722748127495763 13660217949732275669 6445330788783552036 13380934024702726007 7751650971762288795 3710154786779272922 17468735237205240636 13655592740875468254 10409310194879008690 14319462430547391275 1421238496559684454 6610524076254955514 14532525515365740089 3671265939672239232 13607314303321881624 5278427154937251973 5285849807341767873 10826752892748764070 9071625517192776302 7519408321798239955 12765944189024116099 3659147521467215114 136776924944159236 5450946059038092582 9849120942317583340 17180138409899093473 9177403099218129501 9298317548521593221 9206461661520757115 6260118700583684129 2632258721081347121 4385330942951574305 14283476413450363919 13425637327877308535 8799076603782311141 7555299385440941609 15784702088395902786 
2259362196803747143 14053502393717536166 7456942501634928120 11715948791361855544 4754373820939528609 3398628941489829011 16797338307418111217 1001107483456122486 8374981321627672787 7011927504816841133 402907294131950530 301779383156395491 15276256888163298394 2070819540004234800 15303481610630810463 17889844455335882445 12669772279271190813 9485968014671326188 10814887705650011211 10740011562334861921 14224425885459635841 5548224368711656247 2070874138298415040 5466797339493779991 6362238773068746977 1028666748129516790 15012503426261807198 11107483570000386633 5282837427145088752 5218771291214130189 13207998197878739965 2849260735174293822 15918266502371444581 1504639825286149746 9755141625572111333 16012934158777960110 11831648045133363748 13278139822269934185 515320703282307604 1102594560412658055 18194303775414563801 8155320060557980694 16881297166284006592 10791268500068705326 15933625729298622924 700715324728259720 14075767590475178061 16578442543806195074 8135601907508835646 2316687188357566423 2155175509981072690 7783722483246844666 6895058326296018628 10843369920288386862 17781686124092245750 206463538778789207 11847674409589491966 5464708183992872967 7715394856821394176 6984731986321707033 801889764061300940 16662669901074934504 18216194013083977604 15697164999711774114 1128805555395709468 9452709810086649685 16007558138440546674 8108334818951952481 12805981485455982930 4679051428066292492 5504175059373637163 7108041651013287390 6642875288181071784 9960620476411938505 7906564239496242655 
2728976142587478665 4436998923501061199 16374145345261685885 15200274359268542698 10458134805113454860 7334117410547681786 13799088926229033086 4560645288057672210 4111474694131417262 17865651324339799891 10212909692136620498 12130916294361670161 13490021630634905025 5654171593255966104 2846991897465806377 10026677339366517475 17893436427807812094 12891467355430787292 6180755142585110603 5576636446205420063 13818573295769494591 4402487982816297014 17230333691391754564 4525206914764846201 12559863497072149838 6897479213830109084 6017480127462425938 16048462298181857913 16196766853233839966 4165546025737637459 10322863813500787791 5027709112691712994 2330771307848983543 13373581919335696189 2583054610268468241 11026314494255888190 8602848506418943049 1182130592303839612 5348935305560749448 10441951143168749490 3917496805212835014 7636536596309834973 14350255406277023286 4459309103069201506 17986743241399939414 15597157028218302066 2840995400503566951 12230934277468375000 2901288696717563641 9864366759093483833 9791163399024798964 8243105315687421963 17749131939047224540 989163894799487774 6546866384474169328 10651162186889241065 13599402397571800090 6294504869451379216 10971920689706163417 4990803319897642646 1521294960488210036 9412918336079717125 16135428057493231347 9294273174109553452 49539054580916568 2860273673641707819 9743292177258277207 9349253463648892097 6240564443681254412 8223297758076610245 763032049182624741 3296747213068659038 16566524874707318821 8830868022196173007 8073525989660972988 
9433481527217243171 14771643447393317257 6331459857798993037 13269094581547243979 17019715161989094944 12680469925589853938 7512278809498714924 7472391335382707887 14257828053215780241 2438173489816936556 807756505322356714 2329321166322441184 578886433176583919 16883314187046584046 1529215784783538419 3566386436301258816 1491127136863568645 2552321441108707734 8808293805372158134 17607424417284587670 16145494208850246942 15187950624001174705 1624247132176260742 10525423094003381462 5435267956530310879 1984889864017996701 2365792722591436801 16781606369191087569 7743950229153414665 16777532893308187892 17909562106480547361 8821727572887914996 9525069983861910721 4388488951878347347 14600729919632873188 9489126818253754115 17266198494451069230 7489236654661717427 500995678400550646 9045622956313873782 4949570394080152118 9339817348136775650 15808575567748555152 3177371225287636359 3030690141714145340 843719522069724088 9137210115384613250 10474979975598167427 3100443615365136093 3650755421362765801 11537528182821547158 15340427886528232431 253930381768601352 12341723051591292020 3203407938198151126 2625904641869001553 7927854627506066188 8798375896629216683 9477109039941267508 16970666667820321799 8693889017761717123 7273968237907278117 5537091811250949864 10104598877260872731 1212901516217561184 16282322018425990227 7730696967620356593 1656584867461247882 13257626281827056285 1438396146335446643 7383057611958779992 17392126755027582138 16060142106303608710 4164464907954341436 3116049449081116655 
