60
8531678965476242617 2548203666713734980 10582807120707863123 11455386214059142120 5526018933865940242 11305805382238644318 11969231533051053664 12616128728968325720 12105859681654915290 5908358405170216418 12963355060500142154 2105549382296408600 9605353157425902900 16717931175200033643 9740991441529640293 4595361602142777572 5696481981763194261 1144712395002701845 2838062842360124882 9699919197961794532 4547144843470577382 15175758219016207886 15353188628434656327 13219842875998061494 6994444648816906889 8848063123296337689 4660705106449807447 4974797447063282745 4429375997267008905 18155369823988107444 17579335736045876085 10048692091193949326 8293220120205339294 1489407652500945325 795624628720662619 12028223025381580047 17950931961336531624 113817815392797330 125532819011864845 9342125305831903767 15457720421358846449 15438863050307122836 10556739677115030444 7160689409298011288 13860092547122764910 4492983951356235015 883096793779673580 10983056051722131513 11096485454247906714 16963668954250502894 6770610673769914 201118981400072100 15716637775776202584 8914055182259570651 14622298499423120864 2268016205960941036 4240701343196513593 15222053469027867932 1984274077098043048 15390624341734535325 
6437697962843330565 16471173997493971523 11840931044230368337 16343165088974376643 3267564747199478043 8489200011267741957 17951045356639172802 5759777457735588600 13651929642928537638 10759905180909419617 4162560868097178985 14538310395762354826 5561827277152442958 248135809836166514 6439133656559330366 13690542845180215221 9146740757709734373 6771257951752636428 17629263889844283515 9847773380951470217 3562140797552706043 11321595408515297294 1449735276488509059 12657681776633625913 10967129029923785025 16754510604386424671 15917873554458892608 6732595253608649669 738425387558032470 9374432919551434521 14978147564794207253 15728742614370473252 3375482164970081845 6910673658883046203 4067028399768618331 7489814349315794559 13415414909738217774 8180076446091162748 1702078127743452402 12363310652647771828 11728191100343661401 18362466758079014964 8406615308270586640 14764750552754346941 12648083207546427711 12679682387266301131 1176807394722130560 16525756378511747952 7927546991717544830 3271763644297783366 4127192851255469772 2486226000454304630 9474241601733494448 9624782716655595532 18174872925747996248 16295311740896485187 10396616523353658091 17255841618138376417 5492223555032282969 9000089609489983726 
3253042011835542119 14045031776499673123 9425435632547132546 14179120655538349308 12360341495722084267 18346030269593116712 4829643645851846805 474963770462160877 5340507135584036204 6259467124040958501 564152147695227553 9512181536052369593 7276688962352682247 11177970615760336748 16761509529219617546 16066472747609571674 16290128222332375062 15576008545889060753 10280832309959564086 4556200933644952925 952942645854891026 309668667724162076 12573454793822825006 10260309814544466465 16195541799420666835 16757777154247772670 18441961775994969002 8813836748807450883 8238410600149737756 7017273794398247000 12030027039505795322 676158346525574972 14358810821441439395 4715866141598853332 9750466747894426332 12126417856638450107 6777483099832995297 8810682975834654385 5725610992609895488 14234878484755569154 4290845352851531757 695992786817732956 13497715791776660007 4620767562091896323 6528462680384705389 15027506622852294406 9207734397881164551 5172476707787759629 5864401157915473405 4404365024909494724 8728531043700978108 9615674432514905023 10855930825948315926 14132588281312772764 6504906572463685093 11576331427261353717 5055862857951633897 11288098730119458582 15580202770004105496 7913625682803326182 
6112795182757676089 15200779250070148335 1703416656525850733 15410025316830352399 1729176248230539772 17593544155393361562 17241144182504158563 10752185116312362132 4883727510324096359 9228425089769389664 8163464473537859168 10991198179253161131 12834733147858616434 9236327906490167697 9618269136590992062 10117572078799331411 16941297808747323309 5288070190156681313 9649757596667715261 3314691911033910862 6088195229846051011 8858389649439401208 2748687073051958242 15471745947572816026 11942775426898205142 17667548314312957352 17272233190256434971 3695172041206410712 6900979507162230215 9401725146859813976 6519886600847744706 3790567042478139013 2602952192070958153 11047561011285443517 17850151843186543495 13479716780033392516 1439701451786932303 1156327574665870627 3119652777113524257 13898724288560983501 466484459358862353 6826068780494822715 14898343785762058584 15382804735162243237 6664532833746669062 6760067369174651160 3933217483071027614 4281448724673451930 538527338803001389 13546880673767774115 14189620792700300739 52695691251769999 3503882453208855426 5067634613661525174 8509902071697876450 1226092402524170855 12970306597234786140 17246748718534158292 7387321683377446534 6036971099445363766 
17431038535723282582 12154374221288423483 879056654737174140 5013646231492755500 4882889654989697952 17581232403163173153 5824628213548345508 4660228942865260153 5302645859518214299 2549991726329916632 9502948161921760490 311982627825582882 11571168314928603426 11101241176545183934 7423354791047555420 10399238483708026513 6438880829257334697 8591047782176456719 17750408471777661213 6700342966378201731 15824581463548599754 14479499304268955716 17024453980821890923 5264606732372422095 18066796521447584284 1761862127114232125 9162624695862325098 13712069959230473499 15302772152455882297 9137572091659180456 11014657983892186338 10372998745017784359 8713307453718744382 1511088761249622118 5839102897089130237 9713725913305687206 2075048386825456382 3540433631334486530 11972503839959790697 9531189627061040562 12141617655010404012 9191788386566327206 2889029853863490574 7133526331479607313 7188083428514861937 6049469025905701145 302609708281152441 14547745077988364997 8060951912934351031 14826067131167447433 678206640940834438 2601659129009874885 8705928456694437353 12774987798040497494 11120580124721131166 7973427408680908461 12187021822888658748 7521060356932365315 9854819804530801175 8921646418942736988 
5278363611394581254 17444351268197903350 6631675989818284744 7184268944409419316 14940457161651327960 552620216172653215 7775245440796028439 11552990663621438413 14065632968418710973 15092186525275402789 8704540056325778642 431965722364848712 7895195184384953219 12435069106879925964 1396726535621564988 3427032166811125611 140556730245801737 14466974098302579568 89855284662686729 6649433352387803635 1496747760193678158 8658651723376004849 1781387235249412816 796853526143399061 9291464886590143323 357970221179998069 8886825720563739148 7958753068206687924 8741009662502197699 11613039742989347379 10091559186121634243 14533091618441667787 13431825104953792325 9556838298361024129 942762051040669503 4393164453676897873 7703253352235239397 10496229005558687599 3172348554327425816 11296378101957038084 11568633422198882946 12277007748407615442 11332411200424718531 18179996435601834235 8591706670713840037 16079403065083336808 5539546551703117629 15924824894054999377 2059055287646953683 6786681942911524373 16422301781674820367 9982561947664113859 8880398893310937370 2778251533663706599 4513905058696283817 15714631785898660010 10138958894050809773 12241634569596997854 10831779476136965141 7216473042356709226 
1487616001177499199 3866002567961741251 10236744196175824373 16197976051551517939 16043871173757031144 13753215940211050800 14411487646974769579 396291979615435522 15827803585037189861 14361446649621154434 1491498483527326360 714440600183666209 1910091734262308981 17534202950123465586 9535709688222274487 2890987431134980970 14794005254282259067 2232443961696237870 9194184233994245282 783335996737303347 1407455374903946533 5655588230824627976 13476591503147042587 5821351242585560247 16321588789693792736 17093804693656040093 1593714052380523989 17328474254747811189 10495755926185524966 10435197060278485273 6374132846619272131 3196500418931720007 16580854473248017201 13407432622674951006 8048105623677562922 4883937247776941008 10082789876460589638 15204902242358202335 8966644005426660728 10150988761415606186 3829891315679376682 11671161529141463602 10011903352382663234 7779876518767246694 8078440827583069968 11391086299170894797 1205953869732641272 8461680197405963053 15857840882699768815 11364527097594827667 557241998754322493 2170173011682812048 15347845672832138636 16679915295428249696 6742023450783392802 10986240315177038931 1138092857678713588 18404007800684301143 6616656291243565343 2815744213479362328 
1760404061119804806 1195644738991700739 8807749224966937258 10919358977184110818 1427857110643260946 14360580938797336548 13915619637909779139 1077246924738226044 5161061773971781284 16642042233996202938 11822195496888603819 10793113890105879452 17608038547774429744 3751991696656815022 8720273061649549440 8832278498595588548 14364204301882782695 2795870929156367104 11352730423005279137 10119137533186692336 2875937655964109983 14361227949809261514 1433438287413730392 14914155439510935348 13172023462782353375 12033487155622748460 8257547968524225312 2306091353495612923 8695668881703183186 8125132210407397233 1284382301485198241 18118909261608367418 4751678913266342126 14732644721180850100 7892798306445899094 3146214101089333956 14138225391357369190 9622105386611258221 8849453880823966507 13252268537053153178 12395339940780113455 7595361380349082222 5802010359250464654 11151085825223200641 15019996046294527014 5452858870150632308 7441215260161744071 13335561151739481035 11811918782639436722 13805423733075109375 14803916681291219391 17154838139122034834 11968113180978987034 14857254145145357129 498298772423062224 1508334059587073247 4467924969288740139 13052175785419772104 13245723723169567254 16777829477587276563 
4956796623839093735 6464642888906856086 14194763616960291567 14327524189420239192 10682467586857669492 18150041420318028216 12670037016295802221 9349352346341761316 17492325004981814288 5864491828845702066 10085251425809942293 2021247118846022957 7909642378208934828 17656660551994892074 3062663366905904928 5941272246251631903 13536977494164616887 3496810216220571332 4143948351424315878 57121649334561860 5507640945818105771 14282728201290352539 18373471254265640800 17577019925254274593 16399061721818541790 9887893835388628864 13149723058917726307 1523115143050571787 9944459895529660679 3605107027117136996 2208090312842902400 1486356001509487552 16581765313447568833 10158621622088187043 2700746914807847000 10877882643043604437 6635278067193096048 15615900528683283655 10247781766059082356 13738215792787862589 16238091508155237495 3935582978723098523 18392789500834514970 17360721403162049994 17711727779432196840 6035975620413645878 10147335335702295885 17979306910399152117 491086885473719304 17536447875637981219 13712080704467426567 14645531488137110210 17232495405420407968 4045911133129336852 4353708450576990434 13112445507608122524 18389995196491957000 1165769532257609257 4021225337540148388 7617673066076795861 
5915709923695119291 5854917551778815379 10333649696652525970 3087012474288162776 5210640827596940345 6425865015103726245 3506444047549254594 937830145489924682 14490577815074865272 9692229405982455971 9623704105617371170 17670500396619611835 12407681939484041999 3470231293707271537 3329669169283169392 942270591825825099 5997246187304352883 18184070611329398797 2282133730922006918 10805393870764746717 2405395683154482802 14873586465189868487 14971959723992237801 14889911247374294252 14808846303185971514 4919649952200042789 1691562808828399774 18142202235452714364 6402754146807657721 9791129460314282558 1629528694193689287 9690161856772655667 11773125709170159696 3789802862011067223 3021978214771195306 7876654975287400813 10907169174702749187 5322499984471607582 16501428767358056178 13048293010551349049 10780745199548506566 7190045599351242184 12546269351725606224 13837353876473135024 2000072020660936384 12883763624139673214 4919080256340012644 36469021911146414 7271800004975192947 321043024541348150 1142664197003478090 3745027373980895496 9275334554864347770 584512866552922830 2429319388817525258 5270455287521779971 15837837296116221512 1012292375670341988 11535423552348212064 12033630661929208601 
