10
854487918448068 208680118106196 181767883910110 298435637154841 585675034092044 484074885813458 435060758271095 502571542094627 190862284782628 19017488419957 
3273779355222 1033069303356348 845857527977210 823731798048610 299744764695716 1059249601921996 298306555767859 1010214691635140 385604123329299 749957779551298 
747077675460040 712006198641879 263595472673287 175303091684383 1064812119756772 909634501386743 522618238814744 328039296298042 720572926834112 3628804468975 
6053029738410 643433411313958 530790173956123 495035199772642 94829799965250 912093672836123 576432072847456 391147586653302 445190068214295 250280655542221 
773234377018924 160343205455365 926607448856369 452955240495540 1022272058973525 1019116913769316 1033614804746690 44822346821807 516264102571391 101884058852294 
869216263469113 127548083253362 308879935162871 1026427573498140 161634055225037 655275954916660 723721255788423 126081381280361 61886105366196 858076084652707 
112090574745384 261123831554388 855124725687701 419800946880882 496822620759016 512216595975933 850436490800481 991995873116522 212201375389772 600247975745755 
524475711005447 556334559358718 83655592759073 442409517610581 804630004600036 273551246849633 849262097238153 898513724765655 601663081120975 754344537997599 
951318365112191 1054888729612716 421652349632436 595598252090074 188536894548180 950709541285325 374902300370113 328717005421416 392834496122382 865556397957490 
359533898177188 125347979369806 251586633549389 78431493709853 555861940621861 579461153043749 250797163065018 777503471294968 605494783485784 314183285291950 
