10
12515527906776632402 17349938220421074348 13406257563912297100 4272813659381641816 13716246579109704184 1431767488611924015 16578410908510677136 6864267864968429224 11009826198154040402 9241885190874302835 
16827922756112702070 8346262236022496388 196438839903877017 2718196615287318412 2218961847936856715 13177511615721305395 3617076139465335691 9628238046674566120 5445078451616032113 1190112327612214722 
16751603397513071483 14252925371624057379 988305041529973193 13912102278104446993 5585983978544658565 15050235303791668882 10603736966058780603 12162137553002739653 263669777844626391 2537770592053738216 
6024643392020966763 3250761370984101178 9342332794790387118 3933449076230674567 2581800429815987737 17941938683242900709 17892787929135888882 16590596113054074850 18149502692573702096 16227712953891999440 
1477538473168233910 8463449590902130837 7028131428922992638 149458154183326979 3964481365318720643 294134638268429492 7939907655090367518 16737828934992719693 17356585550643173654 3634571189576800528 
14842083396430623074 11170307489261652786 13889178276038725987 3682404191588332449 1414595412742127905 5125240674897226598 16888687614249313444 4707505217988086587 16323048495735122383 13428899838252512975 
7607417398774841757 8771560239283254846 879461256680280384 3294352396547111632 9848253257755212036 406133227521206209 16315167227756085988 416756911244571962 7606053803500512405 5623298554257368470 
8458267081146630722 7908195831633965293 8072029578752368238 6517913144250447473 14910697579040969879 6810775594293131979 10788758637291758388 6668523724213054935 8225653461901099376 12178297396222502916 
3088944394766128759 17990276958276304421 13102191845371737035 8454849054872531311 18100626619314534675 3091080329317123497 15039923272800188789 1213545661355227586 11446218843929647294 4149810934732614414 
4038921759863139241 12960689399491668703 16217932630663124621 344328227041603617 16376569686724143679 8153924427008794814 12005649339829605596 15886833204211126682 12899753304715136987 13528655757354162478 
