20
357784344 999170917 317988594 317323828 655128477 742661285 129273825 219591737 603137680 824740173 980319074 599730909 743664698 39261610 38894427 764721835 273716182 630970666 385249939 183991010 
27353957 529779609 591177076 242488366 73490462 871084999 787189892 175014800 633477524 1051438275 896564506 26510041 437891543 569672865 494171176 523140124 958983424 163986405 198157749 122861797 
659256248 911874125 207623649 41089792 1067988118 969312582 516536183 470394795 894596121 445345937 562558414 379718492 926715255 116853712 349389664 854720381 299113511 95777798 872650513 874585746 
286803382 277962607 457344249 104300568 909253772 360513763 1592944 271024485 913530769 738065180 28385320 567042942 42279245 825891058 277441019 1072440426 442681960 317691385 289011790 363471821 
922502487 630224914 999629472 636501471 751920496 1008776114 1057718555 284525699 496306451 1033544012 798828763 153302806 257669340 749278575 126254398 214697000 877703812 446917252 391800703 914439108 
725667630 895670653 741528814 809116472 45659881 164754174 577078365 294427868 503695221 362939595 441575306 512123009 986467056 970823917 175255589 376671886 392063923 895050549 445482699 869193553 
196724056 428119446 853415055 799620850 219923997 1020355712 880522356 32333569 696615592 136344689 117674406 389357954 220334590 472290227 260945316 811598322 583471685 613013654 793262232 639832330 
128502779 510566791 363172067 301334266 764860910 584553008 88092193 361752739 467372768 927715167 758745518 974631500 332209893 169347138 425512102 303971995 203520576 1028775636 456227448 640160596 
1063199746 851059449 850248581 561069510 771634402 52973895 643177426 1010917810 657224092 390811967 736929109 903276295 954137356 983927577 795089476 1000210611 199823065 108098530 416212896 615644232 
624981890 5517923 767381733 621577844 992314403 1039211445 597100584 679486909 269362202 123308210 732451222 655195450 265279580 199920193 428314557 1011474195 237262103 457565666 482441542 553170638 
412408877 205239086 201713233 39635640 91503621 299222481 94887945 961356555 391917180 53767005 470913127 426128704 1034877131 174112049 290338483 454110202 825758961 958492167 182880399 580198151 
692874288 147343340 959978442 289588601 726575058 321186119 1065332293 174357048 977684298 47223761 88448169 70937451 890788551 274396035 306329185 624250569 931517320 825720457 181886430 395444813 
152669886 219696311 547193862 158723727 499793106 529437084 226719602 278864698 595655695 780428424 236035429 368892589 725622382 912782278 217592406 477104662 955398821 952346880 126662263 899392740 
801514181 1008988062 861706260 717799502 364718391 285000742 229699209 118707616 659672090 812293686 612366376 914781978 17335540 835715206 639402228 7396202 568653989 112922951 277245005 823711874 
124419525 438266055 1059388502 919014212 506592341 803524439 130503528 511160555 288266697 706060254 836289128 996097144 274029086 858154298 733850973 516627252 680404689 549463059 103544821 492091697 
328099764 837843992 829232468 780399370 239101462 60771133 192390613 817953827 804297603 13485667 627681942 706404643 59070592 116786271 238559897 176227437 502556179 982246649 195528265 365034091 
936237259 19329225 18756244 765536147 767946922 1071497695 254743552 60561639 863380306 186584582 367743189 490106485 806095826 413492778 897392752 577847069 130902647 83106498 601369870 119293162 
699723226 522719285 659281113 273746654 962431316 673163211 350158659 820851494 703771210 416539878 955001365 492778016 829508030 465600796 840617019 874377270 912162182 807398999 191248052 479892399 
559072045 966311156 161309951 153241993 268842414 247674997 335440152 711848610 263268903 848463755 1052810786 1063377988 129886942 727194619 547014421 5657964 793367938 736333469 518350316 697785348 
323985075 725054981 431788428 653502672 701094232 28426122 985764573 39447458 428597925 191882955 104937360 862512628 558862898 443091726 241727283 596462566 292580764 600102508 462505447 1011501686 
