50
400559911832078 1008636801681129 706011851965436 1009418901844528 260829236149260 711551402945233 956433069725177 190290882002663 383760953044587 344494087732508 827580701929065 1040554493188179 616017946930964 1095036719495378 732669634515161 46318925228412 681794117322856 33795790961571 346749063885932 1050484734801686 1119243881213812 1111252416968148 23611368504979 810461780064551 306511039792480 627356187440333 606464959098641 829027517721506 836177172511843 1019151063817570 663098919725307 914108625270205 765280424837041 892950642915983 985823712273369 660243930286028 58734362338018 297402222401705 1123071713593334 877305856939304 455527920667116 677045455069486 1114980759020382 557278097251610 624405719740274 302456862633256 866392082206442 986227217550127 637922391495285 519738275094056 
522725027351739 724521808688986 246645420553426 341839703904759 529477874093562 611501526653495 806074794151169 816795246154084 513774929535524 433946056083949 122632526279572 629949387447801 329487928131773 1124242023440123 543119621099947 931856994009724 303311482262896 397153255441280 462465598955047 742618319447105 888306070410166 142887192759852 426847672022635 893348589649394 1039123564340137 751553236964455 118900083618585 479437776669226 55689259505734 1051297056634214 501726923844042 1025145993158996 451062600410370 880432724848608 232167181505348 718711200779453 271625211671372 841011509678384 625193802920063 496305986838026 614517570055091 896809122553940 831144320147666 835851112691131 899885054874030 759074325554942 589747696039755 788811471608637 704270605390019 405407425566243 
618409513723365 785069298237964 840327362792513 228547590447931 205678990814961 964141636884765 138610731121158 907925075908781 269475693304312 442001544505600 825693873594646 975771690619921 130452374192821 503396828159608 382092476198654 105630475676071 81379075776992 788178354197096 978898682862957 840423019989461 736358629736261 815804839433699 856041581017657 817639551387040 748932507061072 973576161822181 473107906430910 721647289379505 610089391033522 516800462059366 790362102872166 873598831209038 604401860430281 614665973688929 893046821731374 482643729797170 911731724937172 898452711567885 1095030503377658 979854903810175 474185204660879 176606101087091 931429972501118 248655331344881 912059906190615 5711510785199 476319476505388 353454353925832 119379029687172 386115783791056 
570976308547594 904492707138003 345036875584320 1031023888184745 401270731061936 349192451504685 562729374677956 400783874879522 194097710141839 742383235255761 1027086336947113 819486485963195 328696114521994 57086112987625 564504140171464 767804878444270 141851247008421 794570710000851 107795321291035 664356697092618 186137179344506 159529288089740 642282853893223 572803791101748 114323267790529 248692918959112 381644974231815 583053406279294 124989310771515 447926749128778 136347175232488 535395500767949 272414546555176 436739999001804 229604954783747 682378206360683 1108622529696084 727175835696581 842295413325642 487883850158043 87818326195541 692138620465075 676865997097643 695606092145932 978550026570208 748433902355628 1002256395346953 713349477929708 820535164719010 316981851734070 
1080925651543189 86038061703333 43493396734900 646166176568250 804217818470367 536285512514020 808548528701193 745021985560879 395603384727973 1060853749563363 584118023112184 678350330563061 560492367140316 654154991270812 209393317025004 1071798841736803 137925510527615 446506559556663 1122082739576730 157336186025028 561730382068084 67044347777845 263385039131056 928832889958796 612356767053361 1106408150562521 644123746475855 972070030678491 627526937952468 636962458302848 568061978337747 350205733232526 692641981711771 339074587363963 421302732993942 688344621584054 396636648234416 1105868030339119 151940327518054 801897580047865 458350348404939 956485129967752 530704312826746 560921293652161 958033154324650 422018693296863 662849177544272 100378634237115 156003055963935 236323581462735 
428480750909640 76169759839623 179658666332000 176533814499705 12817623537437 409325620221841 855684065781093 922435943269590 1053313466602008 525243373953138 119623038486799 795647393551044 130039155154213 861463084412019 70858831247384 800366016574038 58425362275382 201897283987443 973307141776850 201298674266486 541439617284655 650321589850858 208904160552032 164672063190825 204248307475685 260344868853365 399220238679046 1104375131373355 737746251481204 59923020823316 247871722824477 788523556787424 121127525863790 1050800365945306 79724762829628 330492547365355 574269474799554 647688698815762 1110489842282004 19178306229034 802972199146442 389007748424107 875857117802620 651686379682320 590980214954228 736451486950755 982670418810853 214133476395821 661798798645516 922238889172928 
280533226365245 41872446717034 80133036375167 503416253296456 635973171173621 350195085503488 441904701217114 754068463978324 1062136325451000 9082949682528 688833379317221 740737799946728 682611513488389 409702212533569 1073621233413934 495542089312400 927696037396295 671651171291899 223586618207056 582399994052400 678919044740708 1048846582499177 636180115232823 332712950230509 169972758566791 866732026986508 503286566016770 800783164991737 506403563928669 749015823584079 695405728705650 194999307807890 339633628265696 111849620444358 783896926359916 766685734482176 1076250015785549 778861836375087 1108154740435806 744637649261150 468483012456775 278637148092674 65805279859348 978661192617510 912832670683602 95652468268488 577672622213827 562381913844942 65852748035880 419829014830349 
1074529448284511 503263487260228 249279355434787 623628816004343 593880443494983 748282878966174 201686847660241 538646791470200 930648962325178 988982013789132 505153959992276 1047691061158429 162959646763733 354345528068253 1011305613037947 508440908597587 486712705333545 196607137231993 502816411021439 347635576751912 258655229402827 846009615789574 1073792906907739 1119554078368591 851339774234670 212725886640941 252607671982778 823309463674801 795149303564263 486558013639842 247976020212217 916234853156858 811846994310250 520073201392425 835338810416976 863750113286047 5099937486319 644772648605301 676703724783398 176364192738781 616074665812972 878248339320005 783463615651049 288871193584347 585027191673901 1022661656350604 167086519968754 845461789840016 510341254203664 626127684522418 
82930502158520 959396185105286 490128465356418 548064542020390 531348064022816 930109935088389 272597987460009 662268081330663 664022311185345 934234318817171 416738777011854 602455046500750 524237671955822 638794173828799 76620794271049 870759938326513 728036013764339 594103997938136 524876876175501 770755842862271 17776622008390 899934048594662 852791099983017 438203870994147 1062493620304657 226599119563559 1027418368832367 579621389174213 523098904307756 1015912549256639 466905760897585 659047600715981 761818097700238 557384053861542 196826507663533 259928860932121 656611849786525 56546289291037 691553985082662 905469904037481 99845152947896 546809136842162 608810785857886 824439894700543 650241014477106 429943464329949 1058702147198348 597754979279202 615719464216900 813010566888325 
440168807025065 604125917685299 732139252938509 421098786285935 623964706631475 888901518380073 319152081866359 442273235310309 646225974489370 568701737620475 231149575423364 220224305620001 940717972316465 427484615409752 863524712552082 441271841738592 125998643562282 127787468581295 208964437838162 530870233898229 670827951304318 489637431223876 741843978551618 712669463546247 546796685107032 904913428350843 890163725695166 1072691118947736 1026541469087565 597937530412437 226236886622036 989076972328924 688445687515035 425334749205672 353446737008418 11215545857220 229065248826870 916463804453770 681319711071461 956653001818645 1073316622747542 497054375566623 390593247390209 1001148642444138 1123844841616181 988265864914403 252343867472159 939576220935668 1056390782805888 531034603423802 
