25
71389519 167306237 635330515 837998913 480087047 554834558 838568359 932774502 980795287 436647500 277986132 291536140 85835233 995740883 640257484 638395838 396005041 1018880386 313561935 707535168 151278676 1030288998 621853985 331064224 647580129 
268321981 958392558 802877721 874627299 661802546 775478081 370263045 836623262 912554833 434800011 383550603 234167583 313545882 13933365 36993425 535241133 399727498 709023043 837580050 213671743 928624957 346096768 912289043 741130731 594665369 
988446497 142289142 199649234 560840245 462038081 578510274 258401281 418503971 329902503 750836980 293487175 895015812 62690507 196418587 869510372 33731159 312518604 93017294 1048951266 223635223 600787382 672189718 152627756 625192166 159327838 
804602608 874649378 1049781974 364309397 394610986 454443460 327823243 460685262 278211834 489124221 541174796 1003381708 320100917 833996520 1070502313 380643677 255712670 1032042934 978578542 180375056 912540825 582595932 912589190 271433010 52587359 
68290163 571948258 808659415 33907907 267124650 957567652 700672504 546739087 222885602 224229304 612349173 177451727 644699028 582806036 556147106 151953681 720269367 848906803 650153038 1012761503 29361773 435230032 665686917 1065579374 132883643 
513876037 1049961190 720323582 908918555 898257893 399680069 1014167286 20580292 1011683878 701152984 243315492 816196942 481901610 970900851 164052964 405142080 851418162 663833551 754386853 894285735 89731677 850725926 201076801 734200341 599567904 
472794763 982654908 1051925700 786836056 685809775 473164824 1005193547 197214267 78804658 338126820 584362717 942851534 541913062 819314410 804673597 181339095 542668339 9852464 331250142 1055209245 566269177 561355224 591697827 916372898 87593212 
608861594 581915143 714934616 151992599 650272632 888249654 373143933 420306406 381029988 713518356 22322948 713063724 924757230 624464167 27459517 633743300 374525286 459309266 844265244 922406540 545283572 524753015 681538884 360146819 20586473 
1052588239 778840185 699532725 276190477 993032208 459214849 185645793 206056513 230185692 860890168 969015877 662698521 54628762 438506401 459728162 85423582 151168484 692626927 242834162 262997856 751066186 343867305 319776693 88106415 997359143 
784789843 349370239 555531384 251039919 611113100 94141208 114698345 830599946 60711199 883150480 809241574 1068718848 653458349 257234253 121314074 273203068 354523987 231551343 568922371 207940149 903711486 302012680 924667451 453797938 449751782 
900625474 179013806 42767329 630876037 326199260 344965988 1021448986 73287169 547687214 755071937 677924261 925436920 956725485 788541794 26751883 865177245 731261772 191839242 733454485 292644698 798204232 782863794 544911797 543950990 892109009 
741017906 974746438 65346939 751413000 983962057 919820313 879536303 599406984 1070861846 341683741 914664829 737865081 482356406 882053925 208997648 532753762 644171812 1001423716 930628056 296414246 638176787 779246735 177902607 884290301 977110076 
698561858 909661356 250421254 915023858 555048447 232843433 920131952 536039522 636917992 312426175 710361211 170425303 774065789 30572029 161137858 922880151 251867329 506597347 401529888 963942350 743926899 875105774 693065353 292484641 465340122 
258119853 737267687 464714643 495260313 1004879471 903634581 157598083 969753058 509210723 749169137 891241684 111840003 555412862 895139463 319857116 156519564 1060320754 118382834 740116155 382662665 611815403 342223206 1057290239 715206399 175658118 
107793517 1054641031 526744081 804416517 573675716 881502941 859195552 112598056 236291347 683244252 620802220 897503539 770067293 3412115 916241230 682860178 959612974 680155644 809844220 513271813 574755594 171643087 598309489 32102818 317822829 
499313566 857734616 303159120 704607339 35308920 527259555 927995161 517718177 661953355 536777302 540634158 243587698 337338779 1001632834 781342143 891347197 447222477 459450476 261728570 188293009 608695683 323421124 68551643 771202657 419300062 
66237075 375197148 483750919 1069201223 213689789 1037127122 974386015 61733855 731318995 996992748 125682392 462646255 583215398 908135876 933661324 386221213 771899978 260282712 370531688 748233932 1035543573 281891657 513700586 685678140 110046138 
483350011 946626532 106963554 233238066 337589088 497398642 698263516 374716029 11434954 399909050 177476997 923952482 592508766 390954990 963272331 364118119 906386975 35274211 953183560 696271828 168606843 65032248 636321581 39638570 782565211 
525149488 637748261 700653578 385031698 1001683994 125678315 676545371 523120302 952327650 895620384 502992225 660369288 654878700 528038362 1024727829 841594956 231122490 189294734 419472198 948446872 584732366 271983229 841238001 1057066396 585092893 
691927471 661075659 726167151 512798599 326040266 174214108 50706398 978646886 184371294 160350863 114686510 163192809 285880299 687133604 119947286 505365209 911608752 849417655 838739405 496058997 587754126 72489347 174000202 93809521 114077829 
373825409 574366226 563317343 1030148978 149404003 656080120 584812880 663361035 908550827 713579043 914770082 162861273 908411112 50049624 38695419 801077406 987968755 174451893 383804905 92260369 136540683 230088329 538476214 136914929 933439095 
522363487 740409013 932424880 541269865 136765315 471071465 219445593 955301088 501285674 213761228 237146155 339293539 270302775 574115638 332586051 201398939 518564086 293536583 740987461 132158155 114345513 245463161 720986440 1046513870 929918822 
308431686 424317429 127440033 495531480 850749739 815234608 1007715322 743012031 868657456 262174854 104629470 193109804 250807237 949028752 38026983 816542044 529967458 846399154 153843839 711586758 587991241 845658494 83945889 301414662 865806184 
784610832 813077305 510772417 706925808 943039842 921198078 509328779 305163002 359345119 648170886 723994757 620092914 225952005 957818747 920529847 266692976 854168170 16547153 216368192 571440999 963753405 982913453 700710164 360332542 183576113 
879687451 986316217 195873038 829496489 556955700 919027361 743515318 522284496 971034315 260146591 479279999 959979542 910998353 117551131 413180767 1020273127 1035313680 144427295 275498416 232567394 674523304 171869162 690702327 1067887341 270898839 
