15
861 494 138 279 368 206 762 706 577 526 719 672 313 769 766 
248 226 102 695 110 847 759 814 391 669 909 0 955 93 672 
88 54 196 129 968 106 760 278 458 616 804 547 432 525 933 
479 832 903 390 876 195 794 388 328 412 375 574 949 661 531 
159 518 38 485 991 244 221 516 63 337 789 949 12 567 20 
877 621 991 276 892 859 501 339 114 832 642 912 576 787 802 
528 82 861 774 793 39 320 334 1020 22 124 680 110 916 64 
915 427 85 826 889 360 725 477 468 646 658 281 872 91 370 
592 770 643 1018 982 574 687 952 499 637 555 946 1018 675 352 
301 604 913 592 151 397 575 809 730 917 547 972 928 809 344 
957 645 495 927 254 613 138 949 475 18 763 449 951 370 537 
685 592 30 781 123 47 4 944 559 902 13 571 538 155 249 
28 805 136 936 506 230 960 230 717 872 943 60 219 23 716 
983 943 327 394 523 1003 799 32 873 629 756 426 278 799 252 
716 448 250 36 742 87 548 682 178 511 66 564 684 544 927 
