15
34 126 929 56 317 925 821 223 201 176 245 450 458 616 127 
264 655 577 39 971 57 189 230 436 316 84 172 526 545 934 
992 1001 196 360 546 185 44 961 545 307 975 468 347 754 620 
969 503 488 480 212 583 2 509 918 1002 22 751 615 276 809 
201 340 28 47 759 371 717 299 958 76 603 864 98 457 444 
632 713 914 785 60 631 139 86 953 972 979 185 340 578 895 
314 458 463 304 120 612 632 394 172 645 226 906 161 997 261 
294 864 315 208 270 249 338 242 134 258 985 71 286 978 43 
807 40 620 971 789 722 657 598 122 907 158 790 147 971 316 
810 173 420 955 178 233 692 546 809 799 128 676 659 34 521 
451 523 270 661 1017 427 635 250 880 343 952 844 284 1002 753 
458 942 141 324 358 697 672 461 679 293 680 148 14 37 808 
842 153 1013 833 907 919 1010 561 81 237 647 320 168 791 198 
1009 992 6 596 932 760 504 959 1007 188 959 868 263 48 942 
1002 644 904 863 89 536 276 619 1004 478 132 649 552 204 285 
