15
125 924 371 713 755 257 1004 638 193 839 655 552 887 376 576 
128 990 207 689 228 809 165 34 171 247 417 828 185 802 429 
239 450 492 322 449 503 875 215 766 651 834 124 185 393 165 
618 358 1011 412 968 899 953 409 785 604 704 434 305 397 795 
812 858 807 242 987 226 694 875 865 851 464 848 896 185 683 
629 980 646 110 518 983 181 1005 571 697 366 54 248 760 582 
815 476 808 445 412 733 323 846 109 782 105 329 650 569 255 
40 283 108 472 695 767 667 627 684 177 853 747 393 721 3 
456 428 873 1020 478 228 715 1006 958 95 480 490 368 560 140 
299 968 971 569 992 994 181 321 477 1005 60 123 394 35 552 
938 46 677 351 920 920 925 900 133 605 920 439 165 37 383 
240 888 990 150 502 417 758 970 777 379 806 481 554 50 905 
811 167 839 814 430 820 294 855 903 338 131 872 813 706 789 
43 862 106 572 264 45 485 42 453 273 320 746 661 618 455 
666 972 688 614 740 71 215 925 105 164 833 5 544 307 282 
