40
211647 639515 371178 541444 417763 557146 346763 709481 656111 748710 119981 750901 11070 525459 1019797 74759 1003651 1015414 531728 950942 801474 706744 495832 1015637 440456 326821 717050 414920 424970 556923 563100 915498 271442 217613 895676 65997 381921 445474 687576 63501 
88464 706109 893330 529842 277352 433112 762658 17945 912249 749460 382439 666779 520373 736667 831436 968622 724072 913906 118112 402026 781880 308563 466771 337467 408930 549252 181631 976574 697501 37086 76850 662593 432489 256927 490754 885076 75752 998744 69654 638834 
435574 117569 84419 415098 986027 160720 629281 527300 467272 249962 329950 763893 868671 369504 281369 107174 737345 501501 825114 70679 657112 337990 396560 26123 288118 208124 961442 593970 976918 62454 120194 496272 168682 66446 1031267 436840 330427 233582 925544 634355 
100890 617620 681909 133718 753962 19755 739361 722513 230209 28899 604705 744697 268585 714978 252456 967528 671590 598295 745121 962997 114781 815755 544034 864330 530148 641507 1034841 176740 281753 181297 219840 372952 824436 849490 54929 500094 424159 515872 406087 584333 
1016173 28491 995840 962542 894145 940812 878431 697271 511159 213633 980208 695923 976556 75294 767650 103559 523578 305778 4984 310179 44385 376330 901488 262427 619315 1024826 140844 542278 575227 856480 804076 136239 237831 618881 83901 93788 514313 754945 694138 361957 
316373 937916 526059 668148 1002260 425730 442603 827288 1003555 290130 677727 904541 647560 155948 81899 466056 203242 714800 879871 296031 691030 411600 928678 709931 344106 944145 608420 619244 335577 534265 928460 756310 146564 907040 449813 705876 1046153 695849 60257 192359 
1039014 430808 1020190 1015655 289649 941510 546673 726365 917886 1003665 889971 641410 454376 808187 623882 990776 575770 197373 656671 413700 968309 324423 147278 293599 564580 750830 648928 685086 1028141 1032320 500543 706094 722921 420461 150988 440487 500392 639145 284672 294286 
825712 679992 293341 348101 763868 336036 34826 498898 181690 209333 396617 353904 382892 411810 959 472805 218588 655451 781977 201513 384386 400956 396826 772344 397682 631963 954309 118435 209725 1192 526700 939043 465106 485862 615080 360396 526509 984347 132654 58742 
772044 186566 481252 872215 479585 384834 162685 724688 971384 778490 920718 717226 765437 47876 790932 363444 1032406 1026203 949999 642377 435830 1043423 660402 754295 999554 507495 29713 873766 783975 976582 323878 391846 354087 293404 702165 954074 961905 644439 146879 543215 
164516 238656 104137 855685 676626 820144 624668 218851 713131 497857 143254 735584 533771 897834 729743 623292 974968 659886 382529 815891 740858 561546 394458 752812 648945 489869 330660 1000102 371877 792303 502471 897985 478554 862966 618555 325303 454354 273050 167175 44268 
