15
10559269524750979220 8370086672615793128 3653848180692578416 9314267647906632769 15655448162467271484 11867747442342623775 15100425094029230299 6524819702438164859 18342397236467607586 994681146657275292 12518879547610086881 5991845964859048800 1598352845370266284 15268305904965187843 6688861923227622570 
17060860567502062718 11841762931764405624 711472965565655037 8289175465524150114 9307070197107335966 2500276443769186702 16601604749417665245 6977804122127302176 12454009480249251607 10679247420623263815 5586553965901347563 12508234687584491829 4335488039861194040 13609924723615319610 2634893672164525323 
12745680017160275139 10726968633799509642 13831174176695142694 3702389510321137705 16820194780080136984 16797230319466120325 12302370679538126762 17101267269229716035 2130333088727581102 12406634919762572712 329282057763164138 20274148749685268 12340130076640704466 8390353001277698035 5623796771591204637 
11838101583872344677 3969553284170324197 5461449313369986427 14765706124278412559 2327651675995674924 15815289766392125852 5576388233371650249 15422051566207058231 5195419841362360543 2855136613312315339 1886314203955175300 2508948263712899714 4106078353616507995 2672772100020452335 17160309702210604177 
10481153435667448796 10562072202830366975 11523091397402317797 1150236971820283072 6014964662847365962 14579388076035052949 6126154142183147098 7011171734728386042 1194527755924515543 9242638749831151771 15836608711329488405 17303506035599654924 8857941025692904049 11138702589304454864 12699821848919758618 
1602902078591869660 9085804192575849607 7189196752929892982 18179516825289027695 12911780578853903165 12173086160409427963 8407073816772732629 11355760399824688797 5496494712614165719 12399721516981991088 10138868031387373434 9756456317418684139 8414871698452839752 8804653458587953123 386172164694565648 
13853012602159829163 311581403010549363 16423266691885152504 6915747845716514510 10018714434833263349 15431234953020355537 15226220870332279655 5790860553709313373 12428933097167781643 16329032404445318325 15009746562328785601 6179633199159633374 1407669869063421666 13421148073836109569 10602185204726745106 
8026467047944178013 14282632496184674210 6143619572319548250 715190700425413749 4052577197374560 9977106972014096370 4035922894929976728 2366919618985564130 13586792393949703662 13983496392894512889 1105748458523930092 14581277629333008118 10555765909330206474 4796292848668984072 13969947627694377899 
2793837927523292199 15121356999903642628 719218952977967012 15386857919693295454 5003804745151218655 10068536616566433006 17872267129300559823 5158016437163304493 623102125702774207 268008808716549385 17780133529245604569 8838540769807997560 121291580942853381 6843005763435792483 4005865542257774782 
5117231364776910108 5610890945589443720 5343028143510382318 2278116383520050029 6407887135487908975 15844660628785419786 12678879686114370992 2357787545204775301 9138546906119506531 8262845815926735818 5011504909728353060 14741092276895716949 8313080212415310808 5018158839785482558 16252232867653841690 
11893561577336650380 14677415080721877983 5722365192728710417 18005383067558909509 15596950474277130550 11274406225804052510 9407510188524481774 5171788353975300030 11613200534729151603 15084942768637011141 2932528283923802412 11388315872299124583 15319018755478933338 17530876822512736619 1379553524166277638 
12396948219092896859 15009100283292980738 14213095055606403713 5635658503497010117 6713724265213888008 4629640793215545100 10442656702473517528 673827581922867553 5072871486157626528 691868288899023126 3880227799712653499 9361573852100766143 6988828662520645981 1014789888720830272 6499504026034653382 
1151966510532676363 8931855234779777948 871916104432073743 17717756135340484853 8408506377144601453 14463527810861669551 15794501310371597821 15817785035906775335 1722171598477867251 8296902090979249154 17033722901159457632 6488709399579538946 9306392081032670730 4614623265034630467 3735593454314195955 
6925191148525734955 108579864877749842 12983873005594227938 335933911266153288 1094556378002267357 7422129853107421006 1131812888510804021 10979550922061072033 17296615052278727452 10105251806659773345 1735195719002309427 14033706714417733587 3523620832862611614 16037595720663981016 7186451138791128951 
6963898455906172989 224817873621067739 8016528907001603294 9304994133660899495 17569380368530048701 1726173713356678899 7420120469673627059 897796397198571923 17922729425226502039 3422831030694156153 10679927869687546246 11649844446579161998 12390042663689928132 185695373959478645 15979575733987301142 
