15
16884435423062452714 18080844244509884500 9022794061943619739 7322066349641346314 14262249716650198543 15668104181588616066 10075267033365673005 16728366011045400616 7846332109242331455 4572665273099882116 13715900589192537829 17571567052234324843 7255469761343363007 6763782727928884803 17034005209988046871 
14951371803291327526 4567015188856924080 7436273367745259262 15262565324684954620 1864513506090565188 2094304780478204685 18038464819455281820 11069720062440881383 7258541491334768772 11715609304719042411 10906270297112655401 5465633270805743233 1606432605932789560 17141454999604666048 4093645996228719557 
14818953960560409293 9212627362232689686 12335141206354356949 14675146293167489237 4686870009757224392 1853422066957459010 12486420882953938507 15979766275927173876 18100168849058404963 11826773184777165089 15585938582112184158 2651220263403241124 16434398287126096190 10883926364715959145 4212088118185832472 
9894381420558536280 902622360161898705 18233966660213866186 557520955753743884 18296979411715394440 837292255121547859 6636398922282653467 2297163051771152828 17444998119332018594 17324507895031797004 9671308306130978453 11222136732174109613 17770344991611279500 10237334525583212095 10343025297170328449 
13993791501453132796 15625637135734885854 858033774345777230 14692171747775547307 6410949212467492441 8756392731982382920 7723329977017507634 10544777923209701588 6578112953098872174 1533255051201572984 2593670551530101137 9590610314655780969 14123302400086033539 12865560031262712343 15566634786165932479 
13603076069194547789 12245158118535904796 6526697771060243701 11165205327947854513 15253088709514809326 13711201943153666488 13010820617374070801 15864935905759537975 12749462696201300224 364505479937772910 14925103481643751236 12024087236387166316 6021295629827648349 6920486936533512423 14780577083949841058 
1643466042426130882 190387703893034476 6092552523890456674 15952485293516358494 1915074907996858467 8564730171324893924 5746287912637963200 15774278426935526137 17590287773713114262 4168337341890324324 1241871394349532453 17367359706970707461 16562338137521092388 13777759456952739993 16004979324318105856 
15624833420714797786 4003320580969754313 9499218131270667208 14781331936666128481 8274099779639331942 18332812274595330384 7466327905903151002 13700596705298768841 7816502330433465597 2667052628989076440 11721930458813825149 15220518279573121572 13663728849752632849 6774419918088133183 11291836340681184653 
17997929555587354868 6655490902575622665 13213864616840836631 10480389162382273826 17310318656178419295 15860631113589736414 1399699034755373488 14128101395114249492 4865617423957615792 3502234767327950385 17807461706885400616 4443616467235423616 18182479824659511673 3992350345941780581 7304577565742472691 
8381367709207906018 10194959284951305686 9716959252325468087 8898833106858164848 13875210209675526427 8898652641037287281 11400943384958624036 7544424721533768759 11397026116909508351 3212780701701631102 8443511871107495227 1457174066908697971 11378111033857512087 3550884931886802327 10932538663304476209 
4965269540049339024 17777421874782999589 3141370506633688793 1651804050362081086 7689937877344785928 16514145082318635621 12327288421573317718 13969541132095748962 6509686409177796603 7313183826658277833 17805451424160570169 2581438227164028966 12852939010492681935 119651099604487630 17803827681896099011 
5408650501503664917 2755089103940894189 9722598278427346194 17484293424900766156 3269057093793091071 7644290680744160319 15760371111102902307 7505789890063654113 5070111448068828272 317389440607094864 1253996906790352045 1528659912134073866 16366816053186255176 8314070319068911600 6961786767195628064 
2721347501657337938 7623069827494226331 16959134530822961259 14134467406364776111 12045200881561103387 4574717400907945427 17080016090427288572 12390756316308624987 5760150164659670109 6821908618409647316 17429672799561637019 16859172658578334059 5374906082698707506 4032326567915680269 8450031647370654454 
5358969302131163704 7670761330999137636 13373551567157515298 4292879846474793150 1647099301540554537 334419533852450385 3731304382922464684 14395083661784551128 17589718707306546732 3350151555964384603 1727464653545292557 3993170769750220503 236896275866453698 10914009405027498782 3679131620222158683 
11549970018304477343 15239346791415463781 12731580036329890079 12755706390194960093 8708640313493459164 9959031361301640622 8572054068375554116 11557477139741106436 2074808350478507905 6248596063993171721 1395743172852582508 11381772207375081882 3403074017252219513 105690851954093474 1452675274619003462 
