55
171534238 999381496 757315971 785869935 12028637 328653557 742723263 753761517 984189673 191664654 818479754 86668632 1007303242 920329227 908392156 197109683 325202275 244574215 585311169 633963762 765309106 375671502 322522155 840228526 652226250 672685597 469859064 1023815868 309423915 151473023 343859274 735584992 990631728 608512852 1061901576 341368931 777538627 216317155 912858696 591790015 201398653 633690736 480680184 108390078 835672644 40718341 167153383 157170561 117013998 683267387 577233099 730728653 855803847 14551808 802353309 
917510261 590214632 334646492 478609330 417233525 131021173 645470534 257325758 292217859 242305955 160826305 216282812 265117828 101267327 324314089 349019725 1039555180 624345753 497438345 1026976939 188456268 797997860 565673487 905243570 980566230 638352013 964726533 1018029597 239771203 521110594 219764271 838488422 1018526390 208995947 241105354 142799695 360894313 104897075 207566354 209965820 684219925 303348702 678271295 569722339 133783621 729960241 703826447 440179508 211435708 259064552 518580518 676178838 1046739709 651677325 532715316 
561553209 989346576 29481947 561553586 218125604 1058855266 889769141 489478451 79599227 994125321 925348088 567600433 996307721 1015645527 170468076 872000330 168291172 462471489 512668236 293528912 381396484 734344289 1035189076 137932274 405217708 1066819777 508248327 915169104 865110249 6174735 786279852 896894906 752634237 7963762 1008334006 855205826 764415488 708508163 781103949 318669700 916558397 975825261 729754961 50497955 945438354 77356080 954055631 387295126 49308852 475981383 940122888 860496312 875800686 508410514 818991982 
530421784 871661800 36170415 976630244 393681857 874399181 793519334 351579036 656847744 517965819 526265605 406247034 988897638 1012980570 903537053 112248000 244208241 681759324 717115143 954614262 863701243 493141754 178180626 1034717379 702158901 936776848 236255110 901174873 480288171 863069302 52494502 758517517 368684082 865284783 939764370 110090577 389186981 373878373 321414195 451772852 191692223 523103153 173510776 198732764 222607212 673472832 27650334 753785455 403672059 526764234 934644543 1048663744 894876677 699887426 482204474 
1048152394 553070058 633291559 532897616 467891930 806542967 165129561 337097863 1023304547 1056624783 610028276 217760977 423947483 31943769 265334532 566103963 1054069729 894266417 651128688 929910083 486164708 638854352 457610525 844367079 116505728 361721542 822956995 186183166 710994146 734317671 426432071 1049380218 264603871 823424245 731377409 135583602 443796209 192656282 335349911 100410152 646119923 462337152 830835223 1047262361 701415936 901500098 326392906 527363655 765747430 58541164 235176630 1026168477 997321623 150363122 752598193 
719228147 403556943 466706182 823043872 55088889 925216832 988616980 673703979 629325175 798704601 852533519 1001317344 158847124 19225757 486249521 1056916027 875194566 388270723 288938766 840322031 134046806 785860553 688695966 792472378 90739147 818969998 697172561 825321282 709947946 536861863 739852570 809272511 541359676 675003668 192164331 663009085 1040973881 375395626 903685569 244051668 590036226 635221534 715280303 641432973 866274857 60869827 736166298 251508132 647449853 915866846 930478866 224892421 495411985 871179920 96731493 
854245330 972924207 66087483 745092420 823311409 869680256 872377548 337686635 663778120 305413805 993109725 210145820 784862975 464636472 151209149 537431512 484518505 660267440 766304872 14390209 150930833 611695230 216138131 201388988 368902992 156166504 787604498 281692624 286869174 708924524 939374059 484045703 387399450 626831792 17292911 991187019 492239540 910946468 606174717 233117603 937326374 136104807 919760955 653157853 41272649 832287130 173167777 554621924 201551837 941404587 931617896 966301651 377253023 549269562 86659202 
61401347 115081688 18561871 616965821 88600707 237136497 625782835 870379956 715692740 136944706 544603454 476098108 408912912 106808260 490543961 588236722 845561925 819138835 305970169 488417522 399268162 864615637 656058354 723412415 10452801 671836761 387368663 271392633 545072626 147804329 947211289 125214497 833597923 124363076 57501276 808369445 922289384 433511639 601945810 814400708 874534741 498583075 1000126433 290571825 214040345 904276078 427446412 3960712 274170558 922571202 747554214 701305919 497234570 804508260 1063635990 
738779561 358122414 287580337 907794262 420694676 817030753 583718869 907952857 160548723 823572777 995704442 668213247 246885646 819942483 216708568 903198937 25634811 611404027 263053326 551380367 969753456 85377758 959790070 178702233 1059184119 50897324 772906471 925154879 769091192 690705539 746084078 766832494 113594488 61012135 114508419 913169961 965244749 435458824 830130451 896461403 331567431 804716316 436353296 265652595 394520198 929857213 214470448 231525718 623712607 732920022 100945206 871499433 202524985 507046659 843708840 
888492798 671824828 924525571 408258334 339804893 716270749 537433180 712832355 15642349 566825037 437418666 474030950 286562858 389973314 95224887 892275342 998313994 429309764 1066089480 334746719 646913803 383926185 613049407 460370302 853042735 246037259 869493347 915836631 548299762 3467901 740239398 39054303 141706294 687015608 351002203 502196028 269075061 593190660 990579985 643697198 949264328 1060483257 876704331 864153152 727584043 418135613 216996613 467947602 125470194 84118562 350496326 979858549 299646566 330323709 962577319 
891590432 541802740 674124939 250706679 663034479 475183682 237301967 878940773 975511403 482844778 796857002 210661253 1054235689 72070628 206842331 568049499 236248247 823287397 670313473 6468914 175363403 446457355 296803702 932384879 917314411 978558431 364071588 494935152 714181527 642398045 593901769 162856980 247495857 941470807 633597234 163640213 545478806 130141420 851329012 761308100 895781410 875906658 355547785 169793820 430752256 881889472 127505939 1040091720 723549446 741461261 985766472 674320985 20616008 206613754 786379304 
864937918 558498751 333039297 975712634 941583258 161044372 179851153 390970510 916699691 600511528 3166128 647985874 64796184 375461299 905634472 624278076 1022934955 328001892 1008365861 848865031 155250632 802278060 448327774 239606357 168430093 1031522614 1065380148 747543832 772593784 186605734 838798175 217549737 47440860 595374610 315479373 128892135 763884992 1012330966 949472443 720723408 909711166 918511113 289338850 496949245 861830657 723315152 968646246 617467707 1068530676 722876120 380479788 861915612 477252836 1008447289 18356767 
514814127 997915713 134429358 484127206 334237311 175349490 643062159 770469418 30331653 821493102 863501832 85442564 706612434 1034176412 205117139 86523893 738224227 1004096569 420758713 72346250 411932027 14488653 878167506 318172508 280073656 465182147 830158705 1023781951 602532579 475727940 420123769 600877369 380357673 447575060 231965435 229393416 613528220 466441429 682209610 799481103 897253001 241150387 1015361706 922624793 1053746066 25056254 398373578 655114380 942870603 580944828 886583058 267253328 111088209 867301706 1064124672 
630468227 479931724 535939802 986837166 278143433 927188343 164491085 195226176 821090654 77440650 251208310 20434112 583082271 398265299 942818026 564026379 492372116 701998975 561440835 309828313 739394183 186834329 393643069 509415626 235802082 988191093 858573387 521019607 287848598 619428259 503923346 20775183 445194034 581787711 1016288914 101186266 397501175 1014596551 1024343397 534535388 878396894 917962860 569810255 493108122 436460583 308906015 364098707 308010956 983081606 682126980 856763855 868133778 156585544 857247684 1043953751 
337128880 287736128 383574218 730147263 1024493618 744139258 878944015 147407331 373495264 418468394 73316253 167964693 866943308 275660450 484606547 722857127 743724437 690169182 725620661 195357661 898831224 534548329 813444037 265728331 603711887 106589098 299137100 524207291 256763064 666248542 324982023 617182897 1003680208 314202117 826069826 1020160245 852626335 26119726 1026585455 389284417 653203694 30920014 202887010 987521199 963434121 491031237 486110643 401026128 658316032 97937483 333232152 79139499 643573196 859874709 182071837 
541453315 163865933 194998846 711103441 956301502 475985385 250874431 979584612 880453856 554106554 692925572 317698228 67512783 1008897955 186564010 193507756 359083611 573110841 804142217 300046802 131578331 106712243 1024892370 253158084 998193099 658271891 637011277 403311185 80940359 330395969 285135682 173329369 798715763 380672355 549145986 379197895 457575166 483209599 128921560 410095616 548216330 958234436 958990843 286961682 406126398 873698827 328508933 820211917 42243026 1014941977 208485942 634580521 385599913 171424103 646290973 
235068940 436588420 764294934 644264674 554076524 831590249 837645975 937360979 998401432 661492893 833235254 820444420 321094524 597470831 712397689 769520790 381255662 958372660 408715034 99701106 504147894 1051488828 682385933 560339433 211041156 695683097 66032053 685861719 544474073 884927907 48846993 710564483 662803620 957800730 203576024 59937402 64335283 150163481 912672575 169356414 431786982 152309271 1014276503 106991927 597040542 81761498 883500440 10756503 135585725 684342423 433112026 306148552 109176059 373357481 220544275 
